	TCGA-BF-A1PU-01A	TCGA-BF-A1PV-01A	TCGA-BF-A1PX-01A	TCGA-BF-A1PZ-01A	TCGA-BF-A1Q0-01A	TCGA-BF-A3DJ-01A	TCGA-BF-A3DL-01A	TCGA-BF-A3DM-01A	TCGA-BF-A3DN-01A	TCGA-BF-A5EP-01A	TCGA-BF-A5EQ-01A	TCGA-BF-A5ER-01A	TCGA-BF-A5ES-01A	TCGA-BF-A9VF-01A	TCGA-BF-AAOU-01A	TCGA-BF-AAOX-01A	TCGA-BF-AAP1-01A	TCGA-BF-AAP2-01A	TCGA-BF-AAP4-01A	TCGA-BF-AAP6-01A	TCGA-BF-AAP7-01A	TCGA-BF-AAP8-01A	TCGA-D3-A5GT-01A	TCGA-D9-A3Z4-01A	TCGA-D9-A4Z2-01A	TCGA-D9-A4Z3-01A	TCGA-D9-A4Z5-01A	TCGA-DA-A960-01A	TCGA-EB-A1NK-01A	TCGA-EB-A24C-01A	TCGA-EB-A24D-01A	TCGA-EB-A299-01A	TCGA-EB-A3HV-01A	TCGA-EB-A3XB-01A	TCGA-EB-A3XC-01A	TCGA-EB-A3XD-01A	TCGA-EB-A3XE-01A	TCGA-EB-A3XF-01A	TCGA-EB-A3Y6-01A	TCGA-EB-A3Y7-01A	TCGA-EB-A41A-01A	TCGA-EB-A41B-01A	TCGA-EB-A42Y-01A	TCGA-EB-A42Z-01A	TCGA-EB-A430-01A	TCGA-EB-A431-01A	TCGA-EB-A44N-01A	TCGA-EB-A44O-01A	TCGA-EB-A44P-01A	TCGA-EB-A4IQ-01A	TCGA-EB-A4IS-01A	TCGA-EB-A4OY-01A	TCGA-EB-A4OZ-01A	TCGA-EB-A4P0-01A	TCGA-EB-A4XL-01A	TCGA-EB-A51B-01A	TCGA-EB-A550-01A	TCGA-EB-A551-01A	TCGA-EB-A57M-01A	TCGA-EB-A5FP-01A	TCGA-EB-A5UM-01A	TCGA-EB-A5VU-01A	TCGA-EB-A6QY-01A	TCGA-EB-A6QZ-01A	TCGA-EB-A6R0-01A	TCGA-EB-A82B-01A	TCGA-EB-A82C-01A	TCGA-EB-A85I-01A	TCGA-EB-A85J-01A	TCGA-EB-A97M-01A	TCGA-ER-A194-01A	TCGA-ER-A196-01A	TCGA-ER-A19K-01A	TCGA-ER-A19T-01A	TCGA-ER-A2NB-01A	TCGA-ER-A2NF-01A	TCGA-ER-A42H-01A	TCGA-FR-A2OS-01A	TCGA-FR-A3R1-01A	TCGA-FR-A728-01A	TCGA-FS-A1ZN-01A	TCGA-FW-A5DX-01A	TCGA-GF-A2C7-01A	TCGA-GF-A769-01A	TCGA-GN-A263-01A	TCGA-GN-A26C-01A	TCGA-GN-A4U5-01A	TCGA-GN-A8LN-01A	TCGA-HR-A5NC-01A	TCGA-IH-A3EA-01A	TCGA-XV-A9VZ-01A	TCGA-XV-A9W2-01A	TCGA-XV-A9W5-01A	TCGA-XV-AAZV-01A	TCGA-XV-AAZW-01A	TCGA-XV-AAZY-01A	TCGA-YG-AA3N-01A
hsa-miR-205-5p|0|0	5.83192678516276	6.068281571372559	10.985663284423302	0.828891266520552	6.0695479687755505	9.207821880900768	0.0	0.0	4.19505990585726	2.72694870856507	3.90449919061294	5.13104746385121	2.23672620786384	7.86174971101825	7.691280344914401	9.23510966789788	4.03572344117258	8.95279219559373	1.5305604546104101	1.2906982029074199	7.86627423980903	0.983765607697583	3.2381802509939503	1.5313547891339698	4.304043918266999	4.11564974834317	4.01538196533056	0.0	10.0154661895264	8.28019010252705	7.75893382362071	11.336576635664802	8.87354695431321	7.33522371368644	10.641577194812198	12.1898977500173	10.9056670521872	10.9703368445542	9.41655241475182	7.906738324447599	7.927049225103941	4.27671029054137	5.90290156249396	3.90579839825281	4.45627858124039	2.8578115865193396	12.437146733047099	10.5704610177233	7.577289996455639	11.528838068399	5.39920646867833	0.0	10.729781959202	2.7213020901257403	10.2926136088956	8.49722880639244	12.7252823990958	3.2954557393517203	8.94922058754005	9.720699157886289	10.424492274273199	12.2105759670761	13.9218370353883	8.4191452529091	4.83917267035616	3.56632650263499	9.44372151228922	0.46943543548574	1.66056638341413	1.49870683535295	3.33322473544778	12.3651495054039	10.7272471770891	5.4282163241896795	12.122363804953698	8.393499440091869	1.4253312856433702	2.75800482808896	1.83093464856124	4.465545293080259	10.460710988520802	1.24616623379689	8.994356264362821	0.0	7.686045477194309	0.849874204947235	10.303592265471302	0.804705333881762	9.56653155522327	0.0	13.3904052565552	13.0092735620399	9.80358777502301	11.2341645727778	11.206934604172599	5.82818515519369	9.47795704165678
hsa-miR-20a-5p|0|0	8.16956736895452	9.3401438156138	4.93871569627993	10.3288962252857	8.127310536427	4.7595093227252505	5.09552986281542	6.956389506475519	4.9083492225249	9.78588301572856	10.688964620556	11.075600004340698	7.038132867178321	6.09521581952958	7.6337820690739	8.86208184876953	8.21334489634062	5.24075762278116	7.108012989160679	7.75193808025637	7.70521422123387	8.31351838197838	9.95496398338433	9.03762540481768	9.409556064946859	11.8500273205593	11.2690338953643	8.25786304270378	5.3486630034669105	8.91385956205053	10.9741143312479	7.150802366870379	8.624894596736059	7.43375142640208	7.13524244844036	7.18952240096627	9.00990875126309	6.1318616625679505	7.21459343116258	5.18981904228095	9.211451151432609	10.3766341288455	8.22595130073133	7.69620179654827	6.58104006872563	8.294041927449781	7.6947034668056205	10.0433305484065	9.05094347380613	10.5419050165639	9.42885983369591	7.99710666808712	8.62216360576513	7.45739232630044	10.268016843045801	9.91656127295051	9.06686156971009	8.7815955120794	9.25937947933256	9.94053726631924	9.93362255609151	8.779208195998	8.34038737807133	8.63017632579353	9.713496298277539	7.498195745286719	8.17281090961092	5.7972358856188	7.90373210563185	7.323891247171	8.21113175637303	9.222935164844039	7.9418957832042505	8.97260325911407	5.765333925574889	8.69423028087771	11.2471825300722	8.03763089420836	6.99347298003312	9.10681593819423	6.24982094472829	9.755433037932802	9.56242148804327	8.136389489454979	6.696384090719941	5.948341180678541	8.37652291865237	9.21456150994384	9.790203663407661	5.74611888690688	7.21534317275502	8.57188908655325	5.20337346274679	6.606095124096741	8.520557572816019	7.936789983465769	8.76992835504191
hsa-miR-20b-5p|0|0	8.26909927691451	5.680064595304559	3.4104546617943	6.92278721080523	9.36472399512841	0.9753893148735779	4.694489444598901	2.92588398249995	7.16083859876313	7.09681843872115	6.44867805038368	4.0778116662309305	2.8143561010474	0.875875047763511	9.5627799083378	2.04592291782209	10.585861356411199	5.675731829483769	10.891347320287199	9.25599141837362	5.61717375820107	2.29586464956671	4.06133922150317	1.97852114947153	7.63231437341159	6.05184245316415	6.310128582586301	9.99519441594732	4.38364070224162	4.54171151293859	2.3400222099884	3.2610666610511405	5.30882224259109	4.298416999989221	3.63288809580933	2.07777033313004	5.49688758359404	6.66286617844542	5.28135421153344	5.24575972411561	10.146728363465499	3.91585869203046	5.28888159021212	2.15050495614195	8.19904467309882	10.3808057410977	6.94296215822561	6.50175242660385	7.27742436158713	6.340915206138999	6.506473789829871	6.8609558956417205	8.177585123453719	9.66982741857405	6.32853152185703	8.20141111408949	7.53396022119982	4.50322328209862	9.73280841966329	3.1494828607872796	5.68718908635921	9.99377575339389	10.6401539669692	10.8758383126526	12.547745614358499	9.19951226040991	8.17622182840856	2.7588389528701605	8.5504515246219	1.2990772182161299	8.24091408489033	6.239737167094929	3.68815869993582	3.4579651020355295	2.5650423246865097	5.586378247428059	3.05397447328369	6.825400462400321	0.0	4.10118746031391	1.8296122576747	3.73865120247212	6.703543428039781	7.135856839526451	3.87876873385765	8.833027742846731	9.49680898531132	6.41846848035859	3.22428310834865	5.91504824100474	1.50846316967414	3.48399444391466	6.4456675093978095	4.66773210363856	9.281668637597821	3.5627610803116103	8.29393482430376
hsa-miR-21-3p|+1|+2	3.77143214502677	4.730748218071639	3.7366082551379503	2.6857692925311	3.60049073212507	4.7595093227252505	0.0	5.04950185423193	3.27175038891838	2.3125023670195297	3.2071682268468	2.13890723657631	2.08715905835426	2.2075358420527498	3.0224209208267703	1.7428815381933302	2.36621333445539	2.31950841765962	2.92816784251511	3.12341392090596	3.8814900088597	2.6948077405056203	1.8279930153999902	3.09799606674365	3.50637766285604	5.12436299324275	4.07474733766701	1.71682083441183	2.17222845086106	3.3915463117654996	3.55429000085173	2.5542584145199503	4.4550578641110805	4.03483119744196	2.55777721966637	1.45137037923803	1.39205158688271	4.30667423956327	3.99192556995867	2.69682140612114	3.4688015158749996	1.9097464122237802	4.60168289944584	4.05258137373821	3.05096170481237	2.36907533124544	2.9486314258405697	3.06351502305296	3.50848431509208	3.7047692744622798	4.277832017123419	2.80777826388206	3.11762717030153	2.64744777534912	0.6535617868569941	3.54524318279164	2.67242595957449	2.7029595742484	2.2898420042430097	1.939006422918	2.91329185787915	4.24647376835182	4.527434024005331	2.3173398481236402	5.09773302790353	3.34729340055215	3.80513971592197	3.4079221850634105	2.20236868061398	2.16001553663087	4.18518545443525	3.48886332263801	3.7842009097905396	4.40278292187887	3.5283186672682403	2.99630174269409	2.30259509947857	4.25398055239386	1.29955442313112	2.8128459377810198	4.45589961301441	2.63551963372338	4.21348404777681	4.69136914255126	3.9251934292677597	2.9350808608346	4.38752243430185	2.60363585288441	2.54390351107838	3.77274487166352	0.8227532814326791	2.19096559946058	2.70365957094127	2.42829541209037	2.62166547496929	2.8191323972800295	1.23262961769107
hsa-miR-21-3p|0|+1	9.24623582131612	10.5278188957578	8.96684071445749	10.322569229706	10.109130115170501	9.082298501736519	6.65208409256181	9.98428566285487	9.51138598826695	8.29658456665343	9.459432215673461	9.00855961347881	8.84419728551931	7.211982078517599	10.7550315153678	8.80581635072536	7.90298308453012	7.76443748636338	10.2260136892718	9.58063061474104	9.75839571150428	8.5568960789581	8.78350438146667	8.92180024239644	8.25619004708122	10.5848903461363	9.84497017971936	6.54534052957042	7.96921417818741	9.294718367717131	9.109233891748909	9.66842394538798	9.66383203181058	9.87469380939335	10.6420676002879	8.80592243651156	8.57528280340676	10.173799875274499	9.81999837604745	8.48505458605926	10.300163884883801	8.44855156462437	10.4322308257663	9.35085687862128	9.341383594126551	9.89752311911347	9.11916294991533	10.522858294005001	10.2644482479326	9.250234759511029	10.196020406460802	8.15733368109584	8.73232835699729	7.5963591623578095	7.5793280650441694	10.791900042612	7.990146415796571	9.66059004520874	8.65386280852591	8.805994677486211	10.1020263669499	9.56539573122681	9.44529435490724	8.11218589164148	11.2107577594926	10.9744836262835	9.77707714992517	9.61467215758088	9.42392731555978	7.18778075106442	8.43779291497195	10.1602004129207	10.452403736698901	10.840669042479801	8.90304346994112	8.23047109638723	6.45180069074999	9.62085024502598	9.21169128745182	8.73986674423765	9.86589739161149	6.881458044003249	9.73898897633501	9.969761779705461	9.32702229015592	9.06745359339487	11.1404216339215	8.98548578462957	8.66057422608258	9.27861682122614	5.70599555960196	10.1690796513792	8.42743463917596	8.86667520306765	8.46797314891224	8.79880221045742	8.02529323148407
hsa-miR-21-3p|0|+2	5.856753765922769	6.48540680253001	4.84511717342869	5.738810531278241	6.35973720761017	5.49059619996474	3.02010775545644	5.31166413733592	5.025776013876549	4.92719368145869	5.83668621333435	5.1770245193742594	5.28765500239438	3.04224399540156	4.81127252179687	3.7143908612148704	4.07810223052584	4.41964801871338	5.14868578781178	4.88005514216338	5.328919826167231	4.1707740823383395	4.95496760057589	5.270580060429969	5.21049245177492	7.9462402307795	7.80032757817578	3.46770922678968	4.4234848342428705	5.88764064562585	6.42732214729575	5.6294867936938795	6.512461331606589	5.543934323930401	4.5735355882919295	3.96540086823373	4.44780040920587	4.91325218491421	5.30715179024983	3.18289391772838	6.53170688561158	5.051808076254531	6.41329693519883	6.53850968027403	5.48303708247012	5.266595129509151	5.86432964227181	6.53581039534371	6.575966333060429	6.5406922119988895	6.624839367101179	5.20993390628142	5.4881094472528895	5.04100510396786	4.25179337236136	6.97893895090959	5.50031539140101	5.954019859296089	5.614031966473941	5.15554070751567	6.24632760013567	6.418841953321331	7.13789234948475	4.95483519809233	7.37745423336624	6.334072820130809	5.79821645152892	5.72564896753412	4.588264818191901	2.92090584197301	6.246917664339219	6.8621359956067804	6.2322423856531595	6.98668550513908	4.7165053523945595	5.75123318435113	4.74676128329366	5.441231978124359	3.7068189344342404	5.247243280798401	6.63066097889279	4.35641518919301	6.599650221881809	6.94871086007873	5.560181271610039	6.19849768629776	7.47275140648967	4.962098966609809	5.175494835457201	4.1965557026216604	1.72523294432722	4.2350032143213	3.93034481074978	4.80330489562863	3.84819368101641	4.5003874628976295	3.0746289147601003
hsa-miR-21-3p|0|-1	6.68424220902421	7.34557490939674	5.99562237265238	6.1191530870109405	6.5180080136518095	6.63734236169428	8.3530567273545	6.3489508498998	5.2353407401360705	4.79598590848022	3.4239409354944996	4.56652422930179	3.7079780447077995	4.93109688872946	6.932274817450089	5.612309200108251	4.19824509506836	4.715908014432441	6.88982680743932	6.0568662773824204	7.145827041324449	5.304447080382559	6.34063715891342	7.4402230490144206	4.304043918266999	4.34769978079548	5.45276765789058	2.97477479029668	3.90965429390899	7.403307016462341	5.61770731121644	5.9056400063809	5.131582788267111	6.46484639230495	8.46548060849337	4.17783472067047	5.21654836502619	6.227893680326231	6.56757148053369	5.57760749175941	5.90968550601848	5.553273702222709	5.36494052660419	4.90181229830303	5.911981342714911	7.193740801714769	4.26894672224352	6.97866687825164	4.55603660438378	4.38297626907107	4.98079620289841	4.64433032427123	5.68554461458517	3.7555018005634397	3.30483643968	6.140898963456709	4.07114753589135	5.722652153389139	4.18802548569287	6.0208533216424	5.63756267148141	3.66257731724652	5.63040513380924	3.2876306722130195	7.78522639992615	7.33259055230355	5.79821645152892	8.055103650008549	5.80104537798565	4.67055519362873	5.20664771767252	6.17030206874422	7.00667497641329	6.70103063040521	5.5001491494625	5.43080756356117	4.36927239635465	4.79320849688965	7.38269734445787	6.452286246409059	4.7981210753896795	3.3688096447678797	4.31483382034108	6.38870872127903	5.97308906582858	6.552171626455411	6.598643053149071	5.07507721532375	2.54390351107838	6.3039462592932995	2.27616664226652	6.494299574860481	4.62448082475369	5.67487088007086	3.94793583290748	6.947731379920549	5.18060240771332
hsa-miR-21-3p|0|-2	5.34159747597658	6.24772899632719	4.681452776854161	4.0801932337443105	4.13513437997342	6.17984353919829	9.5959435962175	5.51966345647735	4.6104637882846395	3.4043552715557404	1.5832547588795098	3.06625229955969	1.2585030364873502	3.5676148824987	4.45291676077788	3.7143908612148704	2.222475703216	3.3665016202062596	4.77850963287446	4.27216360921007	5.11008798940979	3.04166208517991	4.43293349615722	5.907559980706839	1.7939288954236998	2.8176540542982	3.45462019548617	1.71682083441183	3.28805971891371	6.998500816526259	4.58116316809079	5.96580456657751	2.93835404783625	4.6853428508782695	6.8798141217307105	2.6332058115006296	3.4258752575112497	3.8866056774736397	4.4395940532690705	4.346057838552349	3.8435734864482796	3.5131065986091	2.8775535284925198	3.09889609556279	3.6307480251437205	5.218977280572941	2.89750320146722	4.19517526596793	2.5598426002686603	3.2368523363135395	2.7443273414363802	2.20202039559256	3.51378165042005	2.4000686298732203	1.4431509813206003	2.9307983202031602	1.8194282793207401	3.34845977575019	1.91784786417427	3.98203015643884	2.99438210192963	2.4259221454488102	4.2726410068024805	1.0443472263656899	5.7398347645048	6.09969163982705	4.42575468869621	6.483018209262591	4.35421624197478	3.6442169152577	3.33322473544778	4.7545074537986105	5.44593693544507	5.016514699802429	4.267972486406499	3.90294545041336	3.3995333545172204	3.45378594195315	5.36429341880862	5.843776992315201	3.8362230462915496	1.6759801460186499	3.45179205947404	5.13832005193788	4.54656541077215	5.06339992098573	4.48704209787826	3.15639065834309	0.909566799713979	6.66786891590576	1.58439672885838	5.003426880681269	2.59812207917206	3.68880134787063	2.62166547496929	5.77217776292505	3.6983073761766603
hsa-miR-21-3p|0|0	8.497811589255	9.878275774678949	7.71314524199891	8.003395711448059	8.08128220051715	8.3014453863425	7.138270509080139	9.015449641353461	7.485881739021799	6.87502095409475	6.73892858346059	6.062124772417571	6.06415898467244	5.991727296263339	8.67945254126492	7.33082028170908	6.487676912115621	6.2967300264939805	8.78969400023268	8.084748953799519	8.50720210792302	7.1454923050661305	7.068357225481971	8.3916355444375	6.81422465857487	8.83471226593676	8.54669105179072	5.74425765548484	6.067210376761401	9.0910253635901	8.12612717563785	8.6268109322714	8.47924623778505	8.64805470805764	9.20988275077783	6.950310190981701	7.318424129992599	8.635985166366579	9.19136132591333	7.412934194982999	8.4358088874148	7.45896959530818	8.59468909008891	7.9010861927098	7.517205233460361	8.48563334106876	6.90139412737772	9.0547153637067	8.01321962844738	7.4208265182728805	7.93262413259061	6.703700615118179	7.29265295102244	6.00420798989329	5.5932455472719	8.40311160066293	6.46376548655483	7.8004095443856505	6.89253920399629	7.31090742714533	8.20030869198942	7.329876148024559	8.0089655676826	5.2448697646925195	9.66273044802102	9.318340146633151	7.94383765913942	8.924633412691529	7.284484268554309	5.85718135378863	7.91810532633584	8.22123339140235	8.77623035953706	8.929697803075019	7.071259301973869	7.20272520640384	6.40473562516183	7.47253984508505	8.16354308609838	6.71558358648574	7.98222554205025	5.70161020754682	7.6828831283691	8.10780968618664	8.06475511696424	8.478899624138299	9.091030299309189	7.1900856010384	5.6682841630802	8.13116652452176	4.0996609326442	8.22166183345496	6.13732076616078	6.844823030885861	6.61712566634416	7.94441240260073	6.35154828776922
hsa-miR-21-5p|+1|+1	3.5211145360077705	4.55439624823179	2.84096984845488	3.3667889076021003	3.4936732302957703	2.4189381356741095	1.12788435121176	3.1569256857310597	1.8264047483167698	2.98968744467024	2.90467013677636	3.3331501276052404	1.7315262405311	2.5875389930750696	3.4562040780011203	3.5554752447982403	3.0160344348868597	1.47199577132027	3.38472710440996	1.7700990608691298	3.4192104476969503	1.97557938758331	1.8279930153999902	2.37886396832185	1.31065864657258	2.93643357681691	4.4181651421237005	3.78741470442244	3.90965429390899	3.14456707814092	2.9171250552209402	2.9505215733563	3.30048029279765	2.7823466019648397	1.66559452732237	2.07777033313004	3.06766715088636	2.70403702082865	2.72540103918608	2.87765955682362	3.22034216040484	1.9097464122237802	4.32532058414387	2.97813396488237	1.9002836409358501	2.36907533124544	1.22899271188425	1.8470635682938101	2.1780555634320398	4.15823203668623	3.25567568245867	2.80777826388206	4.430976663306231	2.10130943414097	0.6535617868569941	2.9307983202031602	1.94320483702296	2.43538601382325	2.2898420042430097	2.5943000427091403	1.85333326223267	2.55082508226354	2.82973290461277	3.3263475329522096	2.82511975187568	2.85943294693371	1.60844970670651	3.3546807993698997	2.20236868061398	2.42818077031856	3.4138777515510204	3.13948099899285	4.24210243986166	3.76738593183765	3.12562654534572	2.32387752453703	1.9296405768825098	2.22292274550446	2.61243498333122	5.247243280798401	3.4204525090832996	1.06879588183365	2.47024116742947	2.70472662877488	3.7297961511239506	3.83753785560511	3.03997022141027	3.3589846056450803	2.48852198484592	4.523722301004059	1.58439672885838	4.154750169595641	3.0219994447956697	2.97945781901179	3.2090419573854203	3.5627610803116103	2.5998675779141096
hsa-miR-21-5p|+1|0	6.4033753754520895	7.827054201113301	5.653063598427839	5.9752517810731	6.54691736998482	4.68017683866979	3.68412334751109	4.92966243186706	4.23462788351899	5.95033008176833	5.97475826021147	5.96062980195022	4.183791513045721	5.45514751894926	5.721842182312419	5.42797338625509	5.12846969323886	4.56188734272313	6.77631955263065	5.2527000883531505	6.66693024132449	5.01274100844236	4.66261345983964	5.92761441411881	5.347950039226309	5.57247009892459	7.711161530517759	5.628971414963701	4.972492850753571	6.82551946645422	6.047467216598389	5.916767293532049	6.77093469158283	6.26847731955348	5.14924076855823	4.6602370506928805	6.050415079486849	5.36334747915174	5.82740156924988	5.59494103464913	5.613234835827679	5.670730731530041	5.9231697946283495	5.883095176272731	5.135896910830611	4.72318745315916	3.85203153304974	4.65792214259767	4.3217955110154405	6.3515891348014994	6.1956656201659595	4.57336280699953	6.78704296726718	4.41981645732737	3.7963441751182803	5.21222688268613	5.04149881986946	5.56362947396798	4.8286020424707194	5.1298178649181	4.641292980187161	3.54736648919237	4.39405707942459	5.49476657424729	5.21148575627783	5.551112008542191	4.4708934277215	5.693846983025531	4.8981477993432	4.84566935814442	6.950209574160691	5.55956013443771	6.607894412564571	5.69055930079692	5.85561821234929	5.28059826141213	4.6206253108494995	5.31397291851626	6.50014266121207	8.04130377744788	4.85015566633635	3.443492161246	5.14933332596197	6.70337370074383	5.62490069790163	6.92577167384022	6.3569699403441104	5.4793753271341	4.70247574003706	6.66786891590576	4.08666403999793	5.76796325121292	4.52720126036049	5.48625449002197	6.342591280572799	6.63250185704328	5.009776094288731
hsa-miR-21-5p|+4|0	4.27726506457733	5.583094779604219	2.3891395110854705	4.69165870197462	5.36426261018655	3.59824305842694	2.52143301303389	3.00707910812809	3.1109586587154596	2.5751426946137204	2.39024347310949	0.6483554831677191	2.37223362276352	1.8095636256694299	4.92842889554821	4.93231929406017	4.55400804696811	4.26183553351537	5.18659499947249	4.807389240407019	3.52427618625575	4.5294601297969805	2.1160903278499	4.41793081697707	3.11261606630292	3.57170967884759	3.5130177567625696	0.543419169306904	1.4613165325302198	4.84084432113673	5.9468344518439995	3.2610666610511405	2.45372577870343	4.7423803341893205	3.69470638356807	3.7431432213414	4.3256128127319595	3.60938118687205	4.4395940532690705	2.41393285719825	4.51695715263289	3.0623199912469	4.8757306075855	3.5296731592203905	3.12814815882576	2.93842857352205	2.47760254066757	3.39572043032679	2.3541712003889903	2.00351875359983	2.7990661856427	0.0	1.5459179300131003	3.5274654312777596	1.83944026479577	2.33594283778435	1.94320483702296	1.68011962333001	1.4153010242370803	1.939006422918	0.521610384812803	0.979614632033937	0.421600343926967	1.7614870513279097	2.50642390299973	4.45006753665187	3.80513971592197	3.3546807993698997	3.80409867203384	5.40761688836029	3.7812218352263303	4.71604159246385	5.04964050323011	6.169388369765019	0.7676818716354409	4.15401160934267	4.99573914035078	4.63485377189077	6.273606564682361	3.64449146688098	3.9832771823395	0.349841335365633	4.458675092905151	2.10822532499921	4.779193971475821	6.4347436574283	2.3179013763254197	2.2878572059966698	2.48852198484592	4.564945169026379	1.97135327598272	4.95685644019697	3.79360675131863	4.21181304964699	5.51869356434855	3.8492754088920997	4.47649193556179
hsa-miR-21-5p|-1|+1	3.5211145360077705	2.58479486583925	2.2789169205339	3.94128612998941	4.77297634687197	2.13145810043444	1.7530741564119598	2.31023399425767	2.19065603511203	5.61293903409937	4.35511473257126	6.35993252924272	3.42590444699983	2.6528532336164905	3.255554953131	4.0571788235171	2.87892589512083	1.68597030641447	2.7370250531685696	3.12341392090596	3.18289940740445	0.983765607697583	2.97572873851002	2.19253494678065	1.6874286685458701	4.25930650016105	3.56914316954571	2.5925521192978502	3.90965429390899	1.4796434335076	2.37689384437662	0.7623372162968589	2.00728250946319	2.3646787835794396	1.78408475658817	0.8019308799778829	1.8117242740786201	1.9100087758730702	1.7890532488130102	1.9583480901776	2.9200042181211203	2.2254520086985097	4.26307559003704	3.1370036777637798	2.69281361798625	3.88245985748329	3.09196774691085	3.76079722129454	3.26569537667885	5.09201489117813	4.3529315333291105	3.70089561957646	5.59839217158233	2.48732720153546	1.83944026479577	5.061364264544901	3.47478024958983	4.455700677104669	3.86021492279875	4.03841985523122	2.8273708644764306	4.24647376835182	3.83158216235626	3.6035428044804703	3.9555458652564104	2.2492572519540697	1.9000726846966698	2.6744483627070497	2.7578232685322304	2.61176264806638	2.44432885267315	3.9397721182237295	3.45124391678167	4.00637499011461	2.5650423246865097	1.8930737591158602	1.6994104745069	2.5151300080896	2.10045261534602	6.042730207521019	2.9812903158457	3.02413028612508	3.24321670196005	5.99820707372471	3.9701706743078704	3.93805682592398	4.352762873404529	3.1803581019707594	3.6847624589378	3.3693852209056403	0.9430091382587091	5.02616023142483	2.29458267879813	2.97945781901179	2.55994976513332	2.29102267085867	2.7521672078098702
hsa-miR-21-5p|-1|-1	6.0755853363581	7.05146247204463	5.48947024196984	6.11107419216993	7.196503496644829	5.25541048718435	5.56162647459381	4.6801966142670794	4.88367175471223	7.30720168485759	5.697926666040339	6.8601961692847295	4.540993027559219	5.73699006269611	5.175982628186	5.04771629107118	4.97992475349311	4.08461574056689	5.51926782972982	4.53475379990001	5.76385248891075	4.66905583729751	5.23599230104433	5.55470880473063	5.13144934761495	5.98451074520998	7.148180679877	5.413643077283631	5.663492632110361	5.81545087241824	5.858342329343669	5.04556846094921	6.4030882607607005	5.90616852946041	4.78724618136617	3.89505197399758	5.42927255108667	5.18342036479904	4.743447278230001	5.18981904228095	5.800572787773429	5.17926556145943	5.22500865036928	5.619343819401831	4.62555320647854	5.969432971225901	4.9212417663876	4.75364291691936	4.494691290845459	6.340915206138999	6.796085722672559	5.68418073394738	6.95272338699464	4.789572371066081	4.139008004496721	5.5772877140168395	5.2234346204467	5.97944669049836	5.59756883195073	5.744003406577519	4.66625549025012	4.170640201709991	4.2726410068024805	4.99143367861791	5.727138902609759	5.41668217855579	4.22959407501675	5.41052071092798	4.82669140199309	5.1939654027834905	6.631195243122081	6.1816387131485495	5.85267645158875	6.021557954874459	6.066907272770259	4.732896989180929	4.51821418864861	5.04296525190418	6.47072732342	7.704920226238309	5.530231552125191	4.41326330155995	5.340638523106	6.889498006722809	5.27663996920557	6.931201855700589	6.18485849572862	4.962098966609809	5.13999219757838	6.20310541617085	3.55617151819609	5.41867675320065	4.42288488278517	4.83529697069771	6.0319359336391996	5.9643784224263205	5.790132337240911
hsa-miR-21-5p|-1|0	8.30472190083144	7.66671418405228	7.31618049284742	8.43574605127352	9.14661391297476	6.1008098937973605	5.9133445664211	6.39493145187373	5.41828963771143	10.1067273825212	8.87242443873612	10.3671166996856	7.44017761117352	7.30380552643258	7.24846216922065	7.54388995775257	6.8414073239309205	5.72495236198249	7.89808313325035	7.25624404511341	8.06220242896034	6.01224087640033	7.76677001306488	7.02679032523184	6.56632831728791	8.90194352017561	8.831198926365118	7.423062049321111	7.428509302710741	6.24777404111099	7.497405312851111	5.72752974083141	7.73004771322333	7.427967813947969	6.55678989739266	5.353943158330309	6.78510121636587	6.493800285828089	6.771280191260249	7.23088373315161	7.699796077274799	6.92371727473209	8.33964476811903	7.8096699526718	7.05624224993747	8.04601878264104	7.33037818078389	8.22126528100145	7.63812908975792	9.30891958574422	9.27564241658438	8.42759573923411	9.83048837905651	7.10753145000189	6.9992098286872	9.22403823637226	8.19859021430044	8.89950553370559	8.062716076984051	8.96809597810626	7.7646839625887205	7.17838512704582	7.471630537243769	7.442205083042349	8.12472445661812	7.534355639291659	6.739813006846711	8.03409112649094	6.9896161660370995	6.7742341659483705	8.02146283568166	8.2504615789905	8.10327694164124	8.21764561832717	7.52088033975712	6.405213387268961	6.23215252550846	7.29134777546263	7.29478764780508	9.965477608578679	7.278790314806429	7.62760297805292	7.784362326098501	9.7907569184674	7.9074367536272	8.65495405319867	8.56767831709077	7.14360084479981	8.10489121711162	7.337045032438789	4.45356837526503	8.11701053125682	6.56950118770812	7.23489876010755	7.596371445048621	7.6156967470472	6.8860238376263
