	TCGA-FA-8693-01A	TCGA-FA-A4BB-01A	TCGA-FA-A4XK-01A	TCGA-FA-A6HN-01A	TCGA-FA-A6HO-01A	TCGA-FA-A7DS-01A	TCGA-FA-A7Q1-01A	TCGA-FA-A82F-01A	TCGA-FA-A86F-01A	TCGA-FF-8041-01A	TCGA-FF-8042-01A	TCGA-FF-8043-01A	TCGA-FF-8046-01A	TCGA-FF-8047-01A	TCGA-FF-8061-01A	TCGA-FF-8062-01A	TCGA-FF-A7CQ-01A	TCGA-FF-A7CR-01A	TCGA-FF-A7CW-01A	TCGA-FF-A7CX-01A	TCGA-FM-8000-01A	TCGA-G8-6324-01A	TCGA-G8-6325-01A	TCGA-G8-6326-01A	TCGA-G8-6906-01A	TCGA-G8-6907-01A	TCGA-G8-6909-01A	TCGA-G8-6914-01A	TCGA-GR-7353-01A	TCGA-GR-A4D4-01A	TCGA-GR-A4D5-01A	TCGA-GR-A4D6-01A	TCGA-GR-A4D9-01B	TCGA-GS-A9TQ-01A	TCGA-GS-A9TT-01A	TCGA-GS-A9TU-01A	TCGA-GS-A9TV-01A	TCGA-GS-A9TW-01A	TCGA-GS-A9TX-01A	TCGA-GS-A9TY-01A	TCGA-GS-A9TZ-01A	TCGA-GS-A9U3-01A	TCGA-GS-A9U4-01A	TCGA-RQ-A68N-01A	TCGA-RQ-A6JB-01A	TCGA-RQ-AAAT-01A	TCGA-VB-A8QN-01A
hsa-miR-21-3p|+1|+1	3.26881880186769	2.9952021487167597	3.4740773449582405	2.6878392051476	3.16020766337516	3.7891119759892593	0.984976044466538	2.51674127880357	1.6500052921098403	4.68517655357708	3.4696342706482404	2.17893826675394	2.73838375919235	2.52370293847193	3.4416057210523903	3.18573679327393	3.09264791260917	3.2356075914417897	2.02699958954247	2.70335696833682	2.4984980183261802	1.4938982603504198	4.79008943736782	3.6625757262081597	3.3090163976967	2.2186994669648703	4.3333581820978795	3.4398627940269	1.49061251668615	2.7713586092148703	2.83995221674257	0.9931342661269159	2.6651519202130296	0.48424289509884605	2.55912230069785	1.90206998133312	3.46019882689026	3.1744169168889997	1.70457963156177	2.86399964364932	2.9248616608154796	1.4080654885755601	2.7658065089611696	3.71121010567405	3.0751106097957903	1.66030622123197	2.52172674246599
hsa-miR-21-3p|+1|+2	5.31736034692958	5.199235590554	4.917103677850929	4.11523541272387	4.966691774688099	3.2952172137101097	2.63757061425238	3.5999134965945094	3.91432121873245	5.01247096290964	5.12835457906326	3.93444266259768	3.6908381898829	3.25565352498317	4.316868552499161	3.77568421986965	2.9824102238202297	3.2786713152119797	3.03145080134386	3.9260521426025896	3.60434692661112	2.73909863694615	5.96781084002929	5.15010425420865	4.47206511646858	2.39612087879294	4.0112802777512595	4.65173576419931	3.14464863237028	4.803099205318531	5.06521931136909	3.5317411745656697	5.01321071087697	3.0319823849043597	3.89383681049766	3.1258800909052495	4.16066804489486	4.21423313636242	2.0236976599282803	4.93156257534632	4.84744761934546	4.72019261247321	2.6221559273093	5.328966470337639	4.57615639779374	3.42273925171727	3.3903073051241703
hsa-miR-21-3p|0|+1	12.5039712347491	11.2357933336987	12.6572984323709	10.263751717284	11.040617390381	12.248006604425699	8.478992948534628	10.039923631844198	9.62937579888135	12.7089779852564	10.794093852239099	10.596627090840801	9.19592982155616	10.077887503048698	11.1957730668926	10.479768383532901	11.3177628959441	10.8454566643256	10.4152400778506	9.22784497744617	9.642243271457481	9.27974599291514	11.3576027923716	9.79188735175652	10.727304114793	8.75575183900339	12.205551972569301	11.4740723615452	9.26731796746152	10.4579337070146	10.4827590679444	10.423997745744302	12.2358305180379	9.03861361740286	11.102627124926	9.77854576198491	10.658217664626	11.5432396589306	9.370023484918491	11.563003986856302	10.8431048387144	9.94158111644069	12.045167981309	12.112652440497401	11.4306245288406	10.743153755539598	10.8706465405388
hsa-miR-21-3p|0|+2	7.90379857808216	7.3499000903104905	8.00661594025897	6.36369195632237	6.668650579376759	5.3601978816662905	4.0014089621852005	5.28901907496573	5.15979681652476	6.77923789892152	7.202377996317621	5.883594432441031	4.49558313005404	5.33734230832378	6.1304046661674105	5.162072691449441	5.42780302022675	5.304826186610219	5.0645501868926	5.32528904566945	5.55595671132906	4.83159397427357	7.08775633060099	6.84683751472818	6.1611764810369305	3.9930861994060804	5.886294082786651	6.658151425281201	4.7411107931247995	7.0712223950573705	6.913599015585509	6.03083935430848	7.24189379725806	4.729362477248389	5.56949589534897	5.067287224520371	5.41233507284842	6.154728504103921	3.84746136410235	6.289978251244991	6.11468123920813	6.514253590638799	5.85109029516601	7.55293091201946	7.41040254392817	5.35668850622847	5.663157858978679
hsa-miR-21-3p|0|-1	8.23453117895301	7.229369349008611	9.114689945022269	7.8336106812880395	6.93166713572796	8.1709567916785	3.86262127640759	6.8739090632764	6.168358669834389	10.2436277608477	6.8239844595893	6.26077710548242	7.12336249406024	7.02475498876143	8.0683447758132	7.98769493255239	7.705419256606599	7.2930294037743	6.53799766502828	7.35362847428299	6.1354409455397105	7.65297402740312	8.89523156509074	8.0958366809102	9.204773811313279	6.720614314199739	10.840159064516499	7.5138519782949995	7.28970519737072	5.896091550818309	6.446909395769779	5.73244776153855	7.68875098207255	4.61660724199725	5.890303025669991	5.2493178517904004	7.3704361514173	8.010657346984019	7.0623754457156505	8.72463919155344	8.271623670006289	6.0634337960217595	8.27799244331556	7.910065843559259	6.82725648594465	7.06491969388075	6.398683878642959
hsa-miR-21-3p|0|-2	5.414481885045969	3.94323857619725	6.24256810014979	4.14019325942675	3.98974935273103	5.369551307705961	1.78584392274571	4.2438931774291495	3.33456521389375	8.058803955443869	4.96505472692855	4.20669003545264	5.15407527050756	4.8593889436827995	5.68344608567704	5.84487205506862	5.09846032768287	4.83495580034992	4.23035084036046	4.70375431852872	3.5480945777018302	5.59859735890777	6.632296450090361	6.255317197109701	7.473892686517281	4.49977300019796	8.76688894189586	5.06656060858864	5.372435961698639	5.1001380364717805	3.14403877147054	2.8625895204296405	4.83177502447154	2.06723001406938	3.4312191965834	2.41893993108325	4.75235664623271	5.44787996945337	4.57991372538796	6.84926897364867	6.044352285549571	3.0297202360907503	5.996551703464201	4.86126068601197	3.7002537968954905	4.88903921386048	3.72586639044926
hsa-miR-21-3p|0|0	10.3352215716654	9.51206930423751	11.405548274890899	11.2753614873563	9.10542712126728	9.76281887118621	6.42683812036256	8.7501111845021	8.25435870612169	11.3094105867601	9.650157952073961	8.73401689841399	8.624691988385019	8.74811145902184	9.89446166225853	9.46857203221681	9.10027191545445	8.897542900687391	8.17189901278521	9.360260516674561	8.23355945462877	8.99648043041714	10.650480649632401	10.4750394832703	10.0793092455256	8.05345799259266	11.3281174030347	9.53115760921965	8.32272988060749	8.86016499919173	9.20554035838374	8.28701343300742	9.97146646159225	7.12310224407264	8.61797068449132	7.592056355339349	8.72812424521013	9.467547546399189	7.948047362109571	10.0892882784706	9.344382158562052	8.28246366527923	10.1539829502864	10.2007376074559	9.612140807831869	8.972445592756118	9.00970850148393
hsa-miR-21-5p|+1|+1	3.22188443956607	3.9835462240841	4.06437814363849	5.2892565684426	3.7447638511585803	4.63098719363505	2.63757061425238	4.67575804189827	4.090651005261069	4.07469753371468	3.64590807923779	2.23407572517115	2.73838375919235	1.53616471500994	3.0353997140717204	2.74229015133641	5.09846032768287	5.304826186610219	3.8407091894764	3.3723476123443596	2.9090732211745096	1.7095607442764598	4.12994938670247	3.6625757262081597	2.9971515941017097	1.3350297440406498	3.01053099702284	4.3014724012951895	1.49061251668615	2.51538562087628	3.87969778100124	2.10490097166269	4.27192273597581	2.8038002071076398	5.0359619853838895	3.45730398166673	4.13522218849197	4.619556391541059	3.20640114188071	3.1960406550942	4.1280476953486005	4.13242116754137	3.278270516892	4.27709726007088	2.7470625137304903	3.42273925171727	3.83082417469554
hsa-miR-21-5p|+1|-1	3.66945437040029	2.6392505592071402	3.54523049727144	3.8983153339771004	2.7979857611676096	2.4703710612474	1.7158879730942402	3.5490769370315896	3.75207376014062	4.91477727764159	4.280100050760661	3.5985838562479597	3.6260239552126903	3.25565352498317	3.7294979362943397	4.02881453222113	4.48134490682397	4.53096276873113	3.14726985150177	3.7757845876864904	3.1548821882427203	4.49638671595257	5.0425550149005005	5.36317297341741	5.28732308542638	4.02041937435857	4.42650503642364	4.5339716599081905	3.2398641902898904	2.2883596805193798	2.45416888926523	1.72734439188685	2.48017817113488	1.37596040733184	2.34423442910923	2.7986867675203904	4.056075594793819	3.39688942403432	4.08548906029036	3.6929389593232407	4.31034193803044	3.16886961967381	3.4153262453397994	3.04587077377897	2.8648966511155405	2.25745215620785	1.69890186359525
hsa-miR-21-5p|+1|0	7.3835652963363705	6.531793001900571	6.95457106643677	8.283461390716571	6.48103845060112	7.67842056630891	5.63336132756153	7.85144775915586	7.21649561753319	8.02174238200983	7.13599871794538	5.99951307298218	6.179563047517441	5.93857130210288	6.934420502825611	6.514191370339379	8.73633134190233	8.53201061471911	6.97027229863563	7.1084574875751905	6.658151658134919	6.2204816073111395	7.743725341809809	7.934313609110969	7.306201918807981	5.67955400256894	7.43822427628093	7.64745123856579	5.372435961698639	6.13699249828186	6.704863479281441	5.51009828272307	6.92597344614997	6.01828369922669	7.72952330852962	6.88544029639719	7.79890683633658	7.746495840821541	7.16328122602573	7.269028793136999	8.138099600461429	7.0793173611744	6.7549062834274505	7.2057508359608695	5.92376601086704	6.4766096493759795	6.137361020249389
hsa-miR-21-5p|+3|0	4.9363056441507105	3.2142739040940698	3.23677791636481	1.49287457034022	3.89668566828247	3.73224174509822	2.2978140886951	4.21971715833943	2.44755049205823	6.38599355661081	5.71540235208438	4.12152428100089	5.960484153992259	3.63242511441835	5.403472881447151	5.4562730169981695	4.70608920646296	4.38094491242759	2.14316250331261	4.6662761280578	3.98942039486269	4.481799784224941	6.205644454607099	5.6350889380795	5.390323175363309	3.6868246934899904	5.39256342500594	4.65173576419931	3.3577677703391804	1.68706165782018	3.6735485281101603	2.40386403013661	3.8815658700431697	2.19838859979867	4.113670033609069	2.54371014460944	3.03416386207411	4.8122272055084805	2.62391473816644	3.1960406550942	3.2445843729256802	2.6408678387255096	2.83260133251911	5.1635209879597195	2.6187412074092595	3.0981039073562204	1.45801809606574
hsa-miR-21-5p|+4|0	6.012460911893929	4.02275825258188	3.54523049727144	2.6878392051476	4.15959815104858	5.2929688222181905	3.45365162044842	5.19294479579854	3.7133994147628795	6.5149437023699495	6.1373947082587	3.8129444998224997	7.17525059700066	3.32568397008397	6.03390557065837	6.34968413141458	6.2772621370056	5.218992499505	3.6178939926603197	6.051427687693059	4.78191137707326	5.09385335571122	6.65973508482753	6.362505406281611	5.9803790830372305	3.8782605313329905	5.886294082786651	6.20756763594421	3.3857973057810002	2.3680710103309903	3.9335646316494306	1.86447176185662	5.319297883475911	2.62879003825804	5.38470902793985	3.17814783563381	4.25818763572733	6.5518929395539995	3.37296891453788	2.43194813943593	4.34419118615727	3.80269479709562	4.15049926709875	6.58987767399066	3.42128115266846	3.91125387037205	2.75299501238368
hsa-miR-21-5p|-1|+1	4.1424212130371405	4.06093264995874	4.01510101816377	2.87788599146258	3.63379755653018	5.6713073470553494	1.64236623723982	4.59661240393551	4.16418993084757	1.98503115681265	2.0591449853116	1.26979962843257	1.70897703873101	1.53616471500994	2.3966833009957598	1.76886810172692	6.4835674885781005	5.29437212347311	3.77019304194932	2.81031001984416	1.9224189166761398	0.749477360992758	3.2427068527488303	2.7073095224317996	2.3488551260539903	0.3835648094619071	2.74719676990232	3.73495377690579	1.2677407211945901	3.30451230566671	4.15379725008905	2.21158869105947	4.8699335489052595	2.53262090758259	4.96238816526246	3.3701188057887594	5.01204500183358	5.00489480209616	3.30392341579998	3.46577783605758	4.5024597371437505	4.34301395357969	4.65374819287025	4.97661492955785	3.6018511865589398	3.6257835767274202	4.30167145830592
hsa-miR-21-5p|-1|-1	6.969630263766001	6.64920600546893	6.867018381339951	5.534880268798781	6.208379250705219	6.7387501728435195	5.186552435507981	6.99873747761714	6.687986051766701	7.07893777032858	5.94177308182959	5.109273522582639	4.847936477041849	4.38904085432087	5.87257778049485	5.296712152218559	7.375436901051941	7.80851813160072	5.7990014543843404	6.02945648935387	6.5260527300142	5.168619138622151	6.94636993731839	7.33126646967695	6.5905232386611	4.858957999030269	6.392707196403411	6.915274701799259	4.81512648315953	5.50462176761328	6.48799229898075	5.29643958232253	6.04173731567698	5.0577525432418895	6.832359262798259	6.442767925627941	7.1275423425518705	7.16488848928661	6.93687568144697	5.87722500487578	7.35725478050839	6.7356339013986695	6.63838925164922	7.323748085966081	6.24501436836355	5.70928669236387	5.79223405836645
hsa-miR-21-5p|-1|-2	3.17337169640351	2.82817647336603	3.54523049727144	1.64011528792314	2.7979857611676096	2.4703710612474	0.724958972345172	2.54295943161257	3.33456521389375	3.45059357263627	1.44766839355919	1.9345397027345401	1.93983272135374	1.2780850351743	2.3217238291422597	2.17067782875344	3.76032814421206	4.12187280419943	2.69324577339584	2.62737947302343	2.6126036909129704	2.78734719082466	3.14253732149807	4.16621694581242	3.8566641531343104	2.8260353445672797	3.28380790805502	2.5670345878439798	2.00604816180147	1.80632506151935	2.1243215326835	1.40645021448354	2.01902902279493	1.58219847968872	1.15274972835428	2.37483095906576	4.00079117693801	3.5281757394481	4.1260561852176805	2.43194813943593	4.47216463120417	3.4492793395684997	2.83260133251911	2.76696799133714	2.6843280916958197	2.08449092837257	1.69890186359525
hsa-miR-21-5p|-1|0	9.3629448033736	8.62411361121946	9.170610911194279	8.02163258204764	8.5834163873932	9.94356111226136	7.1365879942502	9.33430826005798	8.72925665902962	8.151789593938481	7.47409602040528	6.03099113761423	6.58109250733716	6.24904476007067	7.52487530081807	6.88665603998798	10.362322506353301	10.0509680079815	8.55542798938337	7.40998607913854	7.575611052288361	5.6451605266673806	8.52517119965866	7.9442081098153094	7.53324347538602	5.89423043695713	8.153242398386	9.09484267793258	5.66896524855165	7.95243689788062	8.92385371841554	7.11217865443292	9.08866483279104	7.77329062888914	9.61463338729432	8.65437840826896	9.59726554753674	9.621594841586539	8.422605368270231	8.82394749183602	9.658738239805789	8.90705242493908	8.845320020797779	9.54435518775412	8.351684929121669	8.54590747506337	8.36629131743034
hsa-miR-21-5p|0|+1	15.6161628238649	16.266274870672902	16.668618682009	15.104986059809999	16.4618098609848	17.059244527288698	14.6562683120112	16.6823605524734	16.245954672232898	15.5639168870223	15.2328111829265	13.7420315421724	14.014772726614302	13.3865047020088	14.6965347483344	14.045319216765302	17.5968091820651	17.057518055661	15.821672189444499	15.040893782418198	14.0417001936378	12.8978593991035	15.1604840843449	14.724142302482901	14.5280123673649	11.9934882264374	14.4202256550101	16.1575428642743	12.771601802886	15.331942466540001	16.7377236072068	15.2591938169431	17.028999073318698	14.9405184245785	17.2186551262992	15.7418439669385	16.8704317187454	17.624792371726603	15.1712656838291	16.8718379317536	17.1289789395419	16.592532273323	15.9421416155285	17.1065159235505	15.602857750717599	16.4005084265896	15.326418051222301
hsa-miR-21-5p|0|+2	11.7734912094166	11.135108024591501	12.6756249006561	10.4688388946626	11.1131896100227	12.7289155270795	9.929343662924401	12.1791652960689	11.5410466650403	10.7044716755899	11.037440610034801	8.87674541094261	9.15344300822944	8.81355066876258	10.037108823589	9.730375025905321	12.972965411091002	12.611793540251698	11.848724277358901	10.822958971117	9.396594226096651	8.25497712844686	10.5461163260011	10.004734425908302	9.70440475547836	7.0204739521979	9.97683934956022	11.963239429119401	8.0035116232705	10.5962494085894	11.429188924286402	10.3500159371869	11.878326963877	10.67480670161	12.7364350553597	11.3675214579166	12.237829561449198	12.9745282560551	10.653976761095699	12.3175197169834	12.4897091592151	12.056956305594301	11.068857915552401	12.369576919781899	11.153079257482	11.848171499542598	10.8071455749255
hsa-miR-21-5p|0|+4	5.1138967660398205	4.23797955639762	5.52178178707129	2.99196218809314	2.31318544124303	6.73513659427349	2.94331182038145	4.43800786246119	3.9645875295721202	3.17485220359743	2.2458856573223303	2.6934786730561604	4.02836605090575	0.0	3.89377114414325	3.9077939412525	5.20047177027164	2.5132520210406204	3.3542674929383396	2.5878355941393103	2.4984980183261802	2.4702048354965003	2.9971460168623296	1.9128463138524199	2.70911624301068	3.20526063754735	4.35721474707988	5.502493275961981	2.32837856737244	5.868947370764309	4.75701499604605	2.10490097166269	6.613770536536619	3.6966112004530003	4.3627476919105606	5.61904994859614	5.32500339451582	8.00221216351182	2.46432296891303	5.830223584071981	6.044352285549571	5.102315891298219	5.80193145398679	5.7085469321269295	5.16399283368276	5.06231780882179	4.39020143183625
hsa-miR-21-5p|0|+5	4.39600999543248	5.055376003543019	5.2076828250853096	2.6184878850560804	1.31537607654432	6.537698853213481	1.91633444451748	4.11874589951224	3.75207376014062	1.90588056266942	2.2458856573223303	1.9345397027345401	4.566382451692831	0.560769915359504	3.94461969078417	3.15060594727723	4.00550852040363	1.43956129190898	2.44426441141179	3.1994685997022905	2.08938885865869	1.9825084621845201	2.65330148868862	1.6060037195776298	2.27898480583289	3.42572296607588	4.6745212432024195	4.73415067045797	1.14190469987585	4.2922309263164005	3.7355142531886805	1.86447176185662	5.319297883475911	2.88393849149069	3.25755500802814	3.7440773831342704	4.00079117693801	6.612331006506151	1.70457963156177	5.0456864946115	5.27351775410637	4.40063110374884	5.680261591252299	4.31266271592036	3.73161763459112	4.01130353392729	4.1678266565873505
hsa-miR-21-5p|0|-1	15.9828090274196	15.5948549855526	16.6011427616744	15.602982825525	16.3431062275083	15.630601027162099	14.3788989935447	16.0730675940668	16.580961864303	16.9409995648083	15.892083422324701	14.998388697621401	15.0388791274601	14.9729126647552	15.5770456342473	15.8495571547629	17.018534963158	16.847147135266198	15.484939424349001	16.0346635510809	14.9811407313626	16.2382977310067	16.3204372000496	17.0709910388274	16.9901283803735	15.057303505588601	16.0515264172532	15.703932788174601	14.9748251293456	15.280705309466601	15.4639640243802	15.088621937439301	14.6541741143215	14.208242186756198	15.504404185939999	15.6000365733545	16.9808795515382	16.5293798188714	16.7886712614684	17.072818716026	17.722005041059802	16.337528029472303	16.183237082017	16.0812087221063	15.2298672886762	15.3400109892086	14.4469913695067
hsa-miR-21-5p|0|-2	10.8484599149878	10.4889373568351	11.7527812528875	10.6672712778402	11.480920287855302	9.7354980423389	9.04399207763506	10.6567249048234	12.0843297438584	12.4116200023262	11.167026167110802	10.3955437775379	10.5978569638589	10.813430690248001	10.9306299412109	11.6969298439271	11.793265816387999	11.707605852027301	10.3224177039799	11.217157374593599	10.0687491503678	12.7580250902018	11.860913137415599	13.0933613471928	13.472438633656198	11.0275949808956	11.729844813669901	10.757370442220099	10.8018199246874	10.700009724380902	10.2189662970112	10.081645366745802	9.08866483279104	8.59056055230465	9.51120366890413	10.136511307323302	12.4780802690585	11.059315190618	12.2082517060934	12.563214752371199	13.5710703708366	11.5890290149212	11.329180378884098	10.526449302258099	9.64700025734413	10.0858974799322	9.167706989825119
hsa-miR-21-5p|0|-3	8.59833509974017	7.73052025183779	7.57656246535339	7.49451399289296	7.75398544390162	7.3573121208730194	7.41705212517832	9.14134575088391	8.691201766927131	10.8918372388622	10.1905852985361	9.043257343921761	9.39262290014693	8.69783288362901	9.79794671002642	10.1783476177895	8.64881456492785	8.87096682354629	7.65286909568563	8.805417056950859	8.29680263485432	10.456504977186	10.5006862610442	11.004369943870401	11.106958975239598	8.7506603884418	9.64561482415314	9.261582801797731	8.851648147993231	8.05535163062463	7.17910439249584	6.79800109459978	6.95288848184221	7.25326697278449	8.32328108626871	7.701016115155821	9.045748658465211	8.77653035083976	8.659254201799131	9.08811697294071	9.97862657894668	8.64130308146919	7.882348870918009	8.24063661831087	6.741267453157341	7.240105427144281	6.54083379346042
hsa-miR-21-5p|0|-4	9.004086127310789	7.102426187637779	7.1093290879956506	6.6068936468328205	6.883973393625141	7.91239380665848	6.91646041846446	8.856183964900211	7.639027844660621	10.048995735391301	9.781516092655131	8.19107433013203	9.539531535847939	7.44621908923995	9.446966041960948	9.733346157657529	8.76574966656116	8.37095745118876	7.08728323886737	8.49662577832156	7.19549818203892	9.29286195010837	9.91189631507005	10.531916814078699	9.764361665038699	7.20748858272606	8.809663775677802	8.66150700015417	7.45922378463416	6.74527234466452	6.78030160968449	5.85272138239217	7.030745898083321	6.577849091343089	7.92616415164891	6.67875060087538	8.2567548961017	9.08719215858674	7.544964299046541	7.87422822809287	9.48092335220702	7.85099747851775	8.196332155999599	8.2635346012263	6.172586031911121	6.71039501106233	6.5600440820160495
hsa-miR-21-5p|0|0	18.4273985130906	18.3948516066652	18.6958452597778	17.8635544416835	18.704827702846302	19.0162590886242	17.0384133095868	19.175643268631802	18.692993100236897	18.8334158609666	18.0832460709865	16.8725931747592	17.0332621533551	16.592082655775002	17.614363934866102	17.403236994925802	19.405936437985602	19.4060743267572	18.164689766833803	17.7967984192927	17.1650910199917	17.0466153112528	18.463718545017898	18.6540045456154	17.914543289421	15.930394919273699	17.8437260329914	18.337806032679	16.1892029765174	17.534135877990902	18.4613250683552	17.3217424521578	18.1714153386033	17.2888583681042	18.9013942534785	18.2376183432105	19.176368786506	19.3262538722817	18.4307090484503	18.6619198736597	19.4362685487277	18.53212834611	18.4916847793875	19.133116955637103	17.865663871894398	18.0340022956072	17.5461372436056
hsa-miR-210-3p|0|+1	6.30479632373597	4.691694803168231	5.68821348943035	3.19616859849957	4.077171851652	6.602596871650441	4.8615934618903	3.67295963903054	4.57343780694229	6.98578804145491	6.72535804089056	7.874940613610001	3.24942028013184	7.6338916145383795	6.81651727726135	5.9710583051399	6.2772621370056	5.813123815169929	4.716330702123059	5.418403829920981	8.03809317003242	4.49638671595257	5.97753500017398	5.495949774495441	7.09625183870903	8.79288028426866	7.30043415354187	5.59361228853118	7.0147429360173605	8.16960075773626	5.88849131283439	6.88922880307729	7.19757018398859	7.4503806004031095	6.54165010897562	6.58022044772023	4.73552183976565	6.83155647249679	7.06585518963192	7.881930994814381	6.374241534584839	5.59721057883101	6.750594615161719	7.17709339389529	8.26189408572893	7.02956513680493	5.67024706899474
hsa-miR-210-3p|0|-1	4.53688968396627	2.42180215548929	2.59839341254296	1.77371059519767	0.994542053194396	5.01161659930829	2.14648629998519	2.49003782957522	2.78250433638878	7.12989571843581	5.7466861160033895	7.2745375017583	4.76005200454236	7.08151968163602	7.069420092042611	6.1237819596806204	4.0608047353312795	3.5487323181070094	3.4475989610154505	4.77591056435916	6.96787001511641	3.7291509925430697	6.14221441817758	5.13537356530436	7.442277300200971	8.771924774399071	8.42279862094836	4.56432608177396	7.007995810645269	7.016614711046049	3.98549240387096	3.6877388872990604	5.91971258344256	5.89799502242777	4.69350047818894	3.63610826734007	2.34052725103927	5.544102765585361	5.32388511610299	6.76013151235971	4.5321317392568305	2.92889006844891	5.87505551350028	4.97661492955785	6.195261426337639	5.617022274896651	3.61266947774259
hsa-miR-210-3p|0|-2	4.39600999543248	1.85401149875572	2.12787940970272	1.14382528943343	0.994542053194396	4.63098719363505	1.7158879730942402	1.1073408462496999	2.49392578532498	6.77088623600652	4.65462806247239	5.443435327576069	4.60052043869028	6.369984021954861	6.0397642229824005	5.39003828258978	3.09264791260917	2.99859873950814	2.44426441141179	4.10478448070854	5.780079835946361	3.267285091233	4.9664684200671605	4.3304228425070095	8.03378281433056	8.23358586398405	8.6193287671639	3.7873638468774597	6.607888587386	6.652810521409731	2.94859338994981	2.10490097166269	5.57167421128158	5.65699955220525	4.113670033609069	2.730316108464	1.9313599393989	5.0923669156277	5.32968615060669	6.9032532625932	3.96356839266946	2.87570298296371	5.89081398007429	3.91006108349892	5.5804651564985	5.237801296272	2.75299501238368
hsa-miR-210-3p|0|0	9.47726505228149	7.61659514961046	8.612664696879161	6.528718720555201	6.65450745219141	10.1055600598327	8.06530260959965	6.97606491089465	7.4839565176483	10.6478277158013	10.1680145874971	11.436645607716999	8.07633878665303	11.0311307766226	11.152832300253198	9.907199807934711	8.57000900799009	8.865680619345	8.46763146340065	8.86710970226067	10.945502535235601	7.485773484909839	10.1591701700333	8.789599227413191	10.6422494096455	12.359639006287802	11.693849563249199	9.073896311357881	10.618893753068699	11.5140940698012	8.99128652807685	9.22307010617049	11.1052897743907	10.603369905360099	10.2520493073752	9.22849727811445	6.811408025464179	10.2863988850469	9.880347343938821	11.026566681043901	9.26155858221248	8.2799071179704	10.0375907001147	10.3456603604415	11.202184905111402	10.3876274401331	9.03189351554673
hsa-miR-214-5p|0|0	3.73777449291946	5.1820183085456195	4.32918760159495	4.75529991008413	2.5758544175814904	1.22394273799601	3.81322428081483	5.03565572206392	4.135222612137889	2.6021903034972205	3.3112543075896204	3.0413855929336298	3.8123352959170402	2.11283133648189	2.77939178264197	4.8911995007183	3.5445293818272203	2.86368879431951	3.77019304194932	3.9881226703188997	4.5437833034988495	3.7291509925430697	2.9583875626390497	4.03480375224589	4.32380097094409	3.72054712724116	2.59499376097779	4.59405498253226	3.2088186985869998	4.50112197836148	3.95976213851036	4.35613855833654	3.4492450290241803	4.01403028436763	4.1800854777017005	3.63610826734007	3.28615959369333	4.39712965479041	3.4811733362393302	4.11510008638468	3.6210572616342502	4.109567195279991	3.37107207694444	4.00007155633266	4.03794597401622	1.66030622123197	2.9980560492050694
hsa-miR-217|0|0	3.59773735788511	2.6392505592071402	2.30232973795347	2.11322332705601	3.31208887495378	2.60316933050841	3.49600780160965	7.12125319484313	2.8553614805595897	1.7332251988790102	2.98380071972632	3.5774198496056604	3.8123352959170402	2.9356081014707405	4.17501724325393	2.78873030729271	0.0	1.8353483297261899	3.0905222535291896	2.46225252503035	0.948745557502636	3.60003184465545	3.1075399345802794	2.08626454680225	3.3090163976967	2.1210734477478503	2.33155944105844	1.98387493699299	3.70788001614725	2.8288358577364905	5.02856084737575	6.059690068112099	3.63797640989299	3.10067158102023	2.83124144585897	2.46174022751364	3.91367723117239	2.17385619171374	2.23626973758648	2.43194813943593	0.9575441291193609	2.6408678387255096	2.0782456704207797	5.61193249368451	2.7470625137304903	4.4638939055323394	4.39020143183625
hsa-miR-218-5p|0|+1	1.7941713925935803	3.2142739040940698	3.32029042028274	2.93605131950455	3.4494926695172596	3.21447002646734	4.317069243116769	4.78962660289028	3.43306109034778	3.20822485418354	1.9558512876444398	2.73229589213732	4.25959747103938	4.10029738191906	2.53584159033286	3.6302462828876902	3.5445293818272203	4.36104642200715	3.8407091894764	4.31312868610482	3.8096933231684798	3.7291509925430697	3.0716724175060404	3.7163553077864804	3.705066645348	3.00088543788821	2.9490652791182796	4.59405498253226	2.97050207720867	3.6296493367624	3.5753044821222995	2.92663796553327	3.8815658700431697	4.21330601176086	5.29764414693028	4.7422551650632805	3.7218791197240697	4.43108257299959	3.43886036035896	3.1960406550942	4.04815077768963	3.8309130232702797	2.5445845148867203	4.41438289822475	3.02535841312679	3.6257835767274202	3.58292591547297
hsa-miR-218-5p|0|0	1.6597610896213701	4.02275825258188	3.85628681581439	4.34728167611319	4.11897358476319	2.3990875768788302	3.7446152574292304	4.89006416758019	4.19258705583059	3.9221551046787595	2.2458856573223303	3.21587648035227	4.0776724074947595	4.1397123312037305	2.88730444164142	4.1932077377976205	3.1950568967238504	3.61743870628054	4.61937316512679	5.033088970431749	4.5437833034988495	4.406567235231599	3.27460857042541	4.2597389049014405	4.2886767502168395	3.72054712724116	2.81767176737674	4.14958977884398	3.0774909227644502	4.09550384158464	3.4329516332464505	3.21010916671053	3.8815658700431697	4.30349028744692	5.01791728900291	4.92159119660506	3.6518284392547407	3.4640254607055496	3.91075003758896	3.6211206751884903	4.04815077768963	4.30328309152391	2.46260401947654	3.04587077377897	3.0751106097957903	6.290016818845969	3.69838888091062
