	TCGA-3H-AB3K-01A	TCGA-3H-AB3L-01A	TCGA-3H-AB3M-01A	TCGA-3H-AB3O-01A	TCGA-3H-AB3S-01A	TCGA-3H-AB3T-01A	TCGA-3H-AB3U-01A	TCGA-3H-AB3X-01A	TCGA-3U-A98D-01A	TCGA-3U-A98E-01A	TCGA-3U-A98F-01A	TCGA-3U-A98G-01A	TCGA-3U-A98H-01A	TCGA-3U-A98I-01A	TCGA-3U-A98J-01A	TCGA-LK-A4NW-01A	TCGA-LK-A4NY-01A	TCGA-LK-A4NZ-01A	TCGA-LK-A4O0-01A	TCGA-LK-A4O2-01A	TCGA-LK-A4O4-01A	TCGA-LK-A4O5-01A	TCGA-LK-A4O6-01A	TCGA-LK-A4O7-01A	TCGA-MQ-A4KX-01A	TCGA-MQ-A4LC-01A	TCGA-MQ-A4LI-01A	TCGA-MQ-A4LJ-01A	TCGA-MQ-A4LM-01A	TCGA-MQ-A4LP-01A	TCGA-MQ-A4LV-01A	TCGA-MQ-A6BL-01A	TCGA-MQ-A6BN-01A	TCGA-MQ-A6BQ-01A	TCGA-MQ-A6BR-01A	TCGA-MQ-A6BS-01A	TCGA-NQ-A57I-01A	TCGA-NQ-A638-01A	TCGA-SC-A6LM-01A	TCGA-SC-A6LN-01A	TCGA-SC-A6LP-01A	TCGA-SC-A6LQ-01A	TCGA-SC-A6LR-01A	TCGA-SC-AA5Z-01A	TCGA-SH-A7BC-01A	TCGA-SH-A7BD-01A	TCGA-SH-A7BH-01A	TCGA-SH-A9CT-01A	TCGA-SH-A9CU-01A	TCGA-TS-A7OU-01B	TCGA-TS-A7OY-01A	TCGA-TS-A7OZ-01A	TCGA-TS-A7P0-01A	TCGA-TS-A7P1-01A	TCGA-TS-A7P3-01A	TCGA-TS-A7P6-01A	TCGA-TS-A7P7-01A	TCGA-TS-A7P8-01A	TCGA-TS-A7PB-01A	TCGA-TS-A8AF-01A	TCGA-TS-A8AI-01A	TCGA-TS-A8AS-01A	TCGA-TS-A8AV-01A	TCGA-TS-A8AY-01A	TCGA-UD-AABY-01A	TCGA-UD-AABZ-01A	TCGA-UD-AAC1-01A	TCGA-UD-AAC4-01A	TCGA-UD-AAC5-01A	TCGA-UD-AAC6-01A	TCGA-UD-AAC7-01A	TCGA-UT-A88C-01B	TCGA-UT-A88D-01B	TCGA-UT-A88E-01B	TCGA-UT-A88G-01B	TCGA-UT-A97Y-01A	TCGA-XT-AASU-01A	TCGA-YS-A95B-01A	TCGA-YS-A95C-01A	TCGA-YS-AA4M-01A	TCGA-ZN-A9VO-01A	TCGA-ZN-A9VP-01A	TCGA-ZN-A9VQ-01A	TCGA-ZN-A9VS-01A	TCGA-ZN-A9VU-01A	TCGA-ZN-A9VV-01A	TCGA-ZN-A9VW-01A
hsa-miR-186-5p|0|+2	3.16289589474877	3.19452371056705	3.34880856726685	3.85903702447325	3.52048300329153	3.607208559545	4.11017852636797	3.32227110848231	2.6653489114215096	2.71004230860353	3.0831288032246897	4.43893673910837	4.27705896615397	4.5126683652738	4.1067624618596	2.44601375969462	2.8016631488488	2.9879704766545405	3.6773868245679404	4.22857208061697	3.05769036393947	3.52562816167973	2.80341309010247	2.73594788262221	1.96872558677987	2.7819485216440696	2.3047313678362302	2.51766754301348	2.86829807750814	3.19809511894431	4.18479485508852	2.90673562844225	3.35044451343811	1.72076161064957	2.86098362790148	2.06128444918075	4.15024410445444	2.06285668909474	3.24822666334849	2.4069791730974304	3.3793582141856002	3.04028953217637	2.28748145155672	3.5655990151217902	3.7943044817847995	3.20272002182666	4.62978784863195	2.60311062524602	4.64068365480455	2.72480366714539	3.44498407964545	3.42009892523339	2.2194406148658703	4.2495958376046	3.3010379790858706	2.3028055700626697	3.5943268111951805	2.1073396478198703	3.25060593395002	3.85724860435853	3.2022442195197898	3.1652360198148197	4.23118271129148	3.8304264298739703	3.7972296849224003	5.559911055258159	4.14666921772226	4.06499538332263	3.7663302256279905	3.59242529325889	4.67125585762322	3.77212624424098	3.1612264448196	3.3399585501062203	3.70000448159141	5.09045264310151	4.836738939778679	2.85106687570189	3.27067282228611	4.41649750077945	2.55648990426723	3.90960460076088	3.55395058668041	3.0314747493578196	3.0274119594617797	4.088163976022029	4.2039562823245005
hsa-miR-186-5p|0|-1	4.68778244285028	4.25713979802185	3.51058526888927	4.911681605754611	3.28237595300827	4.49998477617401	4.9678818742677695	4.36747952373015	3.3896973295459505	5.276048869415789	3.15406754476227	4.12176599349893	4.24826771408073	3.5745244556127407	4.0502003401830295	5.698143338119639	5.2923181355599205	4.562918371295219	5.28826713639711	3.83896148617593	4.75949530676166	4.41719434110008	4.1000046426997	4.52241665457768	6.23853739927217	5.498008167984571	4.75860201614308	4.66344477085315	4.6642839294655305	4.42247879926395	4.47969891043358	5.95634543314641	5.58657954041641	5.31440893427596	4.70378840675032	4.6279725701631	4.358293964793529	4.31413132064979	4.63729070803161	4.10920545452418	4.7445105412298	4.95049174005341	4.35121522818912	4.0454810117332896	4.71692326054783	5.18741192220626	5.40544295316479	3.2650974594443603	3.62555204185465	4.66590309152426	4.43568323815837	4.09495103150352	4.79312429947341	3.9033255025697797	4.21450439827357	4.6063887335162095	3.24820555352938	4.11995617484887	5.507194589993009	3.4455417613749804	3.5613417099624	4.817862337685541	4.667991550871429	4.347758841534509	3.4210548241333503	4.458647656222871	4.38662100260339	3.71963709755581	4.5611155111522805	4.09512464476605	4.26322857450589	4.48215071596995	4.14207244602274	4.46619145443138	4.559544065438019	3.60629676281635	4.34707558189608	3.6754127462575297	4.76592334110354	4.767691734427481	5.33178640840857	5.2035910898122	4.276909872417971	4.35416712624537	4.81037782367647	5.101342497285731	3.86026754522146
hsa-miR-186-5p|0|-2	2.8005774454958	2.99034794837438	1.66726602650316	3.44269721074578	1.8868351593769699	3.45200629994438	2.30076521549913	3.78884943823011	1.6964173780235703	4.4671324724272505	1.91695201037819	2.52512871162079	3.1770495700138803	1.97379863082055	1.57880241111584	3.62875978767874	2.64351126392487	3.6345932804758	4.26275926612889	2.4427309036318596	3.25511543100877	2.66487079206049	1.99655148643417	2.6619567569114198	4.84223010045308	4.16834757872264	2.01126290135782	2.7380903591897203	3.46586829638923	2.01031056595155	2.3574834528366297	5.337298852368031	3.67394731183985	4.19228895995138	2.86098362790148	2.65289837458409	2.4225507846229504	2.48301069324552	2.82228876226449	3.0724147468193	3.12396897930498	2.8504608456911997	2.6370682027546497	3.0833618822803097	3.0330614918245202	4.16779315568125	2.83409260457604	1.65692394650447	1.8157947743493401	3.73339632094854	2.40603884166503	2.30983785400583	3.1500545853595	2.19280167274844	2.81798475936864	2.7076170331682996	1.6140265866657901	2.51780113315254	3.6394669075580697	1.57478970054725	2.00051361144364	3.69557008636356	3.44020689551072	2.52911007472339	1.6233902291718998	2.83925301834216	2.2212404136364197	2.3665387842971604	2.8686374723665	2.328443218649	2.15452302149622	2.68879013403423	3.08533654195525	2.7449363123649704	2.5703565035365297	2.16779665596403	3.0455963641677704	1.71802670812285	2.72195915167439	4.04002710220112	4.41820073828327	3.17843604095517	1.85858077465044	2.65258083321812	3.5711544958852204	2.64353555086258	2.10622170118552
hsa-miR-186-5p|0|0	7.383673612785589	7.2103099209799195	6.55596389446243	7.22178399155099	6.65811504978894	6.81845071485748	7.9068760830489895	7.025769471627281	6.18750697615155	7.93610768212531	6.12001745316692	6.78961857890844	7.46934932866181	6.94771358087996	7.342482225856499	7.420390208192309	6.81359529164922	7.04577137342801	6.441735020357469	7.0186371253645	6.96570955331045	7.2068186478171095	6.72744127509626	6.50131617012556	7.525947991258321	7.6483771664514	6.763051798343491	7.14823601207783	6.79259190953912	7.169465445210579	6.855562730583579	7.245850348784161	7.633473089126349	7.30801469570972	7.38778287967126	7.134285361142889	7.055099132577701	6.993435127848199	7.11952010831264	6.436200972063401	6.60335463138906	6.793373145046379	6.76322514986606	6.561454543249121	7.62608834696401	8.00614926448787	8.12114552221563	6.0390692934642	7.491516431430299	7.79565767434284	6.963993284773281	7.072103754409901	7.42896637950889	7.108859206765599	6.23068801749832	6.33829424955557	6.701167782995809	6.58043614788743	7.7396525351670595	6.98994753404271	6.4336362581355795	7.3021065179749	7.25226527349587	7.45103914447795	6.5999520152096105	6.97829596229205	7.62348880812927	6.8307815188173695	6.946961314419099	7.37441234098508	7.1360453217627695	7.41709396950283	6.68539964224577	7.973772491177441	7.72624975707929	6.82341184924046	6.75379171270508	6.136480187690821	7.6177243920832405	7.3431237600489805	7.9374464003	8.188323784271759	7.267289960402921	7.37882438338546	7.565886940590991	7.913631190352241	7.46841636619185
hsa-miR-18a-5p|0|0	2.41677934100731	2.00729790360159	1.9640270916701799	3.4879454485842403	2.2658169141184197	3.5774751435279	2.12636605025236	2.56325282522019	2.8142080405448	1.7552065436809001	3.0463070023961496	2.69369547649398	2.02311071846128	1.7636854729332199	2.6551794657567003	1.5740388640021399	1.66529977758953	1.2175631035991699	3.01370413496571	1.68632096105531	2.2884189443866	2.4612832912466	0.9238223692175479	1.4142892518413999	1.40675024138892	1.56524075872304	2.01126290135782	1.40832834749131	2.72699065282843	2.9661629915661902	1.6146524846838302	2.5275898313407597	1.70584673919304	1.55265297606557	2.1475967639302	1.9528299363926398	4.55425186053046	1.46760641782269	3.18540898909355	1.54236844756569	2.7630656440585	2.40886957022544	1.5231021893719099	2.35381159706012	1.6302916975906598	1.08346983531431	1.3406963747066498	2.60311062524602	2.3040250802743	2.00760732424084	1.4436428802135801	2.8336875012932903	2.38398440730677	2.33885379336364	2.47915969066152	1.93647027371039	3.1677703399716495	2.5569578322659	1.97979637166271	2.55024828003696	2.53661963346751	2.31770869781342	3.35215305407829	2.30861466057438	2.28821078111058	3.90612405921009	2.1486113436537297	2.6655622405061603	2.58484857529743	2.1437970247537197	2.59009957004874	2.08378782181669	2.70066318333068	2.2349122865254	3.50456422217946	3.3338175904596503	3.3493716882413196	2.0946516733301004	2.18971736243033	3.2605384437997595	1.82681081316633	1.7390015765303999	2.07841884396286	1.2153541719581202	0.390689572389013	1.5043732101075602	2.9281323084255
hsa-miR-191-5p|0|+1	4.5045493479046	4.687415710104331	4.7480137954995	4.6972555491629695	3.41709449149594	4.88692317965047	5.00616377671133	4.64422206804321	4.700174844721951	4.0508793231495295	5.05515844806387	4.7506896110391	3.88661513272462	4.78755122642253	5.52492881427161	2.8438398656662405	3.9689772928131	2.45586733316292	4.8564104126395	4.48826075445618	3.91626088301639	4.07537748829356	3.0315858008573997	3.32085049559524	2.72991436263008	3.07067821975859	4.85241921380224	3.1755475625648	4.18609207172778	3.7782606563967995	5.3530637383637805	4.88735250222684	3.3924897520370902	3.20439650270186	3.9232509925017403	3.07125012174923	4.78796294807854	3.6205876591503	2.64688251895664	3.7476772750037	4.678104667345661	4.7407495706629295	3.25810290943879	3.4469881172767596	3.4033492887337595	2.8761176745815002	5.57738140087332	4.3491465700630405	5.417729822558759	3.9300326939597405	4.40672730618944	3.9355407540229796	4.09043858119816	4.33331679602846	3.1412718322073196	4.01095359469431	4.4163579696716395	3.40758938914764	3.00817607195185	4.33981445043257	3.5613417099624	3.7523234977752997	4.86114111899028	6.23736524418522	3.6132136729390196	5.57692682819191	5.3189948681605195	6.16328556274423	3.8338629238786806	4.89539035983019	5.7475143362624	4.66909158363895	4.14207244602274	4.79737232826825	4.2740337879229395	5.1484412037293	4.380969472492721	3.71188602693079	4.69683553139918	5.38231680732826	3.4283425221076804	5.04234770914333	3.56854164273535	4.5645291606564005	4.79429683048508	3.7927613738196	5.28037728654925
hsa-miR-191-5p|0|-1	8.10396551425185	8.320304620124121	7.73995816369488	7.58926634973314	6.489974577228991	7.286502976685179	8.38599466709278	7.53883258060339	7.71017604401168	7.97900313726303	7.265914858189371	6.77716012944554	6.85701330034881	7.555558984947821	8.071157674761139	6.694547413305711	7.27627798135991	6.4855389712462195	7.15509223116879	7.28461345164434	7.389048494536201	7.21170092098529	6.93207569593397	6.74476815546932	7.11123852568197	7.80824956230307	7.73191772651796	7.59522611422275	7.37395086862618	7.055833980343679	7.404524729635219	7.976529211988581	6.7088620084154105	7.64585745893679	7.61224750166875	7.01123783668596	7.055099132577701	7.6463012902558605	6.87772519490677	7.674028429814429	7.3060687543480505	7.64053609597632	7.916989624002429	6.6923637685964	6.96346594124336	6.84971713001485	8.395187319380389	8.09329514474407	7.740304895365719	6.934015151743409	7.4238872087336505	6.98608035637181	7.89402578596584	6.57978366602124	6.60344611950257	7.52500781235324	7.556873208668	7.342974094952639	7.06633263478421	7.2284219455565095	6.55219349360552	7.44093842730875	7.4596164966004	8.52588209394072	6.859816374982111	6.711782308967139	7.16846883824409	8.511897066265039	6.897841385580981	8.11349459551553	7.87534424263934	7.68616597457793	7.080191308231719	7.96556607382972	7.30920842536096	7.2885279259989	6.51902245786829	7.18898933554616	7.31755881826484	7.730619716494019	7.436044313619161	7.776216784711781	7.10410998823278	7.16385989669681	8.188853853335639	7.07790536484919	7.617153105326639
hsa-miR-191-5p|0|-2	5.45467904766039	5.45575633004004	4.73497366853634	4.42217509805262	3.48001228686785	3.87502845232141	5.43821144304092	4.62839693276025	4.601186502640769	4.7759556386573	4.14220628043071	3.81554280181524	4.33297304202156	4.65664674278261	5.0784857230042695	3.7661433407259	4.0019450511417505	4.096797980584141	4.4299589109975	4.22857208061697	4.5836520127764	4.19853670989451	4.1000046426997	3.93748019353529	4.3593305234111295	5.16315435058729	4.6924867191871105	4.910172085786059	4.1310580467629	3.8097605902547502	3.88256365293237	5.498076013989119	3.75675917285269	4.646661784046089	4.687177244613951	3.9964926554861404	3.58709129369699	4.83510429107545	3.8027498112241807	5.17577539005887	4.236299781323289	4.24815625117445	5.3584341746314195	3.83488043541569	4.16315602480741	3.65125943027239	5.052565608063889	4.84232592316101	4.37097897659072	3.5328177517821095	4.67304603956376	4.22869462432694	4.892118537293451	3.23920422348251	3.74402561271744	4.53167281566391	4.5333320348968	4.50745172276364	3.83285794401769	4.11861479412353	3.7010718293401403	4.969181846247549	4.6185234272528	5.673541026499691	3.85369795773358	4.034852698080369	4.38662100260339	5.20666531013496	4.39218722156008	5.1371904190205	4.68891747267801	4.80447447097324	4.22692976668935	4.3699845558926205	4.06691188522285	3.92660257061585	3.86256763583173	4.43354375442248	4.399223445202759	4.6315871833442	4.48810534120115	5.162324022640339	4.01454370923401	4.1847334464582095	5.536329715761	4.35190114345296	4.62879557365257
hsa-miR-191-5p|0|-3	5.27095480279781	4.83211007353383	4.0631950290300205	4.4453006651096905	3.1850247168601094	4.67864871522431	4.714037966192139	4.26885018442936	3.6692421928239702	5.34325764582361	3.15406754476227	3.1453202335433597	4.18890194923158	3.8654555983230603	4.493659656834169	3.62875978767874	3.75358575221094	4.1223621290436805	4.1021981477465	2.9364114621225696	4.2466320263742	3.5463895309958198	3.59271599959619	3.6993344775113397	5.12925238205671	4.976249747950651	4.2847534217484995	4.608599216019861	4.399059893846861	3.0476874753663497	4.12920271310248	5.6174759516485	3.35044451343811	5.828620741361131	4.00594656146308	3.4360254774380694	3.1000832379656202	4.8171448693957695	3.3662077050732404	4.59644411945329	3.3108839805273997	4.53523253140016	4.7955917674271	2.6399523434085	3.55804385896442	4.350369649850189	4.21928140050427	4.113081617263919	3.2489607746791203	4.51067225068831	3.12768401628457	3.4372065133869505	4.44741384688857	3.08211838189726	2.90584743291791	3.54794423175627	3.89841029243891	5.00893340758406	4.43366844896205	3.4924181458754395	3.23327269850555	5.14902994291761	4.78471392588927	5.393709094817081	2.68044882916164	3.43221416905585	3.46898594700818	4.7618100006435995	3.8117014223581402	3.8754797568670805	3.5447920468101097	4.83456433174839	4.44503680858654	4.67386646304764	3.67365382331129	3.07938061062006	3.4486014253372903	3.81607956875539	4.21384222055865	4.91569199510739	5.22937462374712	5.01941989747327	3.3152767268454904	3.7711689090001204	5.855905995112339	4.088163976022029	3.6690191550175397
hsa-miR-191-5p|0|0	7.7415390749954405	8.253340430417401	7.89747651732476	7.43318766916991	6.505179642930259	7.633922752456971	8.124064305826861	7.460555577089731	7.49819702925267	7.318742245069081	7.72788335717878	7.49052936997345	6.75325236606683	8.06311955155762	8.34833027017952	6.55361276256791	6.81591464290622	5.72519096003351	7.3162864226446	7.87673708983469	7.15739200801945	7.19536201016611	7.07011101156201	5.9988213344953705	5.90837018841285	6.99660775476703	7.850351261429569	6.9418707032347	7.628598148646059	7.21723110885762	7.92880361803085	7.58878655031061	6.498768504630459	6.709941341616401	7.35660802610405	6.57441307374856	7.85028290890689	7.31149424856245	6.902347681552171	7.328337080531191	7.68653445569561	7.54778643381113	7.202735153931321	6.775933484065959	6.814090865922901	6.16373021530025	8.54774699742884	7.9579433911692	7.9348953408471	6.82290928833835	7.723001131585031	7.12453050968808	7.466166000252779	6.849268641023659	6.62302239920925	7.263923861347621	7.55093928914212	7.16115912900123	6.532801064249151	7.30098886285786	6.95720062578041	7.167731409999679	7.50456024184586	8.71656898585055	7.07697842452117	7.43547855853883	7.41093568497849	8.99753585225969	7.09193197139899	8.43856834356077	8.31561926286751	7.60338780094962	7.1594328011089505	8.01411864566574	7.7797326402474	7.873996204560809	6.8201510653033495	7.35096587569682	7.5211133473889396	7.880776338140861	7.07181099207173	7.806667032412549	7.16778432534339	7.2788554312139	7.91166962054774	6.6950242719973	8.0142326045274
hsa-miR-192-5p|+1|+2	5.62293072725782	7.34773026701676	7.73177621991665	6.429964361829259	5.956683642242281	6.527193752762329	7.13067088922436	5.95668513351761	5.30791357146275	6.655084883122781	7.326674454352	5.68415184684357	6.1440357459267405	6.8141731107152	5.9757895963723495	6.87246594148649	7.42194657229769	5.96306947812835	7.3162864226446	8.37462127432512	5.79739887623316	7.08793993533092	6.347720711430861	8.22280829823085	6.574762326048809	7.56955635642626	8.07617805190199	6.69441008896792	6.291449608825309	8.19309549325658	7.5170925467558005	7.298419550646441	7.04006548349612	6.59380820790443	7.0375343194635995	6.673854620264111	6.47430986111467	7.47218446773742	6.94088992672127	8.273453246819871	6.84648286672659	6.580537304713629	5.67425762813009	5.58790489887383	7.6051662731445	7.31103859534526	6.52665975500249	5.373432605094661	8.43724601730809	5.33951925689544	6.648665965694259	6.42691947545804	6.73462948241524	6.6676556554251505	6.44626905901558	8.50799097860211	6.435188066612031	6.55648434597184	7.158415150765481	7.00619064541909	5.79248648812186	5.80552931944233	5.94546556180762	7.14402299338468	6.23838856806706	7.40245127087837	5.453209119498809	7.11042374671483	6.54171893437347	6.8610666927103905	8.175439626968581	6.89225307674441	5.67150509727786	8.079458937280169	7.438078472173601	6.12314614192904	6.817059358388501	6.65963413253996	7.7565983569623205	6.8763828286525595	6.60557097199217	6.34930362150215	6.663973781840099	6.90207711427812	7.984345140282309	5.71249642537216	6.6549178842420496
hsa-miR-192-5p|+1|+3	2.31560344199324	4.03592783591286	4.04217508626641	3.90979775265502	2.84600346493828	3.5774751435279	4.69853578347994	2.86282519924003	2.91656707580645	3.42853874038528	3.69590533291813	2.74577459381366	3.5516481278095604	3.7273112121503598	2.8664839567708795	2.93990848277	4.63747989231428	2.83144298913943	3.38337785345567	4.04687916711828	3.18640966448537	3.2750474056323498	3.4018270827611805	5.07208717991753	3.3268376246267795	4.00189778711044	4.30701806744386	3.13730940927502	2.6507832200715	3.98555305827339	3.94828757799368	4.05294329901208	3.26248922464458	3.18535700264621	3.5715978155832797	2.99125339384453	1.90859388120913	4.09315471084265	3.0509200657433797	3.84690045759494	3.20166424935282	3.3582654193372403	2.32650689544512	2.68257499337009	4.38609911955068	3.5855329390410398	3.1149794734240697	2.13223740867972	5.45964906029231	2.2881614863390602	3.12768401628457	3.34956477048559	3.9918465688070204	3.80620210276428	2.5894131464501005	4.42837133718385	3.08258441484168	3.01625172546274	3.56451112257609	4.40251825186112	2.20216979939834	3.4884394765999502	3.76970063381558	4.62786526181689	2.4061818097987797	4.56481056419596	3.01737851151121	3.7832473652623397	3.9398346135745497	3.79414741485866	4.8855366379921605	4.37362018999565	3.5479929323731296	4.67386646304764	4.25638622201021	2.16779665596403	3.8863616709234203	2.9150352378126096	4.13246206970407	4.31349928311034	2.7958112639467	3.8062328318147403	3.78391512996032	3.86764800532103	4.99054508666663	4.25608285023205	3.7678100967121297
hsa-miR-192-5p|0|+1	5.41242670681987	6.97080484725548	6.6665459061511205	5.237302363743019	5.2043987594961205	5.03647241794927	6.117805525748089	5.06450006785296	4.46142815933107	6.334845183252231	6.159344358793991	4.1797094668744705	4.46395415195958	5.9838318009126	5.336752983147161	5.43517181392305	6.515565512484269	4.76037305384793	5.7613155706927	6.88512031913096	4.1234066810891	5.83088847658597	4.58655254619955	7.06490074758076	5.24093776247038	6.506345976093731	6.56018863898032	5.3386645725041	4.45614901644032	6.916293477039581	5.328591875841	5.7039588220155	6.247060486319	4.7921947923736905	5.8275463954713205	5.3485609007208605	4.6887325797237995	6.27522378063344	5.16259643326357	6.647062610746549	4.9941867663277	5.23419220218745	4.7316100795924	4.75374662023577	5.95597097641657	6.06268198507072	5.1177024899445	4.68731247866951	7.045135291454019	4.65358639614208	4.83395735942738	5.3336871498419205	5.666563684583809	5.56788072177382	5.29928340490552	7.19901349540866	5.477019293858759	4.78812439752045	5.712083695148141	6.1123417473016906	4.87840573826661	4.363201492914	3.8576059774562697	6.18425399368759	5.20678470597341	5.960815206221	4.53646229889949	6.114657849508769	5.82945056191484	6.441004782278019	6.738271875995999	5.81661663348827	5.0281619940347495	7.098357307818951	6.25303459199903	4.37821625833225	5.469214316609009	5.95819321808461	7.310638632077381	5.42411816722597	5.537009398590991	5.7478118883825005	5.73259447468716	6.2898579504304095	7.62844984015425	5.39022628508618	5.911708038536481
hsa-miR-192-5p|0|+2	2.41677934100731	3.3306811596518	3.90918679107468	2.7843455899923395	2.4861644354537002	2.57815742034853	3.64397824021504	3.11076098620901	1.8422600725083402	3.6570408959816403	3.3780285674541894	2.03265139632362	2.15304863234575	2.7202428724677596	2.10836708281424	2.9856456948701204	3.4770355971703197	2.28529653344565	3.1838456162432904	4.46429704592308	2.07695901631924	3.0317332852977996	1.3191699437961002	4.58381502924738	2.59724943760225	3.4030832941177005	3.64606222946963	2.18425375177859	1.75896522947326	3.35579190343484	2.70036765079586	2.90673562844225	3.5117381912043197	2.57404093594361	3.1787361284685702	2.06128444918075	1.90859388120913	3.18933161081288	1.38924898275796	4.27872506939111	2.54192201837405	2.5404507917331802	1.58877917631587	2.4056184832138703	3.3193015581850602	3.28784050856893	3.23726462586941	2.40786091156916	4.25673494594377	2.2229703559229104	2.2839672998562404	2.1530038616805403	2.9544981092610896	3.1095160622045	2.81798475936864	4.0963868941981	2.6803819999570697	2.5569578322659	2.5452730258977003	2.9366604564676297	1.9265040208484099	1.7764807091698602	2.27978805729312	3.91109432862859	2.4061818097987797	3.67279950185528	1.7177975275783601	3.12435917119044	3.30920513818844	3.38587030680496	4.39818686822098	3.2315000978612898	2.70066318333068	4.55638186685043	3.96194444858855	1.7350502245848602	3.3493716882413196	3.14583273813272	4.43360352149612	3.5892610113010197	2.92240592094424	2.90584333853962	2.96440635526178	3.2476888631623297	4.021477467781501	2.81473554328309	3.28018754736854
hsa-miR-192-5p|0|-1	4.14043590735501	4.99126834296795	4.41349022032897	4.30063692908346	3.616955221291	3.7737854979488397	4.32732267015386	3.5409167538980197	2.84914089375108	5.65428462887509	4.322403670381959	3.3272376602941605	3.34961686121665	2.9856372414680297	3.61599305433865	4.1743123252751895	4.81493203179552	4.384259555440029	4.3841316709336295	4.82576744662709	3.8731949045480003	4.720995214757671	3.69619422177324	5.84848911699211	5.78417386010291	6.133964140972671	5.27010784945988	4.66344477085315	3.42068941432914	4.946384185336651	4.33976903808662	4.92898681908392	5.24025741039512	5.296775891785139	4.62748410474089	4.6279725701631	2.9366924121748705	5.32901276752025	3.71651593774825	5.6022603409839	3.2753882570835002	4.21898782021842	3.76374457940332	3.2342493847186695	4.99942493765513	5.6292251560866395	3.1149794734240697	2.7750582084324	4.1065112633936	3.61133832755058	3.55464126743	3.70071788185983	3.9132128388138105	3.35818980593234	3.93711785134236	5.351678044581821	3.28680166223702	4.41457311370851	5.05214641331604	4.02606167611477	3.48605047442383	4.08249756199952	3.44020689551072	4.25808088727756	2.88394880100226	4.010009497188141	2.35637188767427	3.71963709755581	5.013523965075071	4.25563958907348	4.440506137681321	4.5289069618852595	4.22692976668935	5.35491784355582	3.59158485293652	2.99760539043004	4.6125828089603	4.67436047473538	5.112119997709731	4.481292105166401	5.434507241071009	4.09647296994182	2.96440635526178	4.40649413778535	6.87432285535555	4.333239841807	3.7027067404185803
hsa-miR-192-5p|0|-2	2.02644892274824	3.28670782355578	2.8652403979575403	3.5532632842066096	2.16730260466592	2.89981264322576	2.2161992947905	2.09544916467253	0.896778981460011	4.0961168864289705	1.91695201037819	1.6509076872116202	2.15304863234575	1.51766832497886	1.57880241111584	2.5100138453450898	2.8746796718742402	3.1122533281161	3.4736670552232303	2.62670746512761	1.9989745020186498	2.5461956868617297	1.76228931487886	3.87335340694444	4.41950882924623	4.50904043827495	3.1007042180181803	2.6860608617689103	2.1943484604728702	2.3896122659117798	2.3574834528366297	3.51079879548334	3.2396362366703397	4.23920241204296	2.6021127658289	2.2564274064097796	1.24927237967852	3.68141537845946	2.33587114071568	3.58474085593553	2.48090132749478	3.01788265970827	1.8786322638589599	1.6972230281763798	2.9234651220300196	4.240774309243109	1.7220738768858799	1.50883476145914	1.8157947743493401	1.84380506792128	1.8400008760346898	2.02306717168098	2.30405708123081	2.14063620406314	2.03551321127732	3.18811801684065	0.330708964448318	2.7382279537186895	3.45809854746931	1.9554727832949599	1.76601815042982	2.5488777327175898	2.85050960052383	2.4230707225492405	1.3368851536694	3.50514194185325	1.10075520876559	1.98888566681464	3.4011267762957202	1.3835258662113101	2.25279466624546	2.6213493224993103	2.8909994167268502	3.25631652573646	1.74509630329444	1.9239831695744198	2.48440180036259	2.0946516733301004	3.69584724028584	3.36724890449031	4.593352171029269	1.9477055712449098	0.4416535479923	2.36591290957471	4.7615869034666	2.22466630398709	2.2947366891056498
hsa-miR-192-5p|0|0	6.92825713153326	8.3162091969571	7.7722296642614905	6.71563315039142	6.507698313209669	6.24932498167698	7.27875124567938	6.69829276734392	5.78018446164129	8.06399654542416	7.52370740106312	5.56600581585049	6.0386889391586305	6.71895929375546	6.67266439819175	7.3078669430298	8.305848815628769	6.94669745844872	7.474994453880051	8.34539964631859	6.09082240527889	7.49009027020223	6.384333463884599	8.89765840381764	7.6636385366154895	8.69641507642289	8.18687336620383	7.0868596503654695	6.0270788526250305	8.31952168276994	6.946821793932441	7.56917144246134	8.348074849411299	7.18281133167084	7.35266337350124	7.04134325878375	6.1912912282715595	7.73386407249622	6.1256815165187	8.69566789845444	6.905721658191809	6.9583632974173	6.01611414337787	6.2362042642179905	7.83440666087986	8.05249707870365	6.175368846342349	5.93410005036946	8.1071560633185	6.00028195003052	6.16897927713922	6.67962875859802	7.24053926681738	6.82261430252932	7.0564278973004	9.15227185807045	6.736453480675159	6.5148308363884695	7.329459545019589	7.6319217565935995	6.5826313791994595	6.5998549768935595	5.935400252495951	7.166105472889281	6.78737565674054	6.75727621956627	5.8176742694298	7.24358966781817	7.5373356699393	7.72234618550684	8.04779810683608	7.35487138446733	6.77669471512419	8.57203567945155	7.2457831788176295	6.007786958581259	7.20780335070628	7.6240556655514595	8.131214928352309	6.9724859142302	7.34101294533159	6.96181289671394	6.689229448545889	7.427117510011589	9.34382415515196	7.45546136261588	7.22063924491334
