	TCGA-RZ-AB0B-01A	TCGA-V3-A9ZX-01A	TCGA-V3-A9ZY-01A	TCGA-V4-A9E5-01A	TCGA-V4-A9E7-01A	TCGA-V4-A9E8-01A	TCGA-V4-A9E9-01A	TCGA-V4-A9EA-01A	TCGA-V4-A9EC-01A	TCGA-V4-A9ED-01A	TCGA-V4-A9EE-01A	TCGA-V4-A9EF-01A	TCGA-V4-A9EH-01A	TCGA-V4-A9EI-01A	TCGA-V4-A9EJ-01A	TCGA-V4-A9EK-01A	TCGA-V4-A9EL-01A	TCGA-V4-A9EM-01A	TCGA-V4-A9EO-01A	TCGA-V4-A9EQ-01A	TCGA-V4-A9ES-01A	TCGA-V4-A9ET-01A	TCGA-V4-A9EU-01A	TCGA-V4-A9EV-01A	TCGA-V4-A9EW-01A	TCGA-V4-A9EX-01A	TCGA-V4-A9EY-01A	TCGA-V4-A9EZ-01A	TCGA-V4-A9F0-01A	TCGA-V4-A9F1-01A	TCGA-V4-A9F2-01A	TCGA-V4-A9F3-01A	TCGA-V4-A9F4-01A	TCGA-V4-A9F5-01A	TCGA-V4-A9F7-01A	TCGA-V4-A9F8-01A	TCGA-VD-A8K7-01B	TCGA-VD-A8K8-01A	TCGA-VD-A8K9-01A	TCGA-VD-A8KA-01B	TCGA-VD-A8KB-01A	TCGA-VD-A8KD-01A	TCGA-VD-A8KE-01A	TCGA-VD-A8KF-01A	TCGA-VD-A8KG-01A	TCGA-VD-A8KH-01A	TCGA-VD-A8KI-01A	TCGA-VD-A8KJ-01A	TCGA-VD-A8KK-01A	TCGA-VD-A8KL-01A	TCGA-VD-A8KM-01A	TCGA-VD-A8KN-01A	TCGA-VD-A8KO-01A	TCGA-VD-AA8M-01A	TCGA-VD-AA8N-01A	TCGA-VD-AA8O-01A	TCGA-VD-AA8P-01A	TCGA-VD-AA8Q-01A	TCGA-VD-AA8R-01A	TCGA-VD-AA8S-01B	TCGA-VD-AA8T-01A	TCGA-WC-A87T-01A	TCGA-WC-A87U-01A	TCGA-WC-A87W-01A	TCGA-WC-A87Y-01A	TCGA-WC-A880-01A	TCGA-WC-A881-01A	TCGA-WC-A882-01A	TCGA-WC-A883-01A	TCGA-WC-A884-01A	TCGA-WC-A885-01A	TCGA-WC-A888-01A	TCGA-WC-A88A-01A	TCGA-WC-AA9A-01A	TCGA-WC-AA9E-01A	TCGA-YZ-A980-01A	TCGA-YZ-A982-01A	TCGA-YZ-A983-01A	TCGA-YZ-A984-01A	TCGA-YZ-A985-01A
hsa-miR-204-5p|0|0	8.80857980135429	9.51481010510841	4.92526341801794	8.271929107034	4.9354691315774195	6.7300843583825305	3.28375013341142	6.6618271336473205	6.628097664864169	9.058732483168061	7.02206055949726	4.26270724047823	4.53208100393132	3.68038967417665	6.014897876154669	6.794953661385059	5.090414038764731	8.56069060344718	7.86783117580486	4.69503917637475	3.47565993816271	6.27535517422339	7.29696083662068	2.9984538484595498	7.20537783699116	3.4012244593742205	8.44748031801386	6.81788048986969	9.35458122138909	8.81470794339357	5.65015958893973	5.99691563918995	6.1287832699546305	4.39739614124175	4.6286877655822805	4.7986453070326505	5.75105801485712	5.0438819291006505	4.35801612133649	6.4463660749993705	5.1162987162286795	8.71626769946462	6.7527945626194	4.2170010488892595	6.714418013841589	7.83350084651342	5.25771826224321	7.020444568847481	9.10720110685484	8.64973409538666	4.7074892590247	6.2704304489644	6.4170336556079	10.497916828796901	7.10396574932592	4.865954663838361	7.62465100558094	6.3526183053748095	7.03458523762474	8.30535741666121	6.831695714648871	1.9844855511977	6.65147818824867	8.32540228005413	11.2753814612345	6.05907753936437	10.224694349900199	10.2875550625956	9.15076882955394	11.081519229819	6.531537814867491	6.06684579756302	6.4430146556531795	5.68948626381004	4.33071641987857	11.545659731854998	7.98472435000668	4.50151643983806	12.584774252418802	3.30547480440967
hsa-miR-20a-5p|0|+1	3.63689918611605	1.79413299456212	1.25265772719323	3.54606650441584	4.19845606021469	1.93472909956188	0.6997319131637819	0.0	3.7463488516309305	1.64009529815732	3.6550043718050294	2.79355528910563	1.63608445374302	2.74230605726848	1.76133968960332	2.2020585870944505	1.97251782947095	0.0	3.57941867523197	4.8186153523218795	6.01881611492581	3.0006940132428803	5.0864993701406105	3.86936724006687	3.46214960627882	2.9521463827042003	0.0	4.33327999827714	3.8406183750843	3.5677146482334194	4.67860540941708	3.5176137239870604	3.16162622786227	4.357588042551471	4.957394725533071	3.1153886849810695	2.4844599100759504	5.23198332568332	4.1690924716855005	3.81299013324612	4.7115768847200705	4.6203825899656	4.898729241702321	5.253584871752071	2.1227534521383102	4.3822672727531895	1.82752788505409	2.1742333590886296	3.0500257691502295	2.4830819776459703	3.5924400788789703	1.6852468191101297	3.06435779158552	3.96946122307176	4.25421914329714	1.4228989035397	3.7167426960182204	4.4401072588682995	3.7126029956518902	3.18993204436104	3.9120422883959707	4.14564229338716	2.6053662911552005	4.01331200678737	3.2368951310014804	2.29038355984946	3.7945621323493794	1.06905803001478	4.556795523428001	1.7220600314327	0.7215977611209029	2.4398752667846497	3.08383185430213	5.09469098756697	6.16422462180787	1.709835355782	4.2841226862423305	1.2346244602671201	2.17144506704622	0.34402283911894205
hsa-miR-20a-5p|0|0	9.86711490153369	8.00745730603937	8.12382526793742	9.84864348227974	10.2729901978195	7.584283506334111	5.96781473158528	5.28640685211401	10.244877270620401	7.45165027167099	9.65577702416647	8.15286661998547	7.8069897933042	8.25807647029331	7.332158022032781	8.39027994412389	7.84557006760574	6.35327120162174	11.003806011138	11.4120996243664	10.869537230967099	9.88885901526225	9.91683094095311	9.92873856959764	9.909981833186448	8.73541690359418	6.92764312291778	11.1093421195435	8.77429454676725	9.29850852077555	10.824810654781698	9.77540518626744	10.0262141406228	10.4169905794833	11.1410024431091	10.3839042171873	9.1687498437863	11.071490588738401	11.6336849477458	10.592822762214	11.363101158455901	10.8370208809696	11.434860368944301	11.084506738495	8.23100752781641	10.198538112444	7.9130381641920104	8.44153843886209	8.542454531296329	9.89331881307543	9.192520948175211	8.57475175715674	10.4520687046602	10.318366560545	10.1719341851188	8.67044067760281	10.374921486145698	10.4858501134518	9.569071266918089	9.63116697113615	9.80182741121957	10.3403333189009	8.78190319588697	10.610914452845801	8.885787570819481	9.10263837657336	10.7159747738676	8.15127163606282	11.0185185081663	8.43951707281365	7.528798347526161	8.21864849138353	9.005236345773039	10.965911946473	11.730426474310901	6.724229575465491	10.7807076886306	8.39486483494616	7.9491897137352	7.57629644059517
hsa-miR-20b-5p|0|0	3.81497425017099	3.00928059168154	3.7856444867459302	3.32734178993702	3.09878472892101	3.81318274323248	2.11406126003651	2.3641292655295603	6.95855659341882	3.13123311141167	1.9303155919338102	3.39140765418334	4.96834577893362	3.9492898953625297	3.5418782217826497	2.43340160895563	2.33609524757078	3.09838321497903	4.23966493419918	3.6698779508311	6.4624224367475405	5.31163835484986	5.55567591273941	3.89338212616112	4.67068494204059	3.6711683447597796	3.97233506431487	4.5413802105566505	3.42641602418935	4.195357287862721	5.2823905380990706	3.42177248451505	3.8280619112315697	2.92519459578332	4.45450974131633	4.15566076284988	3.8337409868929	3.16945550065194	2.77462674757105	5.665144211321071	4.9782137541413	2.77891900106996	4.999513991423719	3.4621225187921603	4.15187655525792	4.28656559024142	3.6292082226303704	3.05653242934229	3.5195745221925097	3.5499294720214802	5.5972363663902	3.25140104578146	4.529500221367781	6.348958816574809	3.8641643807343597	1.8999530821747899	3.9760519716030003	5.7680205762515495	5.01622729024845	5.173767929277321	3.6635362302018195	4.22830243292635	3.77754066974616	5.67078684711423	2.38233938572332	3.71831418801345	3.2767310765588795	5.3409278669955	7.053174159168989	6.01241009684466	2.98600022963499	1.9383260057149698	4.42104980780654	4.33177575446942	4.88278524206185	2.8696712322518	6.545560162583411	4.317941608629759	4.25269650037552	3.00028228542155
hsa-miR-21-3p|0|+1	6.31928140259987	5.448317937869179	5.12426999819503	4.482950807101	5.17648818713546	5.06459095185487	3.8809269225188796	4.07914511250524	5.578433511072731	5.68844709335466	8.06368899301378	4.0379746174109	4.956149934179559	7.5097662964051795	5.16923477181494	4.8782684778525995	7.08244843534105	5.7481295443786395	5.91925913089826	4.78112250003258	5.46956288805403	5.07401856071777	7.16523630621409	7.10346498911852	5.714299349780751	6.45512001587435	4.75137320593782	5.7595074364792005	6.6458235501618095	7.31007352169198	5.2916694134195	7.0137904487486304	5.15472076935425	5.59447148742746	4.11713051221143	5.74411272569005	6.00645063569142	9.29463095298621	7.2692773561805	4.81941251096142	7.209743741652	8.58165513925568	5.57637385649605	9.26430453322192	3.62339254015266	4.98012175276147	3.5589326054398596	5.1517374413569295	4.739605464075611	3.7600585909402104	6.5606830135904	5.25398343667441	4.589575302784731	5.195968449403	7.109879986674531	7.36378855124239	6.1436410741308	5.3329044898435995	5.645623598864759	4.98189669168749	4.30871116362557	3.4710993485943598	5.01074643478568	4.26493572314385	5.45554962117334	4.112464116226819	6.009353966326731	4.0006185679492905	5.18724716729902	4.91010096713364	5.583304232715241	6.60449588611247	4.636572475700531	6.2369059761375	6.05102683705222	4.96731304866687	5.80377947193912	5.33065966281718	5.765002773524059	6.476675744572411
hsa-miR-21-3p|0|+2	2.83359859678832	1.9338186168337501	1.4481078941569	2.81251128223755	2.04117653280327	2.17913811937124	1.168902504975	1.6202153125910401	2.03741171436386	2.8778605627911604	3.92909407990542	1.7541799539521203	1.50826872681059	3.8651049697221698	2.47585568446517	3.23314571740255	2.67787396517312	2.5115462511006	2.09969677050352	1.90723553054434	2.12922072328648	2.04012861136343	3.7904386270927994	2.9761389144223798	2.3108313542717402	2.53169664703268	2.41207287644827	2.29566255246137	2.90703514234424	3.29120808441176	2.09238381870344	2.98538781106192	1.71817995698405	2.62337532996033	1.55299201396494	2.5601789481635002	2.34082194082935	5.588914790532369	3.18432683527979	1.3648963824769802	3.6611726283121198	4.88062866948237	2.9021430159867	5.50720490918152	2.4888903141331897	2.32638194322342	0.47736387714070594	1.97375163609555	1.80870605041156	1.33930950357144	2.05681717553318	1.4354046164370098	2.30099524113283	2.2874363320781	3.6856032872365	3.8529874354836897	2.9580761829368596	1.8042780136257	2.57730362435591	2.36437165586011	2.26638530446264	1.1490491760637	1.66879210626895	1.12661765592326	2.23819744571512	1.55872351855342	2.69431701478832	1.06905803001478	1.5496290794385201	2.78908194021011	2.6304190263681297	2.6978128952415497	1.9547165930383799	2.39304909045152	2.8346176003992003	2.59626458558526	3.2929719250302796	2.9571724934188395	2.7930853623027905	2.950892854191
hsa-miR-21-3p|0|0	5.18082114416184	4.32476717078194	3.32022449710359	3.28743222922517	3.6002571885681403	3.1884495218794	2.89725923732819	3.32023042625165	3.36670712674707	4.587982927887969	5.98189619509414	2.7088064437295496	3.1114094611670398	5.765840002767019	3.42999025633417	4.33679921032488	5.02214043354728	5.367241745497861	4.18278996551147	3.39995669358253	3.51167898198121	4.86838792329375	4.94854305729163	6.0552535489037895	4.13306025620374	4.95416842432956	2.33176998791848	4.90363976850574	4.08124085836976	5.386965044026099	3.6497744569967003	5.70688605254485	4.2104960673196805	4.45512157982779	2.28347760612007	3.8707281015221398	4.37845768510743	7.440476501824059	5.48470129346557	3.3859099617363704	5.94331725042414	7.47841741920357	3.90976793886473	7.23901264693963	3.09580602202881	3.2100771802187698	2.93872941103678	3.52861828168409	3.46115101703798	2.8928315966073104	4.681070012692929	4.24016859219392	3.14664741511029	3.03362800860582	5.66472064826133	6.533367616219049	4.59099813581557	3.64432310066885	3.49146557560933	3.0762397112624598	2.7980381186579706	1.85172209932787	3.6990135668003	2.88571036975071	3.95808103266568	1.8780012759198998	5.30849267825658	1.30105147276447	2.96718645767722	3.78754869296229	4.2445726043487	5.516979421536349	3.2674149104864	4.882293025942441	3.87875078103971	3.5669923559482997	4.2174311158185205	3.8611622060252295	4.16868437492894	3.2656336261139898
hsa-miR-21-5p|+1|0	5.0682041434034	4.39897559620348	3.1620647762537404	2.63307403810952	3.2414130648924	3.48974902091563	0.6997319131637819	0.758220480575027	2.5263514804475697	3.5631005343279702	4.07159487156757	2.8736007148871203	2.87275648765488	4.06701686029912	2.7796122064502202	4.4467740237946	4.64795255386183	5.64580463246601	3.6649653255415897	4.4398968412104	3.4008063300382103	3.9262129667632206	4.41696291388159	6.47682716435842	3.23104209443667	4.20092464828166	2.8756813941214503	4.5654025901881905	3.8075097930060102	4.9892574069849	3.7063777382203402	5.75880259852893	4.01998339662636	3.70536243464262	2.83883748333273	3.6437641159252996	3.5586968316497702	5.815034809048059	5.41650051625176	3.4166441572917794	4.92507988967679	6.66584036918719	3.9390663726820803	4.95706064477429	2.78066211938097	2.85723869479767	3.6061612913678505	3.20133117020307	4.0221233965220495	3.65881632861624	5.31745919260129	4.01531582386468	2.78491517774541	3.3094589311249503	5.20858420539474	6.015177786211389	2.48034129228546	3.5530052814468998	1.66612098986007	3.3935225058112697	2.7980381186579706	2.37152879677086	2.51657313572403	3.3211075272156	5.402991957904299	3.3219179570678103	4.0955454278554795	3.6681954424257404	3.56354829190947	4.60402110496641	3.9934177928039905	5.99658000878659	3.6109304593296097	2.27124544972159	3.47278620844869	3.09942700534338	4.6969393685362	3.2921641290721806	4.07947582999952	3.4896787257497297
hsa-miR-21-5p|-1|-1	4.48424492178565	4.885530197069429	2.91996907194612	2.4997134903688902	3.88738772300531	3.88385867923397	1.71753677612698	2.15607788834525	2.41876137534656	3.09197536016273	4.441879764808321	3.6405247304789	2.7079783623885603	4.98394893916332	2.91045072351605	4.08797360752293	4.526470425676861	5.30891104789397	3.70590867984515	4.3402971249284	2.53131467712086	2.9287960301803704	4.92771230022037	6.49459814789175	3.08019668286266	4.6134015176242	3.54372885270959	4.2467921444732895	4.16204514878614	5.5786423912824	3.4652798508223506	5.538887455014441	2.8474037983680405	2.92519459578332	2.3346660464389397	3.91213060699452	2.69602540603868	5.77524930879563	4.34531203410527	1.8879117511917298	3.2836558208546096	5.6658252411785694	3.59700867793606	4.5833934588757	2.86613291948927	2.85723869479767	3.9552483552998705	3.41440767317989	3.80441900719091	3.94343729537394	6.43982744350898	3.8882170789883	2.56315081876349	3.08341934283327	4.8890588137492506	4.78028318272936	2.25813344279196	3.29568904281727	2.03743318703514	3.32050112609438	2.74776174945499	2.51014002560334	2.68900992390805	2.4586856673154505	5.5552477185753	3.98529293577142	3.45670303471713	4.12688579553747	3.5992848174169	5.35999657772535	3.0995900275285297	6.169768874387279	3.74076678548627	2.39304909045152	2.8346176003992003	3.33413053314228	3.63710934208193	2.33902405739229	3.49116503102282	3.13905005307318
hsa-miR-21-5p|-1|0	6.29946190284253	6.8962085760393705	3.04608917507396	4.1461548598010705	4.96660916398246	6.16851099267005	1.2965887041408999	3.10524786831692	3.42347906687075	4.64334409110671	6.859113563072269	5.2246304508894506	4.02543016785093	7.823154653104451	4.21723323570625	5.2099813843615	7.21941954072476	5.46396814941816	5.5207774593010095	6.623288063519759	4.26905011579235	3.2570499023738395	7.742377999961821	8.11490236167109	4.03392294976869	6.5384556760548	4.2811177957765	5.727927608502751	5.86311116589908	7.7793836199873905	5.67873125800059	7.15311678422547	3.34494814438905	4.95935679733323	3.71512741056421	5.64935770279833	2.23644798005927	8.00605359432217	4.6747180367157695	3.2895721279081203	4.572605738940309	7.481884069595259	4.868591340120799	6.2251554359832895	4.45748090502768	5.03022639385355	5.451195488153861	4.7888802503141905	5.62190596170608	4.865797800736639	8.55403587749897	4.50132239054012	3.49964655511782	4.351161265990259	6.80909737410792	5.93815374500533	3.7808525960301202	5.5956923165993295	3.49146557560933	4.9173300738907	4.143543025539819	3.51566582933533	3.5725761235523796	2.83875097149266	6.81114075514548	4.26626938645249	3.7945621323493794	5.823626946557339	6.41049554394279	7.209222852903019	2.86269675545035	7.50866474401622	5.3467544121771695	4.06478405540208	4.75367585524789	5.50510523719914	5.899061512431179	3.7201479400347104	4.07947582999952	4.0779409142170095
hsa-miR-21-5p|0|+1	13.860523420351699	12.1901507345882	10.021649935379	12.059012778778401	12.623033390220598	11.4852065037131	7.38223421398421	8.69989106615054	11.6960332267753	11.532023208754499	13.962665904029901	10.8401661704893	10.568822511009099	12.9822749718398	10.820821812406301	12.4887342115014	13.0220422044485	11.139330712066199	13.3330547615377	14.0234984993265	13.523596061287801	11.765906304468698	14.4905612144816	14.828966129186599	11.834765420460501	12.6553755214365	11.3426438749667	13.723839017821	13.1850304887171	14.351192353875598	13.4038718295486	14.328334424237301	11.277740740234899	12.9194763370906	12.086474349768501	13.1301651032799	10.7604450260809	15.405760934942998	13.4415842117159	12.322133507305901	13.4474653409918	15.1967975059944	13.5063061083169	15.008568128585301	11.5692640659089	12.5357808795226	11.019126791859698	11.3049813043746	11.581785050777901	12.063198864463198	14.7762131670514	11.8479586075786	11.500538837608099	12.3919989891839	14.1143423611996	13.183198719777998	11.993244390972901	13.135777179798698	11.3432652847871	12.655088729690402	12.042116213701801	11.5853620306099	11.094272204358699	12.3209794260392	13.9418081937349	11.8789613193974	12.2308601370045	12.607713664393499	13.7079134381936	13.3912527622392	10.260889829522801	13.649864924403	12.1999976515639	12.5220930265361	13.283035811684599	11.4312676688775	13.7654743830143	11.46755265572	12.347625488460698	10.7508039576041
hsa-miR-21-5p|0|+2	9.2839755911771	7.930315102080411	5.40884747110562	7.790918969023299	8.256936603824942	7.60796351082826	2.24647427525036	4.29776971433257	7.233217384161401	7.27010888142678	9.8285384082463	6.87398435065393	6.509791171081701	8.87615783602686	6.42556305667753	7.82708878022511	8.6474042889469	6.2485442819394805	8.92991428654254	9.54566283938528	9.59797185280472	7.03726600330086	10.6721746966857	10.2096316935495	7.06177691443229	8.49321759599457	7.5480567463901505	9.08245649108036	8.887539382378689	10.0795993002254	9.114291036807051	9.73982848983127	6.424124501116969	8.39333358334154	7.88002320013155	8.7247297733231	5.833873506756519	11.1240196146596	8.15875267443373	7.34925450086185	8.73258400468935	10.811417292646698	9.38195640919375	10.504819127338301	7.37717367382195	8.51290409098999	6.53259925930489	6.93672165148858	7.23811036835201	7.54990605373737	10.7767486605164	6.982504162562719	7.40439202586502	8.217251353612731	9.49258618353574	8.068922721381691	7.44009835666227	8.97429951219696	6.91717629712553	8.09797029947958	7.884715362947331	7.15229009453768	6.43839804927547	7.79179702968791	9.62158312861006	7.9577967380598995	7.5019939411343595	8.17704353963238	9.44796970436239	9.3958396155399	5.439683252435381	9.050783007435289	7.9412321920181705	8.08690394213395	8.99356902721972	7.6391924610967505	9.58198955535125	7.47791455366809	7.82947140241174	6.5068936616950594
hsa-miR-21-5p|0|+4	4.6885372982553495	3.77535940046898	0.42835676181910404	3.1606184009627496	3.40190199221605	3.98377640838291	0.272701245462076	0.758220480575027	1.02504862521165	3.41189971627351	5.0888955474168895	3.4962700557448594	2.58664494602352	5.75418501409256	2.29605158353408	5.06230263571323	4.24770526321797	1.15490029069716	4.58516386910134	4.0934780396982005	3.1496754669420897	1.4599363886486203	5.59584294741935	3.26092409108955	2.0106105000800203	3.96022685690438	2.15636684668828	6.16525423670538	4.68385674844988	5.422182749786169	3.9128944565921597	3.4608762710482996	0.854641737610847	4.357588042551471	1.93109874891749	3.6921033863664	0.913717681274994	6.82182693895363	3.11117031691606	2.45986493816806	3.3022964278858704	4.49789304999794	2.67719997194261	5.91038739334419	3.02323634514792	3.24444286237052	2.46212330342309	2.26491072212037	3.36882491211388	3.7270943266740604	5.587786192733611	2.44145910212058	2.67828988273746	1.5205743763852302	3.8641643807343597	2.94952543798532	2.9580761829368596	3.6220297939103197	1.8007926633555502	2.9528153948824705	3.49089062136177	1.78045866857564	2.7680687234234203	2.5195040146355896	2.9741212821749103	1.8780012759198998	2.46119911444338	3.4439470503517504	3.6512827209513903	3.88698209206957	1.66145664183682	3.92248656263722	3.74076678548627	5.16477978256104	4.19520760491702	4.27963758668541	6.2161463353814295	2.1319193753507597	4.07947582999952	4.34971561437039
hsa-miR-21-5p|0|-1	13.1613854186663	11.9399866977211	11.441449732978198	12.0389661563275	12.4263142635167	10.597869238585199	9.18675098710853	9.3137886604976	11.926173719579598	11.655707546149301	13.342437242199399	10.183328288331401	11.186958407077501	11.110490318785901	11.053806222901402	13.035032104233501	12.181787288741699	13.234162158799801	13.3472777598916	13.0693214757019	12.826356025022099	13.666218436946302	13.557738689498802	15.2301553497668	12.8330482229309	11.920324047247698	11.521567880511801	14.4802171496385	12.2451920146521	13.341251981464401	12.571770822035198	14.1281439718401	13.4964287283526	13.0456457404273	12.346563052358801	12.595455292533	12.8745693527904	14.877644032529199	15.004762782512099	13.291937696795099	14.213347090095501	15.984516027186	13.564618196957701	14.8519367255092	11.741192488896502	12.039101555513302	11.4920123147242	11.3225704763764	11.830838559199199	12.5837975296155	14.4816705909001	13.174155262239802	11.8710713112492	12.2168448354053	13.4401600047718	14.5657415288082	12.0821987104881	12.8919288399865	11.2698745903982	12.7205201754638	12.189841581079301	11.208280946488399	11.8890996298062	13.1495746877094	13.9364123561756	12.366274027645302	14.151410808992601	11.6119993277421	11.764744783186801	12.7150992096642	12.783070594203599	14.712522508743698	11.849509758448999	12.4068361517909	13.899050462463	10.683314523963	13.157232306405803	11.42025243274	12.6278118588765	11.742016361383
hsa-miR-21-5p|0|-2	6.81602229131978	5.208021848378519	5.324237933058651	5.33759620672119	5.7300569368302305	3.81318274323248	2.53245559733386	2.15607788834525	5.824882513843911	5.10431203762247	7.0529342722193595	2.5227313205528104	4.37604572142396	3.63026347334757	3.76579911668464	6.692629811179861	5.5787090229374305	6.80227709499991	6.371379198582099	6.4089621591997	6.29166656004092	7.92263079807122	7.06387502781524	9.346963700604359	6.63095969546646	5.310881004245731	4.6882740397736296	8.21797407261257	5.40189568795307	6.62899261244753	6.023140926905239	8.12995683123229	7.8294780504584	6.6346350437056305	5.85729599203308	5.70930480390914	6.725602268111969	8.88309113610075	9.01321447994703	6.670118144912161	8.17987902696921	10.6473213249085	7.39604217336209	8.50658342151751	4.66251981103679	5.17087574244766	4.56970096223316	4.48372160591505	4.94541021163738	5.72039346941598	8.29781902897341	7.314560874104821	5.04066475924734	5.7447266777365105	7.252149409219659	8.73803650447631	5.905601218672401	6.500480624220411	4.69159893595808	5.872122165624041	5.470926117411901	4.22830243292635	5.381410710792741	7.011793334952849	7.9268040238334105	5.3537319178045895	8.27628152267611	4.652910176629129	5.05837399888293	5.97899478666651	6.26959774111011	8.75577018053234	5.0158157714546	5.792701533483791	7.69610153417508	3.53594048470711	6.550084017587629	4.0497884217632	5.80032847653821	4.67273529946163
hsa-miR-21-5p|0|-3	5.88637110575263	4.07605997562992	5.1384989021673295	4.1461548598010705	3.9919869218710295	2.8781156707864497	1.5223615601181901	1.25266155084974	4.81340837012258	4.25632753451541	4.88094405524251	2.41984434481204	2.58664494602352	2.17069237592021	2.16238717981284	5.492383722082679	4.04635796581924	5.610017412397459	5.1425138710048	5.15394249786175	5.07138401259973	7.13435785922431	5.5825778062823295	7.43842007771247	5.39283720665205	3.87729062546655	3.3122192031084903	6.55540361958716	3.46938651841912	5.12369591522733	4.8390965769612695	6.640754185084139	6.855241871502769	5.49706700284892	4.500065019962429	4.0850093847463596	6.113463092573429	7.066709835956201	7.70805146433858	5.5311195547642	7.3496132236688805	8.86660233395199	6.24950864518492	7.372672161818009	3.02323634514792	3.7055775551575	2.60847036970927	2.83765113559619	3.7072216493373	4.29790177580683	6.00124923410573	6.359978123830331	3.9754385243563504	4.39125112485653	6.3541803759144	7.743535036810759	5.14778621107067	5.29112782372942	3.02535372563834	4.37219266231892	4.1041217035846795	2.59566151587539	3.9569752750000093	5.78666367886496	6.53082879570299	3.48750390064294	7.23542291250521	3.0566564063906	3.78142431058332	4.24030773201862	4.8747961898874	6.54556375554404	3.6109304593296097	3.95038022451355	5.812545300980589	2.81897862621068	5.3013062514908205	2.82566430753323	5.082816375301941	3.18249040066498
hsa-miR-21-5p|0|-4	5.68341270112533	4.5368380526750895	4.76941185093599	3.7059919591106802	3.5463115363581097	3.01036063178761	2.63266170222921	2.3641292655295603	4.23285114368051	4.04646231669313	4.43016867163673	2.79355528910563	1.8620600504863998	3.15062254210961	2.35850954651589	5.0964512381279805	4.55436423690385	5.7315714796789505	4.62840122141987	4.420519400369151	4.09003640960957	6.54853607702837	4.79598636189251	6.77222681490513	4.79699543304109	4.39228997936148	3.77389044325712	5.8404893287805795	4.08124085836976	4.66105830163979	4.620879637722361	6.0002375838025	6.188629559120481	5.794070746765139	3.31728792049482	4.3030092099602	5.492427303049481	6.83693660806249	6.84753380355754	4.886817954865429	6.781852732951231	8.58165513925568	5.047383450833401	7.0813164836275195	3.09580602202881	3.7055775551575	3.17633051396789	3.29037226027974	4.70225825011007	4.486986283458901	5.41152319499268	5.95871335975257	3.14664741511029	3.48644436796045	6.1319589304746795	7.775712579776091	4.99400048659577	4.4143936540820405	3.32263780545587	4.04961443384501	4.1041217035846795	2.16320140176739	4.11654117593726	4.582506003350121	5.67906579334326	3.0943174372195097	6.71392925369573	3.7489672151704	3.3068131904972007	4.227717527255701	5.10986375971944	6.9234557352435395	4.44029203793847	4.1707785776593	4.71456100632962	2.7119149915315597	5.004406922513519	2.68095517529937	5.071294042770861	3.6217847749891203
hsa-miR-21-5p|0|0	16.0362439104263	14.8089792959928	13.2029839575597	14.578460957970801	14.835413476766801	13.7133947512066	10.5864453789993	11.521676175385899	14.197158213455	14.4118690898064	16.1849238074668	13.047250806473802	13.371027453490601	14.553314132014101	13.5121325317339	15.2076408996544	15.227533629175	14.6096940665339	15.773071228582301	16.0604198390729	15.865572485482	15.0062787710372	16.573766921742898	17.526279372256	15.0397949680419	14.9244529204697	13.9175572262685	16.7034605499	15.272845765999401	16.6205437205763	15.7071828972874	16.6946527335155	14.8924569261376	15.550490488174901	14.7725400064538	15.4044391018803	14.181195725773401	17.8250849143893	16.643890685488998	15.281430814823198	16.428478694993597	18.130896565252897	16.052955690057303	17.5728516594134	14.1712853515229	14.894028144872301	13.660335448359099	13.954770583513	14.268404850463199	14.8470354716595	17.1417893034846	14.7537090299116	14.0810047034174	14.827490308020899	16.3273516013028	16.2825060914281	14.607814893233499	15.6002348945946	14.0031458405979	15.3465660175966	14.7006262960429	13.9835294937642	14.153783565586	15.2745274290707	16.4616051366569	14.6030072731426	15.590399811622698	15.217300292128902	15.143288318337	15.790694474986902	13.731235936013901	16.7829252565873	14.4331150264573	15.0264823993312	15.953256791788002	13.535488534158599	16.091805016514098	13.749434585916	15.1996196580535	13.782359978510001
hsa-miR-210-3p|-1|0	2.18298185445626	2.7314662614772898	2.5459187652443	3.57950132118308	3.3077659158940698	2.06210314192653	3.92111258176548	4.13698480361228	4.01001070940381	1.8428897397033	3.3163328391269	3.9297977307734198	3.2774448197722403	3.15062254210961	3.1762463286151403	2.07080281929067	2.9114881614816803	2.7494377790364997	3.05357202608751	2.79413416333848	3.61463568469299	2.89145714744075	3.48296594667649	2.67737158494037	4.013250976594991	2.63628519983559	2.33176998791848	2.93482786631241	2.70611912566741	1.351094452876	2.4646960932615802	2.1805620614867	1.1456542849248998	3.57256775274096	3.4392365735941897	4.610245363983839	4.153317594728231	3.91862362089501	1.85074833308335	2.3367081280734	3.8878986220778398	2.8944134337451204	1.79360616004721	2.92578863972067	3.35429984447183	2.98468302690008	2.1794401537994	3.05653242934229	1.80870605041156	3.9997256985614706	1.4533176956213898	0.227073176800324	4.29703629151919	2.9555627265506	2.77385186629776	2.5443758835603	1.37470340955847	2.3835384846091	2.41878445430381	1.91310535932408	1.4154251358035501	2.2711221864682596	3.5725761235523796	1.5328354698825601	2.8801044852904503	2.6670540902134903	1.38380151284469	1.06905803001478	3.32826796800398	3.69910910764288	2.01031459428796	2.12555873495703	1.72295478018131	4.774339664095661	1.48747683007792	4.781241165983281	3.60268290392734	3.2921641290721806	3.8559681724599	4.20975853663708
