	TCGA-3G-AB0O-01A	TCGA-3G-AB0Q-01A	TCGA-3G-AB0T-01A	TCGA-3G-AB14-01A	TCGA-3G-AB19-01A	TCGA-3Q-A9WF-01A	TCGA-3S-A8YW-01A	TCGA-3S-AAYX-01A	TCGA-3T-AA9L-01A	TCGA-4V-A9QI-01A	TCGA-4V-A9QJ-01A	TCGA-4V-A9QL-01A	TCGA-4V-A9QM-01A	TCGA-4V-A9QN-01A	TCGA-4V-A9QQ-01A	TCGA-4V-A9QR-01A	TCGA-4V-A9QS-01A	TCGA-4V-A9QT-01A	TCGA-4V-A9QU-01A	TCGA-4V-A9QW-01A	TCGA-4V-A9QX-01A	TCGA-4X-A9F9-01A	TCGA-4X-A9FA-01A	TCGA-4X-A9FB-01A	TCGA-4X-A9FC-01A	TCGA-4X-A9FD-01A	TCGA-5G-A9ZZ-01A	TCGA-5K-AAAP-01A	TCGA-5U-AB0D-01A	TCGA-5U-AB0E-01A	TCGA-5U-AB0F-01A	TCGA-5V-A9RR-01A	TCGA-X7-A8D6-01A	TCGA-X7-A8D7-01A	TCGA-X7-A8D8-01A	TCGA-X7-A8D9-01A	TCGA-X7-A8DB-01A	TCGA-X7-A8DC-01A	TCGA-X7-A8DD-01A	TCGA-X7-A8DE-01A	TCGA-X7-A8DF-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8DI-01A	TCGA-X7-A8DJ-01A	TCGA-X7-A8M0-01A	TCGA-X7-A8M1-01A	TCGA-X7-A8M3-01A	TCGA-X7-A8M4-01A	TCGA-X7-A8M5-01A	TCGA-X7-A8M6-01A	TCGA-X7-A8M7-01A	TCGA-X7-A8M8-01A	TCGA-XH-A853-01A	TCGA-XM-A8R8-01A	TCGA-XM-A8R9-01A	TCGA-XM-A8RB-01A	TCGA-XM-A8RC-01A	TCGA-XM-A8RD-01A	TCGA-XM-A8RE-01A	TCGA-XM-A8RF-01A	TCGA-XM-A8RG-01A	TCGA-XM-A8RH-01A	TCGA-XM-A8RI-01A	TCGA-XM-A8RL-01A	TCGA-XM-AAZ1-01A	TCGA-XM-AAZ2-01A	TCGA-XM-AAZ3-01A	TCGA-XU-A92O-01A	TCGA-XU-A92Q-01A	TCGA-XU-A92R-01A	TCGA-XU-A92T-01A	TCGA-XU-A92U-01A	TCGA-XU-A92V-01A	TCGA-XU-A92W-01A	TCGA-XU-A92X-01A	TCGA-XU-A92Y-01A	TCGA-XU-A92Z-01A	TCGA-XU-A930-01A	TCGA-XU-A931-01A	TCGA-XU-A932-01A	TCGA-XU-A933-01A	TCGA-XU-A936-01A	TCGA-XU-AAXV-01A	TCGA-XU-AAXW-01A	TCGA-XU-AAXX-01A	TCGA-XU-AAXY-01A	TCGA-XU-AAXZ-01A	TCGA-XU-AAY0-01A	TCGA-XU-AAY1-01A	TCGA-YT-A95D-01A	TCGA-YT-A95E-01A	TCGA-YT-A95F-01A	TCGA-YT-A95G-01A	TCGA-YT-A95H-01A	TCGA-ZB-A961-01A	TCGA-ZB-A962-01A	TCGA-ZB-A963-01A	TCGA-ZB-A964-01A	TCGA-ZB-A965-01A	TCGA-ZB-A966-01A	TCGA-ZB-A969-01A	TCGA-ZB-A96A-01A	TCGA-ZB-A96B-01A	TCGA-ZB-A96C-01A	TCGA-ZB-A96D-01A	TCGA-ZB-A96E-01A	TCGA-ZB-A96F-01A	TCGA-ZB-A96G-01A	TCGA-ZB-A96H-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96K-01A	TCGA-ZB-A96L-01A	TCGA-ZB-A96M-01A	TCGA-ZB-A96O-01A	TCGA-ZB-A96P-01A	TCGA-ZB-A96Q-01A	TCGA-ZB-A96R-01A	TCGA-ZB-A96V-01A	TCGA-ZC-AAA7-01A	TCGA-ZC-AAAA-01A	TCGA-ZC-AAAF-01A	TCGA-ZC-AAAH-01A	TCGA-ZL-A9V6-01A	TCGA-ZT-A8OM-01A
hsa-miR-93-5p|0|0	14.8054794151331	11.2899875683635	13.383838478357301	12.6047064410741	12.382190019372999	13.951180022514698	13.6258768602078	14.644520817676302	14.2444350811971	14.1526326667844	13.6050412949159	12.9937251311714	12.5657831882971	12.1774013583864	14.183496587137	12.139586333650401	13.774868027476002	14.9615171743274	13.773551404891501	14.411579933498599	13.966826626611303	14.0732817142152	10.757099630671199	13.9112477269925	14.297687684844501	13.502452415959599	12.9231808171155	13.2471932013306	14.0159357554238	12.3278372810192	13.9127132358006	12.466057216475502	14.7508301449333	14.3706956474483	12.3621969047947	13.383204105527199	14.495349904642199	13.945214972872801	14.7099230096564	13.5695024387762	13.6628246010498	14.134027651497199	14.460204772388199	13.949550510042	12.0839890190835	12.6215653512665	12.7747238095645	14.1958754407637	11.9970873722013	14.3935189828195	13.893152034088098	14.1000247515597	14.1279655067804	12.495490816603802	13.452293406055901	14.4156114586656	12.8944708124749	14.0831912391786	14.5171640313399	12.2675896880987	12.6334056063133	14.2552912608883	12.692509720668198	14.450094216721098	13.7684052570069	11.4200313160389	11.6077229940189	12.7760339771143	10.902673829407599	13.4405428931618	11.079457801925	13.764541299693198	12.038965171263799	14.3708196679666	12.2474052132695	13.701603407051001	13.175056569695801	12.223176509455099	10.9378975872485	13.725859271769302	14.880058480353	13.2827589365204	13.332690275192599	13.283390781259902	13.4721703062824	13.9977066144189	13.9168324731131	13.5442726408615	14.4372356980811	11.4330429300193	14.1447536455971	13.0814517444067	13.3767556951316	14.3507712401845	11.8951920601587	12.475911437193199	13.9110139824846	11.3098004377598	11.6164026523994	15.025467854421	12.157773618164802	14.216860710176801	14.167235984313901	11.0998486651515	13.820749288121199	13.8174908773382	13.202800686568901	13.7840579300419	11.075320526010099	12.6194589557847	12.5365329211779	12.924489280849901	12.9184951481524	14.7122977164377	15.301309312522301	13.538716683508598	14.0994144920155	14.388595557285399	13.8761955394441	13.4405396021913	14.6250100549709	14.7220047232076	11.800806749464199	14.236169347604001
hsa-miR-942-5p|+2|+2	3.71634957035434	0.5553113334131751	2.12434265655018	1.28540933188299	0.535608157952969	2.79468151142084	2.0883145059547	4.36706149586077	3.2819792446129306	3.02525871952645	3.1567278398532794	1.4696887020100302	2.2706522132218	0.7357557556543951	3.04195159007383	1.5504382927080802	2.2247525932752406	3.48692559461383	2.27609519831576	2.68979519520005	3.07228982714114	3.01624630439182	0.534527875855678	2.7568779791477	3.07662718950957	2.09144600201261	1.87892287617536	1.80274940430477	1.3828849407991102	1.8459091843639401	2.76795705705992	1.72294956980718	3.86749393985753	4.35782349630029	1.5239142685825902	1.5846890243043998	3.28287726096986	3.1504123573264	3.4027980585599704	2.71259507265549	2.05159308270072	2.91983213567661	3.2335157903047596	2.9282597992394197	1.1425824553334099	1.89983936266965	0.563286385251588	3.35818397363394	1.0094770784475402	2.96627732771357	2.68789705223129	3.49517241577304	2.2980228359486	2.8450235284590097	2.3598939456641497	3.6189347328529604	1.8752398423521799	3.08848595959035	3.42416809789316	0.834591252047802	0.196557965734821	3.2669839089832	1.6824689481929498	3.91489284225169	2.7543142418654902	0.18745563370637303	0.47254903756046995	2.02701751924898	1.2365215467097699	2.69875173393309	0.24774566441973	2.23913887886605	0.785234603096004	3.69729700177041	1.66348534771145	2.5697774885775	0.245145593893874	1.5027988792479399	0.878179463137981	3.1758200187756	1.2056669332953702	1.06404221665794	2.34060464691829	2.8093089274013	3.1408515620795097	2.38043478201483	3.6486214030542303	2.24883271332441	2.95900012580371	0.9343696503459928	2.53806167407364	2.47990700572859	2.2739481707697	2.82958460502078	0.687244917104763	0.478979611619265	2.6808069517574102	0.7028781397759549	1.12850908086367	2.5109203835866003	0.812412875834565	3.19391454669075	2.63823216409138	0.0	2.31232456837275	2.39558972534876	1.91393344676274	2.44365573115913	0.41801066053111	0.7727829927149649	2.1083929225656797	0.9735648175936508	1.57888246539484	3.5736233546621	4.321619046421721	2.48551862416477	3.1726072358398394	2.60020197041675	2.2506151499629903	1.7673819328401699	2.56636090501649	3.1959011776554704	0.971993329525888	2.58576185302715
hsa-miR-942-5p|0|-1	4.275067171304601	0.30421062267729404	2.70005205425739	2.08215825415262	0.535608157952969	3.4775965481337296	2.2200430417202996	4.768054597520151	4.00485125648122	3.13594625240385	3.9539945937940697	2.7232965686027795	2.8547946373594804	0.7357557556543951	3.73639657053088	1.77033279486445	2.82308472165989	4.33884386518288	3.6693826792607998	3.57342737890289	3.34077594413517	3.74972534491422	0.9903230139453051	4.010619926694799	3.7301026628865297	2.6239692961957997	1.79576831326975	2.57958796526481	1.5046674440121799	2.0968133167408003	3.22693773984177	1.6717693280911001	4.21972751058272	5.136684750628469	1.9311358486288899	2.6241471632085296	4.27035036467904	3.74216063876696	3.8967945145613503	3.81169362024203	3.38362202630506	3.8047739318878104	3.37009803433577	3.15244997223983	2.111477490175	2.0261559206158797	0.563286385251588	3.98250861567392	1.85012861913941	3.6001280463143397	3.77631955139019	3.8191889801666803	3.80639731977681	3.4626087386373103	3.2782434288652795	4.611172429944809	2.66385739286095	3.68118879074885	4.00944441849346	0.834591252047802	0.523946335447941	4.09347114101067	2.63214109465327	4.7234972712796	2.95634498651931	0.18745563370637303	0.977387866783006	2.1027592381373603	0.8857194304261291	3.2479490452226503	0.8068612785119641	3.89858296385627	1.36025592242233	4.18660641932912	2.01254456989778	2.5697774885775	0.45462311022064394	2.1747300639708302	1.3268237380711299	3.3875863795363905	1.85314827851316	1.2072292197255101	3.2094316491839505	3.96510749974502	3.6037354354663	3.5000090582050403	3.67172765711146	3.80519546668747	3.7337355229925495	0.9343696503459928	3.8102733858399302	2.9914468830325402	2.33295630358248	4.048707338933	2.0182880680090203	0.837955415779943	3.76853765595754	0.7028781397759549	1.23621834265614	3.0335083384818398	1.1562266537269699	4.15117508981926	4.01993691981576	1.27592857770129	3.33156674443556	2.79063347709516	2.10287855082775	3.5586725356009	0.291669523754426	1.47061815859883	1.85392428348516	2.01851836673301	2.3146289716229798	4.16898496820125	4.79688469279641	3.51592310160609	3.83930743488473	1.99718229429428	2.31613600794256	2.4135510001529803	3.4715030517165797	4.493262744139179	1.7258360037245102	3.58584176390386
hsa-miR-942-5p|0|0	5.46686889881024	1.79277207667763	4.0378790862338	3.033433589609	1.3210681360662	4.34090509308182	2.74241413355765	6.2352419429718	4.705415151563	4.27755714456959	4.43506390640929	3.5382559954078197	3.5911038344588198	1.58294553918585	4.711062817121019	2.3273646792302203	3.82198716623904	5.67548532150312	4.33758691677126	4.72053384743668	4.678936644947389	4.8151553325387	1.1735819727408001	4.84381929175142	5.09920605886718	3.94542632313357	3.17536661934965	3.9068667207588197	2.1523411552110203	2.99366964108011	4.14776012679257	2.85059679327091	5.7234076182261395	5.927501291932661	2.59477534803991	3.772209290912	5.34007105529095	4.59424316020805	5.39653146578907	4.3788425134187	4.27422715520266	4.69090080129729	4.83077271769186	5.02531990476725	2.4670433266697698	3.17383373720846	0.9673624614772349	5.37772706548805	2.41743545460244	4.8900347729595	4.49888757789089	4.884069438902371	5.0153667215190305	2.6132408403227	3.7441587977267097	5.26693647398118	3.39929034162652	4.90143861028393	5.11131751703674	1.15767838773507	1.01558827593685	5.1208601379007	3.39080565389318	5.59701776046244	4.56384123653749	1.16914415339254	1.35063058761309	3.4443891856831903	1.2365215467097699	3.9556500694697703	1.4255414519432301	4.58340281366147	2.31572532396644	5.7381257848121	2.25021444693511	4.16764302621288	1.3113281407801498	2.44147620409071	0.587684353204259	4.61910546809734	2.47833386612376	1.93961460104326	3.81068871565609	4.2126631982137	4.68440407147179	4.69122680337854	4.63764682163629	4.684096459108081	4.7661623574012	1.4967746973887899	4.73288788571391	4.15285310517263	3.66803573082313	5.158195248139901	1.7827534391106201	1.3645893338809298	4.0922098801825	0.5043653865683599	1.4301528332303601	3.45320064732728	1.3822856947662903	5.02998687996542	4.97477179195458	1.61039043603688	4.13318015706426	3.9039668101097202	3.0673409940599705	4.53611044176938	1.0059402078988902	1.1634886281419	3.0568434886774396	2.5002461156441	3.2894819461003704	5.5524773810667005	6.328674150417269	4.530888380306241	4.9769260512796	3.53453079203864	2.9734986059073902	3.63001150182827	5.207068359470361	5.539710443709169	2.21843586096313	4.68742245940967
hsa-miR-944|0|0	3.8668969552513395	3.99151471853137	4.7932519776279	5.30207942800683	5.05389202094476	3.68678680283386	6.704141318779089	3.87033338268964	3.77125141120368	4.21168501248831	4.2697493683920404	4.4457961986279	3.92297738423421	5.22373418801777	4.63529853140582	5.240807210681299	3.9195261310666503	2.9794621754780297	3.73332030237214	4.19415530686272	4.68637107775876	3.8220720817764	4.6040914517203895	3.56055891458811	4.1021681406429	6.294006141739651	5.46793342056305	3.99395223762693	6.044499830133231	4.8645839508329	4.6974743249469295	4.3207826078626	3.31067852132524	3.1250394215485198	4.932737239932	4.10115169272457	3.77437291504565	3.47641574950812	3.1516276167305697	3.8604870730318304	3.3092682236882998	3.96132931747594	3.609687630651	3.8937210523848	4.38736374288068	3.98674841443899	4.40733421453036	3.47362480070252	4.79581543243342	4.910194811765019	4.76706693343045	4.1943078651915	3.24096635371713	3.1866136350150605	4.73715301992571	4.43708966078834	4.39813978812029	5.0769688726068205	3.3067313516551	5.7914752248023404	4.78476071418176	4.11330742879852	4.34822994788396	2.69954575588186	4.95832776785851	5.0345052907196	4.919373394566461	4.8197271894465	6.15013000014897	3.9434389723352004	6.362996548741981	2.99221299911494	3.4760207207424103	5.0947266919339	5.566544620053589	5.50571967949374	4.78059196958293	4.50470829294444	5.461921264963889	4.82401886797388	6.286878963620759	4.729241919036389	4.80228214840948	3.4036353024521695	5.92724410698322	4.90234975037414	4.95266106216807	3.86834669901913	3.2568546643698997	1.06575603679959	4.8616076183644	3.27030394212637	4.67998899944694	4.5195271902470395	5.87441410918456	7.135319883417781	5.384446667582849	6.915171718986759	6.330628263564991	5.43624590998707	6.441568151721669	4.80809825801021	3.978949287689	2.9909152683579903	3.7513749525825797	5.08370290369256	5.55885498869804	4.960225665869549	4.6358681617044	4.70895790996462	2.8280728831105297	7.918396318705441	3.0217386846618903	4.47137680951144	4.246262783298	2.9819502600240897	4.49930945116183	6.03732625126397	5.07571095318565	4.89976886221568	4.43810424461954	4.19507572700572	4.494332158404361	3.58584176390386
hsa-miR-95-3p|0|-1	1.7282133256890202	2.21366278376533	1.5022039010489399	0.7813647573066179	2.9806006444160498	0.902335571517261	1.39300690439168	1.8498866733327999	1.33754355706474	1.6617630565232802	1.6917288213071902	2.35871027378783	2.73709776749356	1.68596943143314	1.8797121986739098	1.90027234703108	1.6414501659860101	1.41270578239852	2.09325732361128	2.33052980393719	1.9677193449592099	1.35415461273409	2.2531214932154704	1.05649500780994	2.58966013983473	1.89457530836938	2.03210229211933	2.50247927450584	3.28222695524625	2.05000243257485	3.2910157857241296	2.2962754938951	1.31443813425056	1.64347876299945	2.21231189087762	1.4147811166569702	1.9675314853286001	2.1819142026100202	1.8595158376745702	1.6661632126685801	1.856532581192	2.3687144974914904	1.8540224096945601	2.20973092186287	2.3860259989839503	1.76139246274706	2.316221435519	1.71282841818477	2.45600327519814	2.16257348442393	2.15839994397068	2.2174334531516804	2.6693092846149904	1.74248112360762	2.68674414119186	2.41703989447763	1.81892090112674	2.2829565255522	2.2810122772651202	3.0870885198216302	2.17090710084731	1.89448045755902	2.33043696574404	2.03262460367045	2.4316251483189504	3.0137185020409305	2.44808890791361	2.1027592381373603	0.7468704922459308	3.43400844035877	1.69964220997592	1.2963709978213	1.36025592242233	1.80492365755813	1.95992294190249	1.51169165651364	0.9456540475743431	2.1747300639708302	1.94462795127957	1.80750059253637	1.3967340096507002	1.7654155228707298	2.12027548520615	1.71099265814733	2.37041662918084	1.53600651252464	1.7781072444276398	1.17056205315674	2.5396349718630096	0.629131160867292	2.23951584891609	1.82524631085253	1.3870023328266798	1.25600800420195	0.38416345260640206	3.05041715714158	2.83466345651227	0.7028781397759549	1.33644184635295	1.07439838836679	3.2773421130412297	1.83257136483293	1.60636289135332	1.6831548508142098	1.75706437016215	2.88613693452658	2.41961068870891	2.3569970564075096	1.5382777711271498	2.18358570355435	1.5447502286472	1.7694403932524698	1.31645721744572	1.6310194857729798	1.75465858373128	1.55890659043816	2.0022634638503103	2.0780510076917498	2.37881002016651	1.5476891113814	1.8905338964929501	1.57484461582148	2.15755347322346	1.7011038265714198
hsa-miR-95-3p|0|0	2.6990595583278703	2.17668750311925	1.78394617853987	2.25503810428533	3.79568260885544	1.96235084371309	1.9433384815381398	1.8498866733327999	2.5360011315498103	2.2261540305435	2.1917828729642097	3.1157588664571296	2.73709776749356	1.22066376986257	1.3829493153993402	1.5504382927080802	1.6414501659860101	2.6379720200195096	2.27609519831576	3.3568572879179297	2.38816163612251	2.2644496605514703	2.6327869195399503	2.14391445464678	2.3476710418985896	2.8583167972645898	2.3561453535103705	2.8524207732773705	4.0143676556909	2.62984348080508	3.2910157857241296	2.51532586650541	1.54197430784574	2.0320021085130597	3.06791011006668	2.58462064709944	2.47881725252418	2.37315912100087	2.35925787829776	1.6661632126685801	2.32752136811957	3.1968319796260203	2.35315136999434	1.6474878519921599	2.8153280925896698	2.48794200287523	2.91219543368196	1.71282841818477	2.45600327519814	2.74469705609963	2.15839994397068	2.08577316175071	3.10927109769202	2.27473125765223	2.7346837442679304	2.8922543331632298	1.42516279163223	2.1413778098700003	2.5107999098073996	3.48330916817989	1.9705666725138602	2.3934365360367402	1.73974191569696	2.20374386948025	2.01531842522864	3.4762538593345296	2.4984314052908303	2.59760146241995	1.4304841631718799	3.46850495460055	1.6139340426883302	1.70710461550576	1.91568459863576	1.90439444126939	2.3760395519038195	2.32523025805322	1.07811399042918	2.5204539031781	1.50777925406326	2.0129774451408298	1.5654304821296599	3.3138853902263796	2.19751819218288	3.08257563297999	2.56091365523458	1.66508437211772	2.90291435874804	1.9315831974717301	2.6666098483893	2.0975432691082	1.7997464847885	2.29287058138518	1.8579566202832498	1.68766246223902	2.31218199926042	3.2123994389700496	2.8706938941230202	0.5043653865683599	1.9564579619805902	2.28405599060806	3.23452054268565	2.31005253088835	2.06379650405161	2.0003758286376003	1.85070830288615	3.17796500397354	2.7933093773196807	2.3569970564075096	1.79269531109653	1.64417349781914	2.04885883222967	2.5406308671727	1.1105684113640402	1.72554474450701	2.1349083293990003	1.55890659043816	2.19500277576459	2.54437316861191	2.55198434089202	1.95799899061968	2.98046199876867	2.84488402611448	1.54749813714751	2.2486848056154902
hsa-miR-96-5p|0|-1	6.5293573726005105	4.28001456419617	7.32184845159333	4.259166200179259	8.42881405853984	5.7120763412947095	3.2536622488536397	2.68027941832468	1.0640977008530401	7.00275804150169	6.504223795588679	2.1348038395873896	4.88157012959434	2.25394723175771	4.538794907202	3.90551390062871	8.29472513732739	5.512424307960769	4.93527680355103	5.63214769182001	4.56256239169598	6.573693660272401	4.54987879476601	2.90289057503264	3.2835911092856	5.365561366854269	5.533565224678379	5.01888628035533	3.8168911719174505	5.73251398296502	2.46877822625177	6.95412799636074	4.46147614996936	2.16218912161378	6.032922094864769	1.8741707774361798	2.93615297880975	4.29664442022254	6.119731720386831	3.5981261936811797	4.94057903489969	6.002541585404919	4.19939884673117	4.35114597619469	1.1425824553334099	6.82887656541412	5.18367389612636	3.0710062532426297	5.02473452986303	7.68560638854908	5.7269107654630895	5.6578296538658295	6.272296630982701	1.1888386803028501	4.91412566980051	5.94478216190212	6.59678056006017	3.93825697727201	4.8170682746977	4.98470890896725	3.34986684572209	4.5148301063947605	4.91871667960925	6.205972066963769	6.79718528866753	3.0862224733192902	4.73220889300492	6.64182099301432	6.54006875051914	4.94560217676085	5.8333391502135505	3.3305864721317597	6.85968133143526	3.72477279142013	3.11429901439346	6.571600444542019	4.77083734977399	5.85046650982743	3.2803277024395197	5.64199357362679	5.180857741434941	5.5488317084184	7.083512968797329	5.87427059900445	6.40659071933452	6.842010721664161	5.42335443307427	4.70154212981605	5.12429682013689	5.50071588333076	2.6844774326922702	5.951369175969651	5.00429590936845	2.2890527049491496	1.1508268835857098	4.42461257217466	6.690550243190191	6.31989080507571	6.360691725629421	4.58172830033597	5.56419366905666	6.00773779617079	6.0138421518749405	3.4320072346274797	5.40876888839282	5.81168182076017	5.374019060696599	3.07949208750678	7.04763432201318	7.756395188115519	4.33452218016514	4.553730622217941	5.34277002514479	6.00291108289343	1.43084515681358	5.15702791149006	4.65497397951503	2.29656628668863	4.771463062492161	5.18046173656364	5.501700674684661	7.1498098693015	5.782383672551499	4.3759523905605295
hsa-miR-96-5p|0|-2	6.18404911071157	2.4489311475623796	5.43649525445291	2.50383567270095	7.082853930239009	4.266852287054791	3.76590331323892	1.92792741417227	1.0640977008530401	4.66979404168172	8.08981612897371	1.02309852186272	2.70610956862176	3.27030537455652	2.7285811024845397	4.02429607591019	6.74703276667794	3.35920083299279	2.4383460151680802	2.8876090787478597	2.7981182149367005	5.811684482612519	2.2800136075330095	4.37834933141771	1.99079489330661	4.2433359065633	5.00477288779355	2.50247927450584	1.90934640042602	5.25347983490352	2.13809716079503	4.3697776277981095	1.82750863739605	3.02591075419732	3.8086613943592202	0.874282662346172	1.71685984904877	2.23215416047577	4.521663046441111	2.1313597905468797	3.3092682236882998	4.8435812413262305	2.1250655334194497	3.2200540754628397	1.4914108322976003	4.72460166947121	5.88537460945608	1.35960248184569	4.458600271654809	5.2103515919484	5.45038871424452	3.2710372907376004	4.07703230545279	3.0446714129957497	3.10668700526471	4.198727008232161	3.89771925182936	4.79907403888396	3.1518931206835497	3.53992825320557	2.07421164040952	2.25743285048514	3.35459748830078	5.40570483724329	4.73843787043018	1.16914415339254	2.88649595722022	4.9278027217476	3.8974385919870196	3.43400844035877	3.65715067378441	1.84343212160408	4.99929909538066	1.58269344805296	2.41565537618898	6.74347912365545	1.91769357934031	3.3243457352034302	2.84831797727364	4.39251164681541	2.2984577386462997	4.25602717694694	5.2683911478053	5.53845129245852	5.044905144241019	4.87592224796532	6.14268083404102	3.0066283357721	2.85617165023902	3.36355879167656	0.20801700571818602	3.6078830373603	2.44419104913003	1.25600800420195	1.1508268835857098	1.5698739331983602	4.07686894819727	3.4651885326991403	3.89694715102419	2.36370768429178	3.8020900038282104	2.91087166742	3.60086170291277	1.27592857770129	3.0048521125286602	3.2515438375484997	3.0444717181910894	1.07727463342211	4.42633997534345	5.858957676085369	2.2205620246966498	2.27939612970458	2.8334499488269103	5.950053565860901	0.42138136198708603	2.73595037862257	3.0532794306422995	0.298856371191212	2.60537879513055	3.19767837302675	2.88753992411202	4.75354153298734	3.4080989773899706	1.46004207309208
hsa-miR-96-5p|0|0	7.021916819467091	3.82228146519774	6.547726448766721	4.14658005592961	7.94430871031623	5.2064229285095305	3.53239879614804	2.53821815564601	0.522402031171764	6.037919890715769	7.57261688475861	1.81022239297405	4.6889825666265	3.36650047374924	4.24459102755321	3.59599307448448	8.2337218869041	4.859107036940941	4.2085653537687895	5.002429687730549	4.0313517877099	6.63019837357142	4.1875439823428104	3.8932031955250297	3.1388501907134105	5.68809995847389	5.63273540516492	4.586273196058951	4.89299243549903	5.73990632514145	2.57554812737439	5.96969496713202	4.13504524926243	2.76409667848001	5.40938790098446	1.9996923353858602	2.5316509950815003	3.39053995764978	5.8553920421085	3.20347281112518	4.72871478398113	5.9511741731641505	3.8528893873721897	3.7638333523183	1.3275139376062701	5.67311985211187	6.124719261946731	2.43660969546193	4.67022231113857	7.475054555355929	5.98163674933242	5.26502427756453	5.62208727133927	2.33695652554415	4.5488668398475705	5.2991035738185595	5.25626758356077	4.82245763617847	4.3314980222212895	4.55418266862106	2.77366738209365	3.7576510586709797	6.14837799339651	6.12663052269557	6.63979137955521	2.4799727501524105	4.4027947474829405	6.24209731436604	6.61683978406631	4.49679997397851	5.938445895343679	3.2346605586742996	6.757285968888401	3.55147402636581	3.39757840373129	7.3460047859605195	4.88375303877169	5.45257763314872	3.4668427912311803	5.12653382923057	6.0795567278860405	6.123484668485639	7.13718974632975	5.677715132716191	6.129869613452111	6.66810576227896	6.37863038558048	3.8528161507961296	4.7849467173199995	5.308475618302929	2.08986671082336	5.07590133496903	4.11731168249489	2.01946963238741	0.687244917104763	3.7655603472161205	6.11255463624008	6.35719312719157	6.089841397201929	4.894911705378321	4.96122166453058	5.439114776486191	4.9851583101054295	3.15339667983174	5.1105313213396295	5.2182515943781205	5.59864658360541	2.2647984991624104	6.684165635392111	6.775935456654331	4.0906476745813	3.99432128685454	5.0786024989290395	6.2214104080398895	0.747102427726395	4.42791899421946	4.07812648232281	3.7223512609804703	5.27010173451532	5.12189713007094	4.75982769837393	7.2375620897853805	5.10693046734567	4.02326797524873
hsa-miR-98-5p|0|+1	5.04855307660156	4.90644535129847	5.71760767737296	5.05156053594779	6.873867265440871	5.25648217663871	4.2080676592322	4.85052209623451	5.6713349888914	6.36020810567608	3.86845551036767	4.90935464668471	5.00764519947792	4.90929815227724	5.0159699205240305	5.07181773742368	5.61197835304692	5.90436481858382	4.634049659834769	5.210702500392981	4.7935212955997	4.9744232222059805	4.57180891738167	5.3811169742860905	5.28952246308716	5.7182075310461	3.8675029373942102	5.05983035198146	5.435116109149099	4.60603636322771	5.71682992906927	4.20854905247092	4.991103305641531	4.85801026674685	4.86470777851037	5.142559331776731	5.20833933741096	4.603815280722901	5.26180710713568	4.14282105618946	3.98681021565093	6.2009232446541	4.782631432063679	5.0626277951061205	4.8393287097268	5.13530729340912	5.82587866871941	4.09496032794878	4.47747053115864	5.52119181137942	5.63890354945047	4.551193514353679	4.67457412787443	3.8728330871890897	5.1085954073231505	5.279889506054991	5.3134383038574	5.8374765099136	4.564233545046	5.93296508677453	6.6745592867826105	4.6016512739622994	5.25459759922411	4.89984562615529	5.365665551652531	5.10599736862041	4.77368026814914	5.2360212585526	4.43852793696466	4.2711266543382695	4.06500590044909	4.59310614916067	4.2814015080206005	5.16661477242446	5.4086239658392	5.6721122243140805	5.15521143914229	5.18201504950009	4.8322917639833305	4.57654475739253	4.3178366425783	3.6000282630744396	5.19964865862962	4.2126631982137	6.10385840076013	5.603874853819799	4.51524768073501	4.60287007990002	4.94383092792985	5.007110125599639	4.8845143863762095	4.515738013420441	4.26097807128734	4.57099533341726	3.9676237182221095	4.845987090127349	5.614347116605611	4.02460536872438	4.30828470498297	4.09040753475988	5.3767187522598805	4.56008229588319	4.540148469053	4.697998097736081	4.59897695051681	5.13320889030738	5.708198586221269	4.89251852682466	3.96010741353719	5.8232947128385995	4.53224335001633	4.839238424169969	4.85743289850247	5.12831611660911	5.93168379832819	4.71709839752437	6.66730773976786	5.24134517849645	5.20240587220195	6.15719507111362	5.6923236295597395	4.493262744139179	4.1004749849712505	4.00089924021029
