	TCGA-N5-A4R8-01A	TCGA-N5-A4RA-01A	TCGA-N5-A4RD-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RJ-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RN-01A	TCGA-N5-A4RO-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RT-01A	TCGA-N5-A4RU-01A	TCGA-N5-A4RV-01A	TCGA-N5-A59E-01A	TCGA-N5-A59F-01A	TCGA-N6-A4V9-01A	TCGA-N6-A4VC-01A	TCGA-N6-A4VD-01A	TCGA-N6-A4VE-01A	TCGA-N6-A4VF-01A	TCGA-N6-A4VG-01A	TCGA-N7-A4Y0-01A	TCGA-N7-A4Y5-01A	TCGA-N7-A4Y8-01A	TCGA-N7-A59B-01A	TCGA-N8-A4PI-01A	TCGA-N8-A4PL-01A	TCGA-N8-A4PM-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PO-01A	TCGA-N8-A4PP-01A	TCGA-N8-A4PQ-01A	TCGA-N8-A56S-01A	TCGA-N9-A4PZ-01A	TCGA-N9-A4Q1-01A	TCGA-N9-A4Q3-01A	TCGA-N9-A4Q4-01A	TCGA-N9-A4Q7-01A	TCGA-N9-A4Q8-01A	TCGA-NA-A4QV-01A	TCGA-NA-A4QW-01A	TCGA-NA-A4QX-01A	TCGA-NA-A4QY-01A	TCGA-NA-A4R0-01A	TCGA-NA-A4R1-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WA-01A	TCGA-ND-A4WC-01A	TCGA-ND-A4WF-01A	TCGA-NF-A4WU-01A	TCGA-NF-A4WX-01A	TCGA-NF-A4X2-01A	TCGA-NF-A5CP-01A	TCGA-NG-A4VU-01A	TCGA-NG-A4VW-01A	TCGA-QM-A5NM-01A	TCGA-QN-A5NN-01A
hsa-miR-532-5p|0|0	11.198522736253901	14.063073169059699	14.350102297383199	11.526115875035801	11.086492555662801	10.783870044681402	11.8709000182224	9.65148506222165	8.68669047171494	10.699823764844199	10.3635179555991	10.0602498723368	10.6815100455312	11.5059299846465	9.09866147229795	8.445972278726929	10.2990257093023	9.9134190556907	10.4692626551736	10.0808019696868	9.729957939508731	14.4967458211648	10.2746670353969	9.17437588641142	8.569537871652301	10.285478104157699	10.6571760777568	14.352860574742	9.3389959000549	9.89208444425315	12.1955745895732	11.3884824245294	12.670432437385099	13.523672706975699	10.0405389956154	11.2508670647059	10.2350722226398	10.3486713353924	11.9585128245661	14.4233429731382	12.9442967549843	11.468883157359901	10.2448444223382	11.5855271438159	9.78294827358072	10.8397565503973	10.096731279024699	8.428653534575	10.6579805234742	9.564999581622091	9.11916032857903	10.8454358618989	10.5927680827179	15.098314441278902	11.2284973545434	11.4193508058965	12.2342433850911
hsa-miR-542-3p|-1|-1	7.18188173759086	7.14513717519163	6.678624858129701	5.94730427819731	7.154090639074039	4.89698838247915	3.2976756772961897	4.983502120853781	5.6452455288684495	6.38509783438653	6.379505385385901	6.803790262326831	5.7469197268268895	4.557199256669169	4.23159103908141	6.09873242122914	2.78263072026056	5.22064781427853	6.356599452514	4.84843636333047	4.11552817074041	7.226607667347749	5.70437722460867	4.3412309048336395	5.57087524833187	4.6244838459416195	4.3786313029052994	8.65167753728119	4.073501891233589	6.724047200160821	6.764463088559769	5.22342800830249	2.32079685146983	5.32440827913616	5.665852213087599	5.29834725037132	3.8037874325903	3.85888195084135	2.19541027973948	8.08738659201674	7.04093796147045	6.09741054232324	4.32051559330334	4.51609319133517	7.9094471025373805	6.53690475260821	4.492104812757	4.59594386473453	7.11817960355072	4.987367527543901	4.55755813779692	6.574794939711571	5.53986508292503	6.41886428262741	2.86603729629752	3.13343229225089	4.1208424501023
hsa-miR-542-3p|-1|-2	7.6870455080884	8.663312986880749	7.779577500973519	6.60912496961062	8.2748855145013	5.7039160591894404	4.18600048206729	5.88462316533171	6.73097215005483	6.433070433796559	7.38329100428414	7.839932130547321	6.95479110457827	5.49652131782653	5.33569157377787	6.962349485037549	3.57045808427679	6.7204318689945195	7.32648888141818	6.10474251020704	4.9696786981115	8.55845485785435	5.57862465004266	5.627428154394491	6.271022975498379	5.321784336933071	5.077548132812209	10.2725569649462	5.36661969205641	7.609037741271959	7.74050206015015	6.2963013420785305	3.4456019159561904	6.63928721261334	6.89723306833151	6.09440951393276	5.16861614997945	4.87622330965387	2.8103884612351697	9.492634623757	8.17799860621393	6.94959290934852	5.838909061088329	5.909718631876809	9.30790265199957	8.26608633948728	5.47720618223713	5.780516492934789	8.25095462110699	6.01803784745195	6.19049371758319	7.458240129354	6.850025270320651	7.8460809692437605	4.76610895154435	4.45897543749674	5.24394728788745
hsa-miR-542-3p|-1|0	6.830141861952	6.3562705667428	6.20252154971328	5.3739850188585105	6.0919076783494805	4.1254996979427405	3.2976756772961897	4.26229888575604	5.01781593036188	6.09822019881103	5.65404588239519	5.88097749943754	5.49928877917718	4.2646791979961405	3.9934561464182097	5.3779875853623995	1.3046657446868701	4.754364175155519	5.9945603085964	4.28129728354318	4.20950451567691	6.549526777756621	5.658494873820571	3.6980262539376496	4.47719128042135	3.9054257640548395	4.12940155683715	7.696953991605509	3.5699188670799904	5.86014342855	6.7488073695084205	4.78752185345626	2.14574665048367	4.46029125806874	4.81583789007171	4.49310038109094	4.063128846726499	3.95626461554061	1.7186695242692598	7.55822424477972	5.950581554886219	5.436126428531541	3.6949514844706806	4.251145241284259	7.296650136079099	5.88515436438097	3.6811298057351	3.87597596253077	6.7700690830548895	4.17110448850342	3.99836104302297	6.41736094054042	5.487270960614651	6.231310981339741	2.16824956191371	2.81265867793262	3.85496462526534
hsa-miR-542-3p|0|+1	9.53658796799261	8.91305649268087	7.76212784081766	8.065265080684481	7.671628924795231	6.706339911331941	5.32381984263403	6.97107627648559	7.1992454008958	8.445397733380151	7.92942954082386	7.06257328425766	6.941044508809849	6.052533749259441	5.80596921936186	8.05142005494413	3.6401657965337795	6.99733261100364	8.341346653821349	5.60081395035131	6.48655333165674	9.33888101910931	7.478690441494269	5.976696563466129	7.31080366098362	5.878275998451871	6.26945117991537	9.96870904323188	4.888489571390191	8.38689450719701	9.05551623545215	6.7407782199329995	4.11810244018359	7.49435076677709	7.15405389424714	6.97073125085786	5.7348338671255705	5.38766928989707	3.5534338627463997	10.2515674564058	8.02961930048783	7.86023889415689	6.146272943237769	6.00765356239831	10.023704409238	7.906194059972	5.18198820107516	6.938023672812361	9.500275065813812	6.51210918338284	5.855508928583679	8.39502393932806	7.72953070807661	8.5621701633931	4.1517719662806405	3.92502557135571	5.378662785721481
hsa-miR-542-3p|0|-1	7.57340270936077	8.17624660447594	7.834039063139911	6.40895953212621	7.571599488768929	5.558587115727731	4.11035227288602	6.0184853364860595	6.397990827946769	6.624283059224349	6.82990557774724	7.54705815259776	6.33135484889668	5.29727766603407	5.19267278729346	6.667473963109339	3.25210319761478	5.92080123326207	7.2020183558963	5.53611757402418	5.12244915191034	8.31962310060259	6.1312656289006195	5.05698452079098	6.2032212236432995	5.47793505015502	4.983929717267	9.28302559414503	4.934223232215991	7.53476917541989	7.28872522820926	5.79771853249189	3.1062784201177003	6.47229467622149	6.721278956716981	5.43251403282117	4.8527632127229	4.77308185963438	2.68748681864568	9.321807733174419	7.815910422579041	6.83337405956115	5.16649913496009	5.591482187261491	8.58498352421629	7.47139914548645	5.38741284686444	5.90469080721624	7.638758458478099	5.62083209281924	5.877957489899741	6.51830541764336	6.0734155847106805	7.147806648923139	4.63020065841077	3.9433703171372096	4.97513807291269
hsa-miR-542-3p|0|-2	6.69538809631232	7.98999286627443	7.599707080464129	6.060981858052419	7.0965285321673095	5.08356809782704	3.4890331408747297	5.01231849581705	6.07380511783939	5.48043671645329	6.365600073942111	7.198413165329599	6.22646490597446	4.82917880673076	5.07526118819621	6.0287121144380595	2.58469812222164	6.51917288696947	6.690181211825769	5.617587315986019	4.9696786981115	8.05460447831831	4.87240442173157	5.10143325669807	5.41476593837662	5.09082708734982	4.328730287304101	9.201738152731359	4.78246133472947	6.719429986903981	6.7488073695084205	5.388307087994339	3.07404179247769	6.36468369989017	6.241311040976241	4.765898988232901	4.72998533154849	3.9245285347049097	2.05331125385771	9.07382264345447	7.538502740417349	6.18986597493464	4.98626264531793	5.6255350336104595	8.446721359008121	7.29291163144819	5.43001274146909	5.43249668872524	7.440521697613749	5.37190607477275	5.72124756754361	5.84788380118714	5.98133760804901	7.1628865200222505	4.5025608776841795	4.04879448276741	4.51499869840235
hsa-miR-542-3p|0|0	9.66315690732808	9.94222780949246	9.40385093694912	8.176654242653349	9.461655066382882	7.25373789514341	6.28863814972422	7.780840378923861	8.3953197360509	8.95469119065308	8.882225210310741	8.83107046321494	8.25702061530901	7.20483163976991	6.716655229635201	8.44462846159751	4.61613640740633	8.03007370809466	9.055263520562802	7.26630172581563	7.286996463546621	10.2038928438815	8.654865416372301	7.07236049706525	8.16191778370481	7.2569161747441395	6.924343368418371	10.7920646559266	6.7451677387716	9.245553815688929	9.591890555765069	7.90920563460011	4.921464590401599	8.09647011384683	8.19053469330497	7.2075129462903496	7.1097698349329805	6.843152418351611	4.31494666920207	11.168880570008099	9.587275655098221	8.59690927873022	6.898870622391519	7.33505452232041	10.4469357714391	9.23229352282694	7.20715389980884	7.611676643909661	9.63585859582057	7.2856151231719295	7.53506759596802	8.396230154194809	7.9768813461150705	9.26070312287323	6.13332895976362	5.95501826393289	6.7309109382688
hsa-miR-551b-3p|0|0	1.97338931257754	1.0174907519869498	1.5105331418098602	3.22448356843592	2.59257703652607	2.65279387853148	3.0769982894087797	2.6837304741552996	1.75533033580546	5.0592466110623695	5.3885023100485805	3.45977711828934	3.1316258055474298	3.68199381276711	2.35865171050086	3.4249723420807006	6.06957155739518	5.87933795917716	2.7996808118295498	3.8558644051375	1.11550633382342	0.438357118038389	1.6673291277289501	3.88762771619236	2.65949619946757	1.52735374645566	4.5769017061418	4.58924472972872	5.94211938718211	3.0757797081244203	3.6706272356765894	2.1061698630592702	3.7611907443604906	3.96637071524104	2.5284335826359503	3.46126746312142	1.3626474624826102	2.95503915690129	3.7037063424977403	2.65153796819407	0.0	2.09518939667526	3.8199002339341597	2.09186621085908	6.886969823047941	1.34550316854995	1.95128570056575	1.0977227860244099	4.8270790496506395	0.7731074462334351	4.237038605710721	2.22045516812285	2.28868046527661	1.5173032520921599	5.24962118801013	3.19597144822701	3.0396456667288
hsa-miR-574-3p|0|-1	3.8736997282682997	4.861380777879281	3.9069608561753704	4.2827579354003	4.43736911023247	4.73133128174505	4.62704863084588	4.1106517639200195	3.93132533297881	4.561182072952509	4.112011394189279	4.2837061627807005	4.47087177699792	2.80969207743398	3.4807131150511403	3.4249723420807006	3.2959564903293104	4.14347206972753	5.21817660602106	3.46905065354904	3.1964453868983598	5.05790479599642	3.19550130206541	3.83594999861597	3.48453395559418	3.9054257640548395	3.8279358950011804	5.33193750621158	3.4986497718810803	4.58315302988258	4.19900450569091	3.62154529998547	4.35117148030131	5.03356167682439	3.00907660689225	4.49310038109094	3.7626179811360894	2.6788884201255097	6.4104610591108795	3.71156273854693	5.874559348447289	4.469069910507639	4.8046484370603295	3.8322730225075494	3.5317771394279505	4.34090768082531	2.9652443316860597	3.39250762183881	4.608073696113981	4.41434801323193	4.11634966659332	4.57332213993626	3.9218619786065902	4.29466094606658	3.6068314675275897	3.19597144822701	3.94914096862323
hsa-miR-574-3p|0|0	6.11872021884947	7.539203182838429	6.43170998048075	6.9355663052212	6.79881685562781	6.90334045229177	7.26637021082296	6.6565909415259	6.1990657240495395	7.712916925843429	7.256411996542259	6.37444891243222	6.93550898429879	5.80357735622416	6.41757932372019	6.43821452975945	5.971569414859211	7.300826759661139	7.24234755774653	5.166026428386719	6.6123077125484295	7.82990352375095	6.19693458433259	6.4843805589472305	5.55736125649212	6.18065543764987	6.408059626875691	7.85975495771922	6.20348054285455	7.352956094974361	6.43336653783906	5.88099561271518	6.81390541594105	7.724121119903559	5.723608761428701	7.08607774230374	6.43057770834291	5.091581033694929	8.39092988753232	5.94258674895631	8.09807523670528	7.032386079081191	7.251480258302161	6.29895108099699	6.349847287161009	7.2985721048747	5.453802427231411	6.57944852080768	6.85722062030805	6.94733270686183	6.354224747187099	6.964521231200969	7.357008305678621	7.11716563599058	5.50410133341797	4.89570233307182	6.31244249898554
hsa-miR-576-5p|0|+1	4.52664988091951	4.05057157814781	4.81131095434996	4.5859918960813	4.040424827338	5.83593585557167	5.34046952770483	3.67893756604784	4.93219039417091	5.49054782368286	4.112011394189279	3.94937151214459	4.72302204650632	3.4287376748129397	4.97684008610108	3.5896545216882996	4.07714561976067	2.6767625288432004	3.7087168936337798	3.0908059349239703	5.60984731928056	3.99209179820488	5.562105946307041	5.10143325669807	4.15710236082435	4.34791634712362	5.6650529989449	4.02270341033814	3.01069902513073	3.98758352009106	3.50156966818927	3.8475802231109704	3.9857359756714796	3.1346537413162703	3.6085534548257296	3.6688586991470804	3.99366365338173	4.62298020661853	3.95084200459275	4.34047160165492	3.80349554831866	3.33101735842169	4.66504777258646	4.251145241284259	4.008434590910721	3.7531363559389703	3.2899480190491497	3.2266962905779097	4.484694087894191	6.10480991763921	3.91397544161431	4.429922473637809	3.9990262711572004	3.73257973032027	3.80019327393292	4.3668386507827	3.5041503927044797
hsa-miR-576-5p|0|0	3.4271125815653902	3.5678600957165294	4.33284702050683	3.99305790111074	3.49098193072415	5.0326756295509005	4.29251831022453	3.0600319643974103	4.29784108197372	4.58024424555426	3.60651423564567	3.26504373366607	4.2918299680126	3.4782148931501604	4.4980826653871695	2.70477135568546	3.57045808427679	2.06608171628913	3.4964546959019303	3.33348327477508	4.79879392190382	3.5857883516319	4.7610258121187	4.548076411357	3.74512495301323	3.8792979455128105	5.0875848674625	3.80381736797781	2.48004963541047	3.6806339720705497	2.3852329965085497	3.4936916647533898	3.1988793647079503	2.82180301696431	2.8930491707469703	3.15110656853196	3.8037874325903	3.51973310477102	4.04145849871728	3.63446445415217	3.50044135931877	3.29446566822975	4.25119819391727	3.7928580272740797	3.27484973391303	3.50156146935652	2.7515451910412403	3.44379754975065	3.74345135906979	5.37190607477275	3.8088506549696497	4.16141808141058	3.3048748298337203	2.87434174504615	3.7259286760589396	3.5945082386306204	2.7774508428283102
hsa-miR-577|-1|0	0.982314190461144	1.79016638903948	3.81518129662615	1.91926018113	3.18376339899679	3.0610176403639198	2.23856807464816	4.74680995384296	5.6838622968026105	6.6871781018427	3.92745508287687	1.6247476630842599	2.78282481821658	2.41160445462943	2.44533376811336	5.853467984570429	3.6057329140352405	4.727911006079389	1.75921786050248	2.0919619513924097	2.16996705828095	0.0	2.26557355082237	3.47968202425564	7.2107663774485395	3.52212898448761	5.309631389313879	3.84268301646537	3.5929137608777704	5.7914144693881	1.8405664232114198	3.30342574707089	4.4169061926023	1.439452694073	3.7925197238584	2.92694502807594	6.456626280484341	3.23926990620616	1.5873224711029899	3.22514060629717	0.842881088506268	1.32799396213305	4.59683385661637	0.6561046238846769	3.30270175579679	3.06999474523129	2.35659059019114	5.677150468914219	4.9347178307037005	4.954758349135981	2.50875347882285	1.82135354480877	3.7239326752205097	1.0823843225521501	4.907210340444349	4.0987516588071795	1.7409531001300902
hsa-miR-582-3p|+1|+1	4.70991389226923	4.41163092144683	4.76300292868201	6.2740104072698495	3.94264899860551	4.39094699192489	1.2598639684127502	4.96887517744056	2.52408179037198	5.237923851718611	3.8968432367462498	2.1157695686645703	4.3922315555297295	3.0898686792068304	4.13057115969682	2.29164765343219	2.95665488125285	2.7833676663389397	2.32910438692375	2.0919619513924097	2.77263566377614	5.78055091982281	5.18444808826206	1.4971168560558399	1.22003949360344	2.54618686748275	3.09482966479983	3.97101592257541	2.0852806344123	4.34014887218573	3.24009533037183	4.79658130353645	2.20648750955571	3.6637944980362405	3.00907660689225	4.40878501398109	2.86517966543396	1.8882314728889	1.8390498690632502	5.7181055839156905	4.48722706739111	2.46769694771216	1.93051605635939	1.9557257728508899	1.43191941886699	3.33528455324555	1.3855936341662698	5.66639456893321	3.72175715540802	2.8837226172813	4.18996751775352	4.091654625821	3.13293544621808	6.15039833929512	2.7951686810966896	1.4591275139046898	3.5529585498259997
hsa-miR-582-3p|0|+1	8.409113115707571	7.578393036365401	8.24603128213487	9.90708808445192	6.67995239217233	8.286142210996799	5.10741831746616	8.384430329240121	6.44089795886189	8.71163733149862	7.329865330850481	3.8965187118034397	7.8900850684695	6.8967632589381695	7.94364954887737	6.45966126386346	6.83555016170824	6.99733261100364	6.28117655956795	4.80516268210619	5.539211721125361	9.44558057062847	8.70086151795334	4.74304751070573	4.418604283449519	6.0403240336386	6.82585573757498	7.02964209065338	5.6338277297533	7.5001935023683	6.204601215029171	8.2743840780332	5.94725405708812	7.24628887524493	6.56890481167743	7.587450834508799	6.091371232902019	3.98731757344328	5.02262308726996	9.07837823743925	7.69403647862126	5.68937944130949	5.96332345747542	5.401468230811259	5.15848964875145	6.964762763569231	4.4214744282673495	7.56031261818287	7.18906282508088	6.223624541591151	7.65365558904646	7.46515344761268	6.6005365000579	9.87208996268158	6.327892821996441	4.8282043412049696	7.29618767056013
hsa-miR-582-3p|0|-1	6.6115071512091195	6.8999012868006595	7.18485655973065	7.816047903073129	5.760029377554781	5.9223491434595195	4.29251831022453	6.745091337244901	6.0030326424272005	6.55852059278663	5.50978161556003	3.26504373366607	6.564396561356469	5.83240115781079	6.7763941150678395	5.778648488663	5.586418769085999	5.8116737990801	5.258062790969849	4.62610094250126	5.60984731928056	7.533534752002491	6.92816236203595	5.03423583479737	3.5944798195514602	4.64012834089517	5.560838014762981	5.9049109937842905	4.02360034270124	6.77388455474012	4.06382383164057	7.31257938674734	5.95612524385928	6.11543968502941	5.365596899943231	6.134339854449119	6.29998717112574	2.89079736251694	4.88256401632948	7.4708321321599005	5.4547002800917195	4.5488216961326	5.501046273838179	3.64575248208472	3.62297279251302	5.7050778693655895	3.85199422030989	7.625625776089731	4.91573505940514	6.88235220925107	6.2375479171561095	5.916743665343049	6.303769420732781	8.34301690720268	7.31255557482391	3.7896335758253596	6.5593685297543205
hsa-miR-582-3p|0|0	7.33269686139982	7.4165414803469405	7.9301427921067	9.03222414825378	6.1803618474262905	7.19129880551705	4.964360954227709	7.213701791162809	6.397990827946769	7.97840174170176	6.323061435504321	3.96228761932053	7.008503937404339	6.24705422080196	7.417181186227139	6.0849975946313295	5.94427077753273	6.8999861765117405	6.0079899383352995	4.38290307454632	5.60984731928056	8.01554787081868	7.71743686397303	5.30519659252022	4.32600588768886	5.54595185266069	6.34251637191559	6.5957046391659295	4.934223232215991	7.1956304878970805	5.04075233634242	7.81872137815838	6.77683231005993	6.942886351961071	5.87401307009024	7.00224332804691	6.592048314575701	3.6418580363701003	4.896504362126071	8.29734471893922	6.59245643968819	4.63904573733993	6.1075752969003405	4.38969283104864	4.12221926166219	6.12703701492365	4.18611549586272	8.10538464744434	5.806601633325339	7.012155723908941	6.701228214302759	7.13893811123787	7.01081782098937	8.990763185995892	7.137412149699581	4.50909817504715	7.5320528070037005
hsa-miR-582-5p|0|0	3.8927769948471203	4.0144485532949306	4.65369478489743	5.608951430199679	3.66457978909572	3.83006254216304	1.2598639684127502	3.60518964029027	2.6850295583335297	3.8890628242442995	3.0613021290606497	0.9800094767339309	4.02619469754647	3.1823348216253002	3.74273106226349	2.70477135568546	2.58469812222164	2.88263456174362	2.60132433045577	2.1391931124096	2.50254487126133	4.33437230237003	4.06848911600985	2.50770570151888	1.4712956512209099	2.40681105643614	3.3495999923287303	2.7888610654719903	1.7992456267328	3.51999220125498	1.1199616104768402	3.88203508073596	2.9727706637403704	3.34816279538194	2.8522027658367097	3.78490575800636	3.4873811606349303	1.23321673210958	2.19541027973948	4.103578625992649	3.24265896549917	1.91430097682164	2.17469214944311	1.10543945862859	0.958555804833762	3.19665376914635	1.17274075672883	3.9128461256663596	2.43233448442426	3.35280198945107	3.1732198206987	1.9319461375288303	3.6300200973851	5.33935688160976	4.06406341318945	1.35334607316001	3.81550254550848
hsa-miR-584-5p|0|-1	3.7536140236364104	5.74009157439855	6.035366043517961	6.67131128093272	6.5504081208982	2.8999755624164303	4.1486721506578705	4.6765351276309595	3.39288675535624	5.63428048678101	3.9122303505273996	4.20981287027862	3.80119671431635	4.30636914418398	5.229778472423259	5.5677010930283	3.9729360325790797	6.56845801865073	4.7274436288783	3.7833869825978796	3.9069410636677597	3.6686855509111296	4.43792497148165	1.8495877559223202	4.87594352537973	4.02940586027242	4.64644796749334	5.972182818753709	3.2023143044004603	4.98819177396195	3.6706272356765894	4.24177252497529	3.0410683509125094	3.96637071524104	5.05958489109617	4.20720923836252	6.0232849627269	3.6418580363701003	3.36576494773304	6.6118352468831505	5.657340128413531	4.6095935760012905	3.77121147002994	3.43148587511131	4.270622573149581	3.95300146374291	5.2982428999116795	2.82392988883473	3.74345135906979	5.936884624069379	4.27136068801558	4.332473864802569	3.84033607595187	3.56105934457959	4.06406341318945	3.6175385808262903	6.53831229825788
hsa-miR-589-3p|0|-1	3.0044204719954197	2.16444605726379	2.9516251930171604	2.7692462948636	2.14221831864557	4.14958395218463	2.6121202958325096	2.8841155457628798	2.34289739110543	4.2639141818811	2.40939642333786	1.6247476630842599	2.02099366882234	2.6888036734697502	1.82410245114818	2.29164765343219	3.25210319761478	1.6810964760381397	2.0974675692688103	2.1849269043724298	4.01500106966528	2.06885762739539	2.9124162485000498	2.9579752939364905	4.35753702581246	1.8833785100422298	2.45390252690604	2.1479906312655	2.2678270570710297	3.29022023282818	2.1763979925600903	2.27124138304114	1.3347493452813999	1.7375960464952	2.5793772523937797	3.3450770635986093	2.05072213422483	1.75021422313426	2.32475959644428	2.14032850706068	2.06160821552188	3.21846099900265	1.6364211320484798	3.1488638327371	2.00675161308434	2.08287117003051	2.9317543776034	2.6601015165677797	1.99942479683149	2.68599808757124	2.11413256934506	2.5327365545714904	2.88445938188564	1.85103000929858	1.9244122085808	1.8958146900185702	2.11057221322128
hsa-miR-589-5p|0|+1	5.384789435687781	4.17032212910165	5.95470935178731	5.356277973974731	4.41323608210785	6.27962314715568	4.78135448789993	3.94117160350981	3.81436570292144	6.58235277763683	4.95549501077678	3.855568348811	4.439928157935331	4.47427876253592	4.04987531773806	4.0517721884419	5.09710450967856	3.4008705468819795	4.23944322241528	5.08391573708579	5.86217386873943	4.33437230237003	5.52849006398608	4.3957883188665	6.31986180548689	4.50994790824399	4.06989404408633	2.97530023603545	5.119827331722901	5.27920401798968	4.19900450569091	3.62154529998547	4.837539002782901	3.86213234377701	4.28212057968213	5.184622230898981	3.63155333810215	4.24027630394621	4.240390276310221	4.08920437727565	3.71907060307102	6.123692537921911	3.8199002339341597	5.44661458977579	3.9914215173819305	3.7531363559389703	5.3561953251813295	3.33932683225405	5.061032178705241	4.50722593175313	3.9426559145990003	5.18894548623346	4.95319115999158	3.46699186208965	4.69002128714895	5.16946037114238	4.95711795866136
hsa-miR-589-5p|0|-1	5.88624926198462	4.7338897060899505	5.82626265025875	5.8494376889607205	5.35383854017904	5.858029243753901	4.6803388883186905	4.92408294271574	4.37066344148506	6.958843238702659	5.725467570290821	4.62160249211901	5.0025622301069905	5.11378317532607	4.4980826653871695	4.40122813415477	5.3363940390804405	4.33090754700366	4.98680904519184	5.826788186259919	5.7097112878033	4.1154308801848	5.07227321065872	5.612148485552651	6.2032212236432995	5.168399102952081	4.4109648352429005	4.03952909228599	5.05506394885889	5.49987363137193	4.88904758929934	3.89895877040336	4.75860544465979	4.82755855003913	4.52236587942153	6.37184744149703	5.28948361940331	4.58288103083666	4.97743084558629	4.88910568430556	4.05380876377531	6.594953356862379	4.909603095745389	5.728353874070691	4.705616910354889	4.73247123137659	5.66215505379232	3.33932683225405	4.29205390263633	5.41249508543666	4.3268097226783695	6.369033270147951	5.57389196649279	4.4254661188354	5.45896456580412	5.31039933360813	4.7839282533017995
hsa-miR-589-5p|0|0	3.40070089441343	3.3818970341108296	4.37018326721663	3.60040798210338	3.3956643155533905	4.17327273838525	3.4280246005120802	2.6102334843285804	2.6850295583335297	5.09944138824745	3.44662998194141	1.8637736152717799	2.62670711350649	3.6391319232632102	2.7478062089576203	3.1885557623518404	3.73879214800433	2.06608171628913	3.0277621151762997	3.57590230146577	2.77263566377614	2.57793513175935	3.2787343100926503	4.1214318042523095	3.74512495301323	2.33172540757812	2.10443314651095	2.37706532756529	2.7493107697488304	4.13355137837075	2.5093531928992703	2.5957869865025	3.61200854213407	2.4217686897408797	3.0815483745592798	3.61969357942198	4.063128846726499	3.0755295339654602	3.4626488038299303	2.96666088490507	2.38755147106111	3.5942195450821	3.2381365597329403	3.1173006214809003	2.7355614326269597	2.232308156139	3.95560574844859	2.74433994016649	3.23197538216726	3.9682351269235294	2.6194778593609	3.51324744339953	3.52956596347363	2.12187692209078	3.87082143220723	3.1011158055212302	3.1389013710228397
hsa-miR-590-5p|0|0	4.464253280905309	5.58862967088591	4.890537788773179	5.15591773125198	4.6791784201894595	5.96368926890602	4.7062635818541105	4.83009729761552	5.20867236002708	5.07276968177564	4.112011394189279	4.493996279900481	4.85789394346696	4.22174858546376	4.576993596958911	4.13410887168694	4.48966284715628	3.5592945594727303	4.21648965798722	4.76808254104483	6.42911141492052	4.22905089311994	5.18444808826206	4.71471409865052	5.978304956505389	4.40397337031658	5.04701205291137	4.50694698670621	5.03000799401613	5.215051087739759	3.1283789435766898	4.08792282407561	4.80844265310579	5.18321493993537	3.81394977431528	5.481496367355889	4.965906857569441	4.38721504835818	4.44394833369049	4.0452018158241	3.11632182478929	4.53322013633668	3.43851955072057	5.834071000733941	4.12221926166219	3.52106067518372	4.295483235347951	4.26623618718477	3.9061747523327597	5.30449060691704	5.093460122824309	5.7303783242177495	4.91387916184181	3.9217615076164503	4.670355398445571	5.59198903604619	3.75420862592852
hsa-miR-598-3p|0|0	7.077369348126731	6.48063417134813	8.03266658835922	1.91926018113	4.56333403654441	6.706339911331941	3.0769982894087797	6.49243502698696	6.69124478258531	6.19414336591597	6.37117829183932	3.26504373366607	5.461270952897331	6.261256771521079	5.84634988213273	5.06470671590286	2.65373729559567	3.06276400478087	2.76845795989613	2.04313204205114	3.0000473138572596	2.81476084320651	8.30135720800344	2.44008903334606	2.31863292052289	6.804808231100429	7.99504431971025	6.11793062355031	3.9719107107577902	5.316369652920599	5.178011712591741	4.75999708390633	7.61225096485196	2.4217686897408797	6.6092997235620405	7.1085258348074	5.23031528332857	4.82557411463121	3.38566921313649	4.38822065227503	6.06331231547431	6.668207527180639	5.70922042657346	6.28125819482082	4.9453402514636	5.175488221413589	4.74441469031345	7.68011148340474	7.46684289596474	6.23724646926592	5.91822735425349	2.5327365545714904	2.88445938188564	1.99280014421125	2.16824956191371	4.66092322319751	4.63319974744616
hsa-miR-616-5p|0|+1	1.74050305465799	2.3498124096874102	2.0136031673753996	3.3370942202056897	2.3084538381083397	4.07609037498621	2.8163615103999704	1.69326878438585	2.13564561292918	3.4656925704175494	1.7637704225501	2.3695403054357795	2.02099366882234	1.42797722769069	2.44533376811336	2.63107312155058	1.4669235120895299	0.795411147233136	1.9932873889085099	1.35653627300989	3.5236113270033105	2.29444841637958	2.55987980103159	2.5722946652186405	2.7573008215763597	2.16870441178948	3.53705587851433	2.20875847928396	1.71790484812073	3.47687249239605	2.0182321131325	3.02376112884896	1.87344075147121	1.8034101490686298	2.3045051242461003	2.20854456098215	2.7005468628637797	1.8882314728889	3.82529029479663	2.96666088490507	1.6398538491446497	1.7074365361900703	1.93051605635939	2.7566434138213802	0.4618904080273571	2.08287117003051	2.19660316587423	2.26320083138258	1.9254343086480301	2.18419578183702	1.49363700718245	3.51324744339953	2.01911706922208	2.24034772071653	1.7850666900214698	1.81841726364295	1.24275056350597
