	TCGA-KL-8323-01A	TCGA-KL-8324-01A	TCGA-KL-8325-01A	TCGA-KL-8326-01A	TCGA-KL-8327-01A	TCGA-KL-8328-01A	TCGA-KL-8329-01A	TCGA-KL-8330-01A	TCGA-KL-8331-01A	TCGA-KL-8332-01A	TCGA-KL-8333-01A	TCGA-KL-8334-01A	TCGA-KL-8335-01A	TCGA-KL-8336-01A	TCGA-KL-8337-01A	TCGA-KL-8338-01A	TCGA-KL-8339-01A	TCGA-KL-8340-01A	TCGA-KL-8341-01A	TCGA-KL-8342-01A	TCGA-KL-8343-01A	TCGA-KL-8344-01A	TCGA-KL-8345-01A	TCGA-KL-8346-01A	TCGA-KM-8438-01A	TCGA-KM-8439-01A	TCGA-KM-8440-01A	TCGA-KM-8441-01A	TCGA-KM-8442-01A	TCGA-KM-8443-01A	TCGA-KM-8476-01A	TCGA-KM-8477-01A	TCGA-KM-8639-01A	TCGA-KN-8418-01A	TCGA-KN-8419-01A	TCGA-KN-8421-01A	TCGA-KN-8422-01A	TCGA-KN-8423-01A	TCGA-KN-8424-01A	TCGA-KN-8425-01A	TCGA-KN-8426-01A	TCGA-KN-8427-01A	TCGA-KN-8428-01A	TCGA-KN-8429-01A	TCGA-KN-8430-01A	TCGA-KN-8431-01A	TCGA-KN-8432-01A	TCGA-KN-8433-01A	TCGA-KN-8434-01A	TCGA-KN-8435-01A	TCGA-KN-8436-01A	TCGA-KN-8437-01A	TCGA-KO-8403-01A	TCGA-KO-8404-01A	TCGA-KO-8405-01A	TCGA-KO-8406-01A	TCGA-KO-8407-01A	TCGA-KO-8408-01A	TCGA-KO-8409-01A	TCGA-KO-8410-01A	TCGA-KO-8411-01A	TCGA-KO-8413-01A	TCGA-KO-8414-01A	TCGA-KO-8415-01A	TCGA-KO-8416-01A	TCGA-KO-8417-01A
hsa-miR-187-3p|0|+1	4.44849209158697	5.51449838651335	5.96631702367969	4.34786126012393	5.79803469650838	3.9139472773412503	3.0736752019019105	1.97202269231993	2.9569211308325998	7.082770192622419	4.14231549478864	5.15339567769476	6.19394123881157	4.64329923602985	4.218840435105459	5.5437406084187195	3.5610654205791605	3.2460328483361898	5.47574056668213	4.759718679682151	6.18983298393366	0.21044964576729897	5.23019108098595	6.15036782838921	2.8817771542805097	6.57482119764303	3.71102003652596	5.330839404179481	4.36915928615054	3.94936358334622	1.3401523574662	1.10767259091578	7.30381527831627	5.5130796765035	2.5072082635464303	1.4653402061159098	0.816047756114235	4.882112508114121	4.42539246563371	6.131792466298469	4.587438630678751	0.0	0.206382539899453	4.25114822860682	4.6020621191075595	4.60721604172947	3.16322433412049	4.53143166149136	4.01510438800525	3.87836544977117	5.733521351909451	6.606301395760401	2.4481814525715495	0.29487551650417404	4.4133451371072505	1.69635685814327	5.02061536676177	5.491662590216779	2.6949302532997	4.23815770133428	4.3257286387682	3.70282481760266	0.780572533225971	4.566478439173809	3.8193744248548502	3.79572487199341
hsa-miR-187-3p|0|-1	3.9935080837282997	5.833145332779879	5.39516045475618	4.047714422305351	5.614127180804269	4.51678346352146	2.5362092991525897	2.87451208357755	2.99962396770489	8.064958528298629	3.7398217182801603	4.89844590707629	5.887250292357121	4.59840695990429	3.68177784793984	6.18582636549476	3.9273559103726297	2.88863309579737	6.21101939470171	4.08198343320715	5.87949283523808	0.394072311980007	5.56077861330065	6.63588132576489	2.9494407550727404	7.29320037155009	3.6445087383578096	5.37124448564833	4.50127376438521	4.658705490201191	0.6894890184894329	1.28907986100474	7.247346883654321	5.402686210920369	2.9248541930246494	1.9568387672289198	0.816047756114235	5.07952318812941	3.79229222266478	5.86967681269528	4.53325347603886	0.440504375064808	0.691682445854825	3.8782675377362104	3.97160694158781	4.770549097592361	3.4525783011437703	4.3476712613307	4.413473657603889	4.25492330012654	4.68709627347054	6.90843756228158	2.49852466199253	0.0	4.512471484633901	1.81595136444056	5.185593611445981	5.549487863434299	3.1410648020724303	4.9063544108086505	4.79517398235067	4.45770576445004	1.28429196850857	3.86685878670295	4.80615539963129	3.65997116636727
hsa-miR-187-3p|0|0	7.27953684921544	8.82006835180977	8.68731703590905	7.18846160769467	8.28113505305753	7.44584576191409	5.3551749906535795	4.91022314296355	5.778312314102781	10.356777538933601	6.48867820252867	7.7062196865046	8.91924367156308	7.9507689046779095	6.469061363950241	8.33565223623233	6.75343772978476	5.79723249677382	9.2480356439502	6.7840514574662105	8.94091409387365	2.6997084430337406	8.2653955787425	8.75401444974649	5.61862725649274	9.329965872047	6.59373386337324	7.870036181858129	7.08979525568652	7.163309347378191	3.43341291538942	2.49054669625258	9.831672459333278	8.38790744280519	5.51631721057474	3.8206471757456497	2.58971642166868	7.764650650118389	6.7821879892906205	8.5976185465418	7.4686847812810395	2.07509040671981	1.6567622306117702	6.6497165407038	7.18717786677157	8.281041534082549	5.84344710480554	6.725283675137	7.005819189228831	7.1653677281778005	7.75747465742127	9.16663318130361	4.76353278622871	0.748750909740468	7.31215637123032	4.2423375244354	8.132905389494281	8.68767689531283	5.51539731047305	7.050671647887059	7.4359224135088	6.91226383236571	3.41825311883883	6.99148192109337	7.135309242592831	6.3366394292280805
hsa-miR-188-3p|0|-1	2.20445586595431	2.53797510665092	3.36589041675277	2.89806389138053	2.0854973255936	2.12129566215221	2.01968255919183	2.77533619573358	2.0927803814936	1.78906820438469	0.74133827752406	2.0881555734830504	1.1639479599736202	1.9287991171366399	2.70721666248882	2.15081875504609	2.04514435983894	1.95700749214836	2.01614519777692	0.554532683835881	4.72000417571003	2.7341687132832098	1.56854100860033	1.39171103349591	2.00300022277283	3.14963319303067	1.74851893802124	3.12894583088071	3.4674711307247	2.49510226351138	2.31690727789795	4.5018099365556195	3.1093756591740798	1.69719282980977	3.80883945032103	3.9458436379810697	1.24430094329671	2.63564588289376	1.4893769069601799	2.1682972905236997	2.25288623590096	1.0504919896538	2.6029127855336602	1.35691400231722	2.7510300982780405	3.0538210698148798	2.14100707401925	1.3791826254039	2.6778283254628996	1.54541802936517	2.97478275176602	3.24126239174316	1.55480827974488	1.49274175695763	2.16535143752682	2.21453674494535	2.5645514108980296	2.6674128598289504	2.34122002321947	1.34933607818777	1.89600917958736	1.34179269929699	1.28429196850857	1.6664477564485702	2.9415400062297303	2.67908038151536
hsa-miR-188-5p|0|+1	2.7877766585277097	2.65271735320387	2.27655404886605	4.69269658898183	2.34991842523738	1.8799707972856499	0.52247844888103	3.2641061717525797	1.83426713774443	2.97282375971974	1.88240961970633	2.51859600159958	1.69298759915961	1.10331247296753	2.84271714566983	2.79992631977754	1.43601032158613	2.01531920369987	2.91169791156215	0.392275519992866	6.14713126557482	2.7341687132832098	2.91714278908299	2.1540584863505	2.06532671316045	2.0979336798445	1.74851893802124	3.04262552572272	3.00225951508592	3.1454143198923	1.65282731551903	5.19043898576515	3.73612106659454	1.7780340219563002	3.65834966335903	3.8529794823911696	2.06847149523359	3.7373429140959704	1.6822958948076299	2.1045927073343402	3.23556009963006	0.777499567998739	2.2764333864015898	2.04360140733391	1.8105416654559499	2.61184727375734	1.64693976297302	1.85605389235783	2.27987866889615	1.67491840367603	2.7691915224836303	3.70229432264958	1.45636046592292	0.748750909740468	1.95588497219834	2.21453674494535	2.5033296043794397	2.00396203118811	3.7396714569703597	3.4208674918851103	2.06193492468911	2.2740087482545	0.44244590307006204	2.04459890909605	2.4475455319782	1.8883975077372501
hsa-miR-191-5p|+1|0	2.4836948782583304	2.04440334909154	2.59919020646759	1.6560010551477	1.60832532557214	2.26232023710069	1.6699809871820301	1.78072224200866	1.83426713774443	2.12456878393345	0.9563661236626829	2.13745802802642	1.69298759915961	1.8286985794898	2.2020491163049503	1.7197813991583202	2.6783949941185297	1.7664389909117402	3.1064385299968396	1.35744469017266	1.23563316311375	1.36204197343578	1.4865645109664198	2.94459137469541	1.9378590845016501	1.79107159378966	1.74851893802124	1.26133357699648	1.57618570268704	1.87797432885533	2.2253592519414305	1.28907986100474	1.65630266727956	2.40558306044147	1.02938437642692	1.0846209707127399	1.49844651510982	2.14859590988187	1.5890586722654398	1.2382596898406102	1.4711365087203703	2.4962125314545296	2.8689734369926296	2.46221356851938	2.07869066652313	1.49877221013897	0.649339275026984	1.45773824122765	2.27987866889615	2.3538594109281403	2.04696927334023	1.62150773796424	1.3506994663129699	2.4083866805914798	1.71075452272851	1.69635685814327	1.56865679615336	2.32615387501579	0.8336389719149859	1.26737150169611	2.68787692957727	1.66634886185378	1.6569252727303	1.7849689441909502	2.51156054899199	1.71655584116525
hsa-miR-191-5p|0|+1	4.6691865718623005	4.19438956293388	4.6132907953044695	3.2993498551983795	2.8713862224379803	4.982052856968981	4.49843148599458	3.7726356133369796	4.07569870325417	4.3126489512140695	2.94808843469775	4.3584136454861095	3.98989933094396	4.17787835328348	3.3224056279852903	3.1927024164919198	4.461866522330389	3.83711526208441	6.1896835289202	4.1470388586077895	3.0956597818734504	3.03988277139306	4.21183593770387	3.9459901412501903	4.73656483216577	3.2275012567667205	4.531460063538019	3.7492697928077297	4.941438227410231	4.462572238488639	4.34343872777941	3.74588319072335	2.7171741516921903	4.72340550109242	4.91419547647158	2.72336002340468	5.72855780115858	3.66685909450915	3.8736166594574906	3.33994112227269	3.3018817781387995	5.70216582205621	6.47522658096938	4.26423230482105	4.999481297917179	5.620790356549191	3.29439586281003	3.38704440608185	3.7652672841416903	4.0553012890834905	2.97478275176602	4.566708833366981	3.51915347766023	6.118677297240749	3.9014005764647597	3.90738068482332	3.5321644782398303	5.120605465612679	3.65262293670459	2.7590761248331406	4.01764057657049	4.26003717269192	4.21617584879476	3.5018240578749196	4.34372393102094	4.15680263945844
hsa-miR-191-5p|0|-1	8.82110391751559	7.8595469171606505	9.09970651651295	7.1718153978363395	8.053434739003151	8.50605539162565	8.96906480845119	8.2542504889931	7.856101373937629	8.28239459564562	6.982747087633281	8.17247754187595	7.61863468189067	7.34475786690967	8.21907474027668	7.74677100782454	7.83380400090564	7.845510262382151	8.97252045266474	7.5606354010455705	7.42057999591447	7.32415739439122	8.30629138513198	8.32052875318659	8.374674254309701	7.565985798379099	8.2224179454827	7.69892334737992	9.39769315361042	8.55298433613876	8.1717374019411	7.296555266527059	6.37969070355876	8.80809712444293	8.83228992370532	7.85129837755632	9.19146951910577	7.44795750374395	8.25783889551256	6.988815207367789	7.250950473258281	8.35004936038189	9.44958904167969	8.444258829691782	9.02463716487093	8.324422175206982	7.880364844617031	7.41555766839475	7.551887880077231	7.667505041065709	7.808282325016849	8.70846828230087	7.62151289110107	8.90471638920673	7.56861808972109	7.75005691732303	7.63201928375138	7.90813580472607	7.26965307178181	7.073460964189839	8.17861497743143	8.159545218391651	7.883153879260349	7.68886141580883	8.66673322163885	8.08885759026587
hsa-miR-191-5p|0|-2	6.2903055617746295	5.78363986636184	6.93339275950312	5.12699732743341	5.79803469650838	6.24904575238685	6.8277754172124006	5.90960870436748	5.855899431263531	5.46084612964683	5.15627743667474	5.90285458437625	5.1594488720384994	4.8296351322795195	6.01494143606684	5.77284739369549	5.832999758122241	5.4514730579368695	6.3210784487568	5.31837122041876	5.0330759828636	5.3369701194059	5.96815474983529	6.09574979557613	6.11492333468471	5.49597923029555	5.856444012643321	5.733447510939139	7.285754485306129	6.35721897715124	5.95337852914481	5.450688533946789	4.518034909629169	6.476150524940669	6.816989118158539	5.96543534805346	7.1954884032134006	5.08493947596734	6.246373188253651	4.713757972001139	5.32964015149018	6.112742439964781	7.27704634426205	6.172506373495031	6.62907927432718	5.88429189665888	5.92669526368592	5.119811203689309	5.683413379918151	5.478523152950539	5.9439012750388205	6.95748134004799	5.48534947466514	7.064932030405309	5.61150493825507	5.61992742049048	5.6053280979834295	5.564864286683131	4.858073691414839	4.87210178797111	6.0710549092086605	6.052045715713319	5.748440170967691	5.40762408862213	6.91039199006799	5.743883889543611
hsa-miR-191-5p|0|-3	6.2316759190887305	5.51449838651335	6.38492106939293	4.39779611277715	5.80686241867851	5.77118629252378	6.756773879096	6.09925070163275	5.72840587027813	5.70202591255844	4.8484702261954595	5.7003819733237995	5.306907290873291	4.89914971621668	5.548074829985571	5.80575844996421	5.803929409392801	5.059558917287469	5.37348133813184	5.26661511251199	4.70937000938371	4.75023362147597	5.79165628756279	5.92310664702981	6.08138386099823	5.728007128611081	5.3721616554730796	5.565618971396231	7.17596971288306	6.4005086803559195	5.50530775915761	5.07159559005605	4.1238350775936095	6.2644953183764995	6.27011213713893	6.1556544107608495	7.0638978908926395	4.98419179496866	6.054806662518481	4.39223098883468	5.623455949625111	5.35729908889712	6.73888335365746	6.053196729887169	6.548548246502861	5.401496526976651	6.337482481562099	5.16148127597724	5.661596882809651	5.50489086342024	5.93337583675961	6.781892486712709	5.46016652754025	6.372730352989071	4.95456020854576	5.4546890071329805	5.4436362992388	4.97473842312279	4.727860759411611	5.258951702677719	5.51359337356549	6.02679955779237	5.76757608366887	5.43959813643026	6.45322988318519	5.69840704327558
hsa-miR-191-5p|0|-4	2.60535649053943	1.28825216346745	2.1507012051782803	1.1343735079429298	2.0854973255936	1.96497735869745	3.03578984461373	2.51338060898393	2.16959075535371	1.78906820438469	1.38523335041254	1.87214357808486	1.69298759915961	1.60489302956498	2.42573765341833	2.59610096633485	1.43601032158613	1.69687945751347	1.66676159250819	1.74134362424976	0.8271671305918279	1.06993667748616	1.9203817034163302	2.0160707536888998	2.18244068782871	1.85788802132392	1.9819140104455701	2.18790657890266	2.5923337619596403	2.0740612413994	1.5049440559308898	0.9001290286415501	1.1202590647308799	2.40558306044147	2.31935398406329	1.89607305893927	2.5148981619888904	1.26244574690261	2.72767731821821	1.11435053625705	1.5820512585595	2.40188825321288	2.4889635302235003	2.1601794643928	2.7889154717519804	1.40240508850527	2.70981659497226	1.67059906655009	2.35430052141704	2.10081602440382	1.9939312106884501	2.4851672561980696	1.1128789754816202	2.2795441069222595	1.6423619704963202	1.26334073110248	1.78987744187421	2.00396203118811	1.17087361561061	1.98374126527985	2.06193492468911	1.66634886185378	1.28429196850857	1.72692511157913	2.7949003812788598	1.8050337046682399
hsa-miR-191-5p|0|-5	3.1496164897559398	2.4769898147377996	3.11942016348208	1.54219435746616	2.0854973255936	2.61775983677427	3.5741644951973504	2.87451208357755	2.50214643049417	2.7961620975788795	1.71539609115915	2.62613582294938	2.07922918787016	2.23285694589831	2.61935405460846	3.04013399248067	2.7410828060553	2.01531920369987	3.37191389223153	1.93060750366317	1.34958962791348	2.1036734259376	2.88550598428532	3.42537623702638	3.3255276142305803	2.5659473263052597	2.27358105383437	2.4450772547598	3.98069355598584	3.05541585261559	3.2597200755977593	2.15863805326784	1.65630266727956	3.2052690788416	2.7865686352870096	2.45503727415952	3.7023367923782997	2.22907348030819	2.9313329320549797	2.3982343204669503	2.38113243618658	2.8217791217543398	4.13828056432287	3.1943716599565	3.5976150860911202	3.11591357713084	2.67813328048459	2.30165835214709	2.78933328530114	2.63422284878936	2.41295847743371	3.12340780721348	2.6839773504005895	3.45658030135985	2.65636197378716	2.5265027532710898	2.7863563937942497	3.06354136721924	1.8085744543200901	1.4268932382041601	2.83270780838278	2.67159067848923	2.3068363103220095	2.04459890909605	4.0948306238544205	2.9357731308937205
hsa-miR-191-5p|0|0	7.76187207957909	7.18698341403563	8.32716138182978	6.6084360564167595	6.57369183318354	7.94285738804472	8.09448194821314	7.13776308760341	7.13194450313401	7.530875976415301	6.11648311247221	7.49902472002651	6.798284075594079	6.95139120117573	6.9582088009544005	6.42220456034583	7.35663560919501	7.0373347793748895	8.72657457609124	6.9093435785021295	6.51697927213199	6.568566478830639	7.434870308978901	6.95195144199383	7.6264611860815705	6.6824285971203	7.545818469417879	6.8839682223273	8.30426883426666	7.581213633801941	7.37613357686247	6.709555350265419	5.517348936245201	8.11976900308143	8.36861535332887	6.74789396006614	8.51660120777192	6.83211966898378	7.45401456177853	6.346660746268361	6.35128017195513	8.157810312215709	9.28755567022334	7.6121344265403605	8.14436041740522	7.86246422889168	6.751228488204349	6.697225313713349	6.736937210043429	6.9261858202500095	7.04887219675326	7.881697214247531	6.932175484007059	8.59610796950931	7.273109402175419	7.17124772157938	6.78626380912241	7.7229316781426505	6.548583269943641	5.567985055520929	7.50780402359771	7.177385279620861	6.951237255575651	6.756026247014001	7.65441600634138	7.2371646122532
hsa-miR-192-5p|+1|+2	7.46510114249176	5.9995784255575	7.26676962449849	5.573315545998349	6.629493680004179	5.9062863203985705	7.201643347644611	5.731454882029901	5.8960107800532695	7.61888818410492	6.94549188644141	6.989712453851019	8.470548603957349	7.34249096875616	7.762933908393	7.238584031690731	7.898831540554109	6.7111106347315195	7.74979291060425	7.02288660313193	5.63171350908599	5.73598871365692	6.85815131436081	6.3961717554160495	6.73188169285167	7.37103643102174	7.55490076928867	6.449076786229191	7.46822254312872	5.368494740561849	7.49849849853618	5.788788203550121	6.577364381594441	7.37037544523604	6.44695390272032	7.0211920423982	6.31823919361343	5.7179941468997	6.38457788554502	5.002972801518821	6.48217959133953	6.30091358328349	7.10721116134526	5.714935434544599	5.79786638404683	7.58222929190704	5.7398342276309595	7.36422281287933	7.0789696333408	7.56472101942395	7.4579229869218	7.32225382682294	6.94811300000954	7.53956024003911	6.88819348428756	7.5424706974543	7.35283113117992	5.89596239042905	5.62005782981058	5.84372653749288	6.91057131701587	6.11196020253242	5.96284892638815	6.271222263922559	6.818477413263401	7.6759519662682
hsa-miR-192-5p|+1|+3	3.5438638537694596	2.12611816152084	2.86269646112267	1.8597750711107999	3.1739525722902995	2.26232023710069	3.0736752019019105	2.2920662006146095	2.7722226442874103	3.4012409380885296	3.46935043586546	3.09403718137792	5.4447971706221505	3.55078898892169	4.80122659482247	3.44143291353665	4.6203362926887	3.1964886691686702	4.34749543838927	3.3529880497957403	2.10109267617845	2.1036734259376	3.3235206011167597	2.7406338440701004	3.66441313067111	3.99352572642447	4.436373480826	3.2103916432701403	4.22371558321188	2.1339171745216103	4.448386629699111	1.95882150159935	3.50704578019135	3.87214460813159	2.5505841044730295	2.91930049904253	2.58971642166868	2.47990672211396	2.63741957835936	1.2382596898406102	2.89238277956941	2.07509040671981	4.53268949103458	2.50693221837146	2.13860510236611	4.28116502729668	2.31589889650432	4.26270097437195	2.84201210475401	3.90500978379604	3.47805425499787	3.12340780721348	3.54333595157012	3.2993011779151704	2.7888175024983	3.7053567928611497	3.5011832837261	2.32615387501579	2.9498532449675094	2.34509967336726	3.1962083809231205	2.8095697879764403	3.0317700279624504	1.99627685463975	3.1570071101615502	4.3006947682597705
hsa-miR-192-5p|+1|0	3.00969967705469	1.42368923551432	2.55018296282215	0.9680433391943071	2.39744767553435	1.47877377287873	3.11059108896455	1.29958982088858	1.83426713774443	3.0423798720783197	2.8439592969998904	2.555340524489	3.8847681997855896	3.4364064105694903	3.72451697566311	3.86134036368433	2.3962388431659196	2.41246641789106	3.1064385299968396	2.69333816673334	0.976545228199346	1.2710901914373798	2.97840822105344	2.3390638937448998	1.9378590845016501	3.14963319303067	2.9050369058492596	2.3037764897188198	2.66348755503921	1.56661863977732	3.0083058969245298	1.59512649683275	3.21953130138345	2.40558306044147	1.54041449611256	2.5369248861487796	1.71445607064285	1.4078358585289	2.7707733607178398	1.96806794175594	2.31843389867073	1.8071697559667301	2.4889635302235003	1.9815782771952302	2.35610378833016	2.8857839525243394	1.43581479352757	2.9165535931302498	2.9419282194671696	2.69655750566535	2.8609109823077	2.55966353860838	2.39601778742763	2.8324923280311	2.34822547532026	2.29907669480473	2.6797123450343303	1.9425041434168402	2.09934059181956	2.7590761248331406	2.96431651915392	2.3116601737827005	1.28429196850857	3.3562652117825	2.63165179640384	2.4236193493917297
hsa-miR-192-5p|0|+1	6.3782848904595495	5.124928457427321	6.78773024903362	4.93742712021462	6.256834370805111	5.09007734471952	6.105666227797379	5.35579491324127	4.95842673666289	6.816081953165559	5.742247761212009	6.4507944297186395	8.08466000417185	6.09004758115591	7.356067220709571	6.1559710004760895	7.09085471841825	5.76360607481205	6.76082695939935	6.238828088185639	5.066791915721599	4.50288601478021	6.29753663745484	5.30624588195446	6.13685749269469	6.96222644430617	6.981648787427111	5.7775417376950005	6.5544717128964605	4.4030005796393095	6.94528097558312	5.201802134159861	5.11481070903548	6.93859328815472	5.4433994590460095	6.46636317744625	5.585071168708861	5.243489310783	5.39831144212827	3.90493712201564	5.8891746185281395	4.97047123632355	6.571682844280669	4.97084972635294	5.0933061272967	6.93581801508714	5.45673891875242	6.42153539985839	5.9038561142685	7.06851536281068	7.12021278837179	6.75836147030234	5.90481121301133	6.392337307204679	5.440796143154469	6.57158956577524	6.65870713076483	5.0200676166626295	4.81863015369683	4.9529816323492595	6.27918640186621	5.2169366208108	5.659041411527911	5.09989611273722	5.58567334585922	7.355420278569469
hsa-miR-192-5p|0|+2	3.2771553668282793	2.8093457313526295	3.8638754084532203	2.3402173682705	3.5762655002837502	2.1935304219052902	3.5741644951973504	2.03053966094973	1.83426713774443	3.85228947732332	2.7889336187936	3.69748743041825	5.09282588001385	3.19643832016176	4.3152004504466	3.04013399248067	4.34564091710321	3.0367486157826096	4.2682915874622	3.8824789823556296	2.2257194954650297	1.44759834680082	3.6960064608868097	2.65022802580829	3.35077183255821	3.2275012567667205	4.2021035365637704	2.5108554543759705	3.50669870653262	1.94634105119216	3.58842321046897	1.28907986100474	2.2077060451772406	4.093614207066859	2.63360914648083	2.8568978038605	2.62571909837329	2.37769649307031	2.54113606285502	1.11435053625705	2.6592866768026098	2.40188825321288	2.95732514373758	2.46221356851938	2.01617979472752	4.06210279728351	2.23110153865497	3.8471886122207795	2.84201210475401	4.23405904889712	3.5895086695318903	3.3710485552803906	2.96029185202953	3.26567790681115	2.69063327617042	3.64202905089105	3.5624943290307303	2.7414550750260096	2.24927535757499	2.1300551153851	3.51521440511145	2.8095697879764403	1.8124339768342	2.45536952858882	2.15862818627384	3.8590937564518897
hsa-miR-192-5p|0|-1	5.40393339466157	3.6756969009831297	5.145854963433219	3.46466172811289	5.4491329063211795	4.01707544699006	5.451845374917049	4.05226643395862	3.88387164112339	5.79564201953932	4.8213055903795405	5.24058885425894	6.651108359518981	5.391020047390599	6.564293253352389	5.76373980261886	5.88944005062237	5.02449682873913	5.36589209041537	5.163478586624191	3.61186557116247	4.0068975654729	5.09840886519381	4.68730864255193	5.18555271767059	6.59209635816933	5.46180528294715	5.4191394583665895	5.43388356742285	3.9326085709495198	5.296255989976889	3.9211002246454196	4.75075348779313	5.3441511868053695	4.690090085898981	5.53334778537159	4.7391719024221794	4.21345254713096	5.032752010971559	3.52165097741948	5.14324198994898	4.50980983077073	5.515804731218459	3.8438193143372	4.4683658288040595	5.9195375961510805	4.70895417778296	5.59854471133503	5.09443841489807	6.17538329557076	5.812225269691139	6.06007088461851	5.11770645268341	5.88399841409782	4.64945387996873	5.526582507748259	5.78969271800603	4.29041219814379	4.09700427068821	4.998148944620571	5.120847921441889	4.77320571722504	4.60459946348562	5.26194942077676	5.485628028279151	5.961623520607059
hsa-miR-192-5p|0|-2	4.08001279544351	3.0792903787679498	3.9608134694266	2.47037602544403	3.7140382651697896	2.39077877824473	4.886821414057629	3.51014172855177	3.19601434265028	5.13439790898114	4.01622924395883	4.63221171253057	5.707105387501099	4.40341110895665	4.8210555027832696	4.73829698144876	4.653306988474519	3.70162207779804	4.0770361810608104	4.44484692679754	2.8850148634311497	2.8951084226696895	4.0922110701238195	3.76396400308185	3.93864275498344	5.469516320860139	4.585642232424299	3.7492697928077297	4.08804684669268	2.89169267275241	3.58842321046897	2.8204098131458997	3.6600134491276606	4.3129560293507705	3.30009459050919	3.7364966894787206	3.8312720438472097	3.088114377557	3.66100539239947	2.77080289354595	4.02564614880151	3.02530769182502	4.23571281450869	2.63332815837433	3.02944765190422	4.6286729183510396	3.33559693192209	4.63648418604148	4.267048065552	4.77168254074116	4.17026894532419	4.36336783367328	4.0615489084042995	4.75913445701513	3.93037183023604	3.85248756896932	4.53111295301742	2.41932920910901	3.1152521207730604	4.5205934252013495	3.70281065572087	3.9010923786697598	1.9527994050614599	4.1688729067116705	4.11557708812094	4.417563246572451
hsa-miR-192-5p|0|0	8.45697753196618	6.9067870721131905	8.26777295049186	6.63296731359204	7.9426524009551205	6.91037393846428	8.2892012175998	7.16086894448894	6.84045679526541	8.75557918981022	7.494662031587059	8.17543121451956	9.65568268178342	8.263315191033321	9.171992432633788	8.29461096506262	9.06079371194896	7.59253473144284	8.8329289356139	7.94782684387147	6.84306837478698	6.766760628017139	8.09519243806031	7.5002409301721205	8.12780170210013	8.934299909097039	8.89027024614265	7.9440808984692195	8.52332176448401	6.6230724405269195	8.588205685472941	7.177864573865921	7.41466644136654	8.70397177072383	7.33548949245903	8.15748696047535	7.447608228282091	7.10028141209049	7.31352974930287	6.12779220380244	7.850171959282269	6.98517817909973	8.50453690253469	6.8517521567967306	7.112578238743071	9.14783867229735	7.21167881583947	8.45027327304855	7.9783003505061	9.072969430473991	8.671578424518371	8.69922922287838	7.641253736844719	8.48178642103462	7.22276593014453	8.294041046400679	8.59575449957538	7.16006141558772	6.723217354307411	7.1989785086815	7.96080977406355	7.13469579211933	7.495480219459161	7.40406807675738	7.96708431101722	9.050455038089241
hsa-miR-193a-5p|0|-1	3.91723460496151	4.0964225481345	2.90228857682884	3.5258236851738296	3.7872346674142	4.11332096384405	4.13619059790386	3.83962693525464	4.0352203590289	4.58544670471821	5.00152008563537	4.55266284213688	4.703880963826809	4.2761681646799	4.66157509444252	4.524885077644231	4.63691582569125	4.267251195874009	4.13176097432558	4.9246422983023495	4.59848097659432	3.7448985038964904	4.0356849808545	3.5049181460494103	5.05340659643498	3.99352572642447	3.538613249224	3.76283249251109	4.400738653566861	3.98230090765667	3.97316060270904	3.2286008528861703	4.11571738086965	4.24348255867218	4.4011498071808095	5.1070362399363605	4.17288023699584	4.9430300668498095	3.8130571272726805	4.5559912645703795	3.69640720133556	7.84702299311743	4.643364087019889	4.75610440740339	4.3080147555123505	4.42300230397704	4.34534600294438	4.63648418604148	4.12547340008461	4.4302515738383095	4.205687555037819	3.21844912068867	3.5905178108883797	7.060036635144209	4.17996283328414	3.73600785203628	4.46842394840192	4.26553282793153	3.75646817943134	4.25951455397055	3.04582610637967	5.135296935301151	5.11840895033046	4.3432012533161	4.34372393102094	3.8171585940916
hsa-miR-193a-5p|0|-2	1.5697579808985098	1.7671744359322399	0.684491741963968	2.9877476808803	1.24244077395296	1.59000650730041	1.93987919729333	1.29958982088858	1.2627837285275	1.6768986250675	2.21017674619055	2.51859600159958	2.3835997501382997	1.4784621626162202	1.9371981899136101	2.35866544394929	2.04514435983894	1.83279841375403	1.20477088349211	2.62190440985	2.8467109441420297	2.38965384972341	2.34934526803994	2.21839929870494	2.8107832392106498	2.7531073992991297	1.61594242559272	2.4450772547598	1.8446229026214298	1.87797432885533	1.3401523574662	1.95882150159935	1.9026550885718603	1.6115514032698999	2.8573676528976204	2.72336002340468	2.3525077109429904	3.088114377557	1.4893769069601799	2.22930745007073	1.5820512585595	4.39207052937598	1.85377832701273	1.9815782771952302	1.8105416654559499	2.52297339745328	1.7109656831962	2.53695521009889	1.8362934156563002	1.54541802936517	2.24153860590328	1.81640644561325	1.55480827974488	3.48607851805354	1.33087184572346	1.9263863449286598	1.78987744187421	2.1740335657722603	1.6010569693679397	2.26288705811627	1.37168691917174	2.9111754656697797	2.67436875897756	2.1366427760471	2.15862818627384	1.62229521425639
