	TCGA-2G-AAEW-01A	TCGA-2G-AAEX-01A	TCGA-2G-AAF1-01A	TCGA-2G-AAF4-01A	TCGA-2G-AAF6-01A	TCGA-2G-AAF8-01A	TCGA-2G-AAFE-01A	TCGA-2G-AAFG-01A	TCGA-2G-AAFH-01A	TCGA-2G-AAFI-01A	TCGA-2G-AAFJ-01A	TCGA-2G-AAFL-01A	TCGA-2G-AAFM-01A	TCGA-2G-AAFN-01A	TCGA-2G-AAFO-01A	TCGA-2G-AAFV-01A	TCGA-2G-AAFY-01A	TCGA-2G-AAFZ-01A	TCGA-2G-AAG0-01A	TCGA-2G-AAG3-01A	TCGA-2G-AAG5-01A	TCGA-2G-AAG6-01A	TCGA-2G-AAG7-01A	TCGA-2G-AAG8-01A	TCGA-2G-AAG9-01A	TCGA-2G-AAGA-01A	TCGA-2G-AAGC-01A	TCGA-2G-AAGE-01A	TCGA-2G-AAGF-01A	TCGA-2G-AAGG-01A	TCGA-2G-AAGI-01A	TCGA-2G-AAGJ-01A	TCGA-2G-AAGK-01A	TCGA-2G-AAGM-01A	TCGA-2G-AAGN-01A	TCGA-2G-AAGO-01A	TCGA-2G-AAGP-01A	TCGA-2G-AAGS-01A	TCGA-2G-AAGT-01A	TCGA-2G-AAGV-01A	TCGA-2G-AAGW-01A	TCGA-2G-AAGX-01A	TCGA-2G-AAGY-01A	TCGA-2G-AAGZ-01A	TCGA-2G-AAH0-01A	TCGA-2G-AAH2-01A	TCGA-2G-AAH3-01A	TCGA-2G-AAH4-01A	TCGA-2G-AAH8-01A	TCGA-2G-AAHA-01A	TCGA-2G-AAHC-01A	TCGA-2G-AAHG-01A	TCGA-2G-AAHL-01A	TCGA-2G-AAHN-01A	TCGA-2G-AAHP-01A	TCGA-2G-AAHT-01A	TCGA-2G-AAKD-01A	TCGA-2G-AAKG-01A	TCGA-2G-AAKH-01A	TCGA-2G-AAKL-01A	TCGA-2G-AAKM-01A	TCGA-2G-AAL5-01A	TCGA-2G-AAL7-01A	TCGA-2G-AALP-01A	TCGA-2X-A9D5-01A	TCGA-2X-A9D6-01A	TCGA-4K-AA1G-01A	TCGA-4K-AA1H-01A	TCGA-4K-AA1I-01A	TCGA-4K-AAAL-01A	TCGA-S6-A8JW-01A	TCGA-S6-A8JX-01A	TCGA-S6-A8JY-01A	TCGA-SB-A6J6-01A	TCGA-SB-A76C-01A	TCGA-SN-A6IS-01A	TCGA-SN-A84W-01A	TCGA-SN-A84X-01A	TCGA-SN-A84Y-01A	TCGA-SO-A8JP-01A	TCGA-VF-A8A8-01A	TCGA-VF-A8A9-01A	TCGA-VF-A8AA-01A	TCGA-VF-A8AB-01A	TCGA-VF-A8AC-01A	TCGA-VF-A8AD-01A	TCGA-VF-A8AE-01A	TCGA-W4-A7U2-01A	TCGA-W4-A7U3-01A	TCGA-W4-A7U4-01A	TCGA-WZ-A7V3-01A	TCGA-WZ-A7V4-01A	TCGA-WZ-A7V5-01A	TCGA-WZ-A8D5-01A	TCGA-X3-A8G4-01A	TCGA-XE-A8H1-01A	TCGA-XE-A8H4-01A	TCGA-XE-A8H5-01A	TCGA-XE-A9SE-01A	TCGA-XE-AANI-01A	TCGA-XE-AANJ-01A	TCGA-XE-AANR-01A	TCGA-XE-AANV-01A	TCGA-XE-AAO3-01A	TCGA-XE-AAO4-01A	TCGA-XE-AAO6-01A	TCGA-XE-AAOB-01A	TCGA-XE-AAOC-01A	TCGA-XE-AAOD-01A	TCGA-XE-AAOF-01A	TCGA-XE-AAOJ-01A	TCGA-XE-AAOL-01A	TCGA-XY-A89B-01A	TCGA-XY-A8S2-01A	TCGA-XY-A8S3-01B	TCGA-XY-A9T9-01A	TCGA-YU-A90P-01A	TCGA-YU-A90Q-01A	TCGA-YU-A90S-01A	TCGA-YU-A90W-01A	TCGA-YU-A90Y-01A	TCGA-YU-A912-01A	TCGA-YU-A94D-01A	TCGA-YU-A94I-01A	TCGA-YU-AA4L-01A	TCGA-YU-AA61-01A	TCGA-ZM-AA05-01A	TCGA-ZM-AA06-01A	TCGA-ZM-AA0B-01A	TCGA-ZM-AA0D-01A	TCGA-ZM-AA0E-01A	TCGA-ZM-AA0F-01A	TCGA-ZM-AA0H-01A	TCGA-ZM-AA0N-01A
hsa-miR-20a-3p|0|+1	2.12083803515331	1.41793085907228	2.30826194074273	2.23489742137052	2.05855174354355	2.64159045547381	2.02147211605055	1.1351624449379099	2.2315351233862404	3.08494294707462	2.01774680605252	1.18090810784177	2.0872029756011496	2.7329558381770997	1.70896109192882	2.32036452793915	1.43146917142706	2.83219203779605	2.5115711223103396	0.9645727415335099	1.3449814427098101	1.8490772378702098	1.9292297819437598	1.72204179442942	2.8746168340362597	2.33552897376509	2.2252026998836403	1.7987810159197801	1.73024588014297	2.09179549078728	1.92776293269957	3.03761804414339	2.8582007561992095	2.20717754891049	2.21519644946863	3.0259056737449996	1.5579290364796299	2.0501589672447	2.60660700251248	1.2353611005238798	4.04602739610063	1.2692845216816202	1.9446715631088	2.1324665121182003	1.49083244815004	1.8498525178542	3.55319886895701	2.98253677268571	2.91665161893964	2.39026692100337	1.49015805368991	2.6040862286552797	2.45775713547458	2.2629742888224103	1.9678165053312702	2.29993117438168	0.43871804693444394	2.6944293257664	2.09451190558388	2.72742690195205	2.6284330251280097	2.6271588520572595	3.80269846428877	2.70398497085383	2.19049812181833	2.29122970736755	3.7496188331169904	1.55077713263241	1.9003070000919597	2.10247927333458	3.34687782965535	1.92801581310103	3.0321245731159197	2.32310340773391	2.8154845603846494	2.34971355467971	2.38990371513734	2.47666457242602	3.0935992560044903	2.89290444688089	3.70122035782281	2.04556846159338	2.46832851750674	3.0907077849545197	2.4897081828563596	3.15067349280046	1.40016044555767	2.70315646830486	2.1682305544705804	3.49646969514588	3.2210188634966497	3.31120482800815	2.53478669584211	2.4021205296616	2.23437248297552	2.98304889165073	2.0697174244308503	2.81443193531012	2.68751904076742	2.7881781125350202	3.3317188097513104	2.6306027209847205	2.5116619231672903	2.38316789275098	1.93621369451242	2.6792697401320296	2.08166069370159	2.75357527692651	1.92129481073116	2.46399779446921	3.07814312078254	2.24007778416398	1.4978795409113401	3.6123784669390804	3.0883899868578304	2.4125126829035497	2.2412373555195	2.62396118204178	1.76184837621927	2.28832456712917	2.24864484889256	3.06820192788292	3.16472367479743	2.95835349974251	2.8573382032730494	1.9339412216467602	2.63745250442644	2.55346400026398	2.93111954847211	2.3332722698483797	2.2073164826357403	2.19683734078391	2.3155983461111	1.40948029350093
hsa-miR-20a-5p|0|+1	4.74038701435546	4.358037593042661	3.7959499717986103	5.74200549332405	5.94486183723749	6.63451160463575	4.38473097197753	4.49414629329123	4.83375819071508	5.47525522769221	3.59149610355923	4.33764796434992	3.8725121251937096	5.834867772507841	4.12010725257034	4.4619307275494995	3.95861400018466	4.65504908651235	4.1372356259652205	4.29639248496258	2.1409737119802497	2.59748201659258	4.1579418051706805	4.1681165379736695	5.45716793715351	5.18643714963836	3.55102177046616	4.4369953399854	4.1608513278973405	3.43140204496597	3.2817829748707497	5.387647631297799	5.17642101894725	4.78777902170319	3.9610483230152798	4.70084592761275	3.10688593669064	4.54357618193201	4.9516469212239995	2.02792826571988	5.1716153216359295	2.38715843831618	3.60157288173457	3.23173473721379	4.90535935243611	4.5838836164045	5.020102352905339	4.58571311442542	4.73379495571838	3.74136830197056	4.36981701215556	4.76457239185717	6.06577182541209	4.905614444265019	6.121725305057759	5.23665129346813	3.5870506919334604	3.79707401543017	5.118122757739259	5.33482344239069	4.20902032589984	5.38554425692879	5.27743005939598	3.5888027982836603	5.07363948968121	4.80910664381945	6.48622545814209	4.05193195158904	4.2298970787837495	4.85812895161103	5.76864963966066	4.820262183130559	6.576618655223	4.19778611606256	4.46058904558836	5.193030931186719	3.45066922943188	3.99490293831671	5.07283476840885	4.66566076502625	5.17074719111811	2.9399473149182795	3.61552029603957	3.8287635642515405	4.46986091844955	3.9975933013149	3.75485903638542	5.7673592856609295	3.45129076336246	5.1313588849261595	4.7189252869018	4.86061414301282	3.8592672230874996	4.7216512551043	5.018331497066099	5.13398211898959	4.89638809205431	6.49680504111783	4.32532612532713	4.15348353969697	5.55964006949051	3.23511322342421	4.18930877977898	5.20331413459696	4.50294554271263	5.7921659553565	2.08166069370159	2.8575254051696004	3.79816679513939	5.08756358051801	5.471113771644571	6.337793744141071	4.73008677726344	6.134488425456389	4.8903118143388795	6.20604525368503	5.327121523010519	4.92222076186692	4.20901805081432	5.244369790892111	3.72432216731186	5.65383356676822	5.2272708020398095	5.17649027631518	5.4448036692118205	3.2892988853511103	5.1023067424066	6.20554849785381	6.46361866276181	4.59631233215789	3.8608388904463897	4.86293097928253	4.43302158964693	3.36119584863377
hsa-miR-20a-5p|0|-1	2.2184594562742297	1.41793085907228	2.8794997839493703	3.27058105141949	3.32837660834431	3.3027602737728	3.4409430291939698	1.76250439136407	2.56765393805864	3.54758491362338	2.18832492257166	3.1048677547973402	2.70569015494579	3.95641437267824	2.53372418521137	2.46654757156185	2.7173321090645803	2.89006847139616	3.17340792482518	1.62913187785251	1.57547993956647	1.9947412973345	2.90326888942635	2.9152134769874705	3.7727480279198398	2.23575154836495	3.21264299202807	3.8019091224667596	3.21381584481458	3.3960670267077298	2.4778164776794602	1.76713809121124	3.00584773040675	3.00897019197804	3.70303180745606	2.9881944938890297	2.70240825346421	3.2376387197271903	2.37638417488001	1.6853998824171001	2.70191096567828	1.089725902439	2.3630951363723702	2.58719783735247	2.91565350436684	3.34948184888977	2.7279259757116496	2.55045556544748	3.3962423535188995	2.18124662158701	1.89289466381435	2.85845551459655	3.38684580626224	2.7777931596928704	3.56255931722742	3.2188389411967497	2.81594219236131	3.7766435433761	3.37901056783274	3.58508286408321	2.7021059264308196	3.2148910416783303	4.83436401813983	3.91785674029635	3.07490164547212	2.79839234316508	4.35213914062407	2.44712085081754	2.42564244315085	2.19188050255516	3.11192748987341	2.07247425774999	4.1350046185073	2.0715086951659	2.95685649237791	2.94203677415909	2.1926855733210098	3.20135303738946	3.76132627450598	3.0555799305548703	4.72873422526386	2.68313253190429	3.39740347906218	2.0173161932263	3.18255338692465	3.55707805896108	3.4377412180135	3.1687647703928796	3.09347319243165	5.4450312854774	3.3799327441788196	3.1128355840297903	3.28066260950649	3.4449713451690696	4.3133047153302995	3.9290036702834796	2.24216095615889	4.02566696707649	3.08454288297688	2.4940027427086697	3.6486048327384104	1.88203852128647	2.5116619231672903	2.8728711068215	3.2804488537427403	3.8045449433233194	2.92245401856058	3.2425477150460296	3.3565930367573196	4.103285820860981	4.27755263996094	4.96191152976638	2.11919030580323	4.0310393773466195	3.95094207290155	2.8820995175603397	3.10252236926282	3.3452048105579104	3.09618553963763	2.87045112116822	3.3452182760083597	4.10869188637724	3.62595751863774	3.78275469790155	4.15284827545055	2.7144854939208196	4.35508743219454	4.22398768582073	3.8700893225787203	3.9129700879416203	3.44765820406329	3.8609103348730804	4.0181059141427005	3.2896864995006503
hsa-miR-20a-5p|0|-2	3.31942382537795	2.0233867252249502	2.84540689914444	3.89746754938034	4.14835461719564	3.24259119496661	2.9316742818798702	2.8036743763177996	1.79253176128142	3.50292353795742	2.37658882637588	3.44974045987541	3.08291363706125	4.53538197181077	2.96490860224855	2.5992717105289103	3.04854445511429	3.3271957516950796	3.7192860668295	1.9465274437753701	1.6277774602947	1.6167564077578997	2.1559557014874398	2.9813210034462596	3.84518447686338	2.33552897376509	3.1641683100378	3.5537863009438504	3.05044097774593	2.8865606736497598	2.00446527794052	2.67998819535988	2.8582007561992095	3.56719614268003	3.57656370290329	3.6744777555416	2.70240825346421	2.8314089134966802	2.60660700251248	1.2353611005238798	3.46101223788387	1.70339839226783	2.39896649586507	2.65078222122377	3.46302671147414	3.66040878130993	2.67114442591506	2.88603469672459	3.7555599288791504	3.13389167455323	2.73416596365882	3.20261445327537	3.92508597196159	3.30249452889646	3.6607261866981204	4.08135791606041	2.49061949700334	3.91392998369718	3.68444957342138	3.94706154758667	3.18575261872231	3.69037093636446	4.93961593503464	3.54936299299238	3.54768325342859	3.0183061024144	4.38689793724208	3.26448387916147	3.0189204433085495	2.8155461636840897	3.9867621604604797	3.35296510848038	4.692333003530809	2.60213099757771	3.5397320040552698	2.8587105937341	2.22748480612101	3.59740052551902	3.38132338994911	3.39652160408423	4.21025334012188	3.01630861773875	3.0882415193218193	1.78183807309523	2.7997430565003802	3.55707805896108	3.7103828653691298	4.1323099273435595	2.87463490653328	5.3352392584834805	2.97759513981201	3.1128355840297903	3.34396524454836	2.92477091242967	3.88397088679463	4.4409295783962	3.0191263811156404	4.531457251265111	3.26552291913412	1.9619445230435202	4.22681704202244	1.95047544632412	3.0296507931438303	3.73324903004067	3.9198165089849	3.9795251455997205	2.1204860276657	2.8168396545634002	2.8696431038925403	3.88784442027025	3.86558870519867	5.4781122912096	2.47526195496629	3.65587394513497	3.93815531290508	3.43107631312683	3.21021900138093	3.75430211852085	3.4352301224159403	2.87045112116822	3.3452182760083597	4.34728700338465	3.65544816626288	3.18185661090614	3.37436565433685	2.69715801743044	4.5793607694835705	4.63456014509522	3.9235732900752205	3.68023349539736	3.2230342948961197	3.96071559125277	4.602905980878259	3.49438617627732
hsa-miR-20a-5p|0|0	10.669629275374	10.006264848549401	10.273881159709699	11.0523871915713	11.484792530766098	10.457976686936501	10.5358387489094	10.232918640415901	9.51823003154874	10.948117640924302	9.20130474757747	9.94857814070226	9.392246428217382	10.855484209224901	9.78211637747409	10.1111814472863	9.601076377934481	10.7679758914766	9.70990282834173	9.19469107974734	8.47764555045596	8.543749668007361	10.0775516912043	10.105521877429698	11.0260965887546	10.067720861550699	9.518147972724869	10.5200756697645	9.8551031783127	9.5338360922136	9.06682176095311	10.7281469989703	10.282800218561801	10.762720872220399	10.009832427475901	10.350479166772901	9.387677587775789	10.242943525608501	10.681765139565501	8.27291575328825	10.540411370956699	8.43732311929302	8.9621905905016	9.23875639862255	10.869363082964	10.445985780707199	10.8849401471948	10.2293741693345	11.025478026394902	10.4291619065778	9.87334898471059	10.358462779472699	11.4470889447279	10.725517587957	11.251565282509599	11.0508894553375	9.74998096551585	9.712780265259529	10.602552504193199	10.7381859463905	9.841077938812669	10.875102739846199	10.9602003476988	10.2171644831639	10.7792857778767	10.6571339067992	12.4391955013572	9.753223587810439	10.2038836123643	9.926100158086529	10.8877145848922	10.1281468765248	10.6252750239163	9.91664972716439	10.6181724595699	10.6487073383218	9.67869906407787	10.1036634893803	11.0313098507745	10.372603214432699	10.7580268182685	9.682786454886811	9.39909042408562	9.4671962235425	9.69005496061711	9.698422995019241	9.859618634101961	10.7610774649739	9.25720010026148	10.8474950832618	10.3978876642815	10.0414356988335	10.2920681325497	9.618311852446249	10.418417023889099	10.907029312121901	10.211736778565099	11.7054789000226	10.149323727879901	9.609235641952118	11.125824547102802	9.570631903659509	9.93542350241739	11.0196059649385	10.088687051157699	10.1594725185271	8.17358635430876	8.98373020127916	9.360334471133609	11.2922066453039	10.8097821912476	11.098987067415099	9.871209119780989	11.115551760840399	10.0590414574675	11.081853207625999	9.907142015803132	11.3843315930584	10.3363035676386	11.0216239447874	9.74794901904478	11.431532809627399	11.116434273655601	10.9056581336555	11.193511339967001	9.426728343804669	10.432610967148	10.7953624716572	10.1956109110344	10.144533646243401	9.35868467799309	10.453443075953901	10.1586121558948	9.80755844781974
hsa-miR-20b-5p|0|0	6.69932858105584	4.318285102120741	5.2263181820063895	4.4188718153093705	4.07282577022305	6.314748765587139	3.7990779328195203	5.20527472789333	2.66428931922412	9.45555446439563	6.61021033024134	7.45318198450264	8.153086722805119	9.29912405785435	6.00078446764677	6.79766825752424	7.79992860295662	9.64413436459248	8.23950634591807	5.389356050014549	4.84974243523577	6.196521689437151	6.67393308149578	6.67714397216472	3.6159569919712595	7.9941940894909	6.99617140538847	8.02511747517039	8.11454666752925	7.774483203502919	7.371030312441291	9.032933677285289	9.146504915771	10.164090136817	6.890973955133901	8.23303344219179	7.86932233657663	9.4245300346008	7.961428124650179	4.22730692299515	8.64919267940177	6.746120115762709	8.32782140830231	7.36235588526459	7.5970134871453	9.179133415430119	6.95102618299397	8.86728777483379	4.81234263503805	6.60235471221799	4.09226053719521	2.50824830494815	4.5380162380569296	4.7865231756324205	3.15434642539203	5.805828933125941	8.68220639001508	7.688156775887751	7.57676232916023	8.261285549640581	7.168635259455679	10.2221237112761	9.345102871351632	9.596585562982419	3.7837981413677504	5.8187137593653	6.232789268675179	4.13959481184617	5.6176364786210895	4.033350926628549	5.03005661862101	1.38019583899598	3.71710026391897	3.3705607060625695	4.06202213925231	5.141079136970929	7.337354834133401	7.83523306967875	10.689504155726802	4.21021628712542	9.4128849474844	5.4650391957671	6.082352880687241	6.514641458118759	7.6597012864774	7.9399576626188395	5.17971607737801	3.55445266438963	9.04869413425341	8.02195100688938	4.36067079200255	4.08229315575213	5.90319845375736	4.39987311257613	8.227569308976939	8.41845084721344	4.39757107539507	4.90521738620866	4.38916546845544	9.24125326708194	5.90551015640825	3.2074133042906294	2.72214495883376	4.41827418428492	4.775331266465059	4.71286029831037	5.75789311659667	9.13696976716401	4.19476786558947	5.17534924427596	9.85617791741877	2.3495486842689397	3.24994191958004	8.443000714579071	8.36637581529475	5.2342053230813494	8.27872419375111	2.16943329514556	4.6241895798488395	3.74233725923568	8.02478834103308	3.7611113319504303	4.91920024328412	9.02488807400979	10.1372467435835	9.456640741551551	4.42051758114427	4.94182009142051	4.3584590861362	5.979297455047951	4.1177242462905	4.86293097928253	3.8576985672252406	4.8740438742508
hsa-miR-21-3p|+1|+2	1.49926220767219	1.2590314389313302	0.8947731212473969	1.7955708738289398	2.5788514854313	1.5923773909746999	2.34482038620307	2.71882270294363	2.66428931922412	2.07311017174271	2.22799446196204	2.60140596360527	2.0872029756011496	1.1442557249716698	1.91591536347248	1.76415521644504	3.00563511057175	1.85739306701264	1.9130797427289798	2.20653223320169	3.82805351423329	2.57911831277416	2.86099376375134	2.52979795648499	3.5306709544413195	1.4256741229236698	3.67729199132775	2.01085437247245	3.36055733409509	2.8865606736497598	2.30663618932509	1.48688708865229	1.11907862493922	1.6477847712650502	1.4965768569658702	1.6329454727105301	2.7378816192713	2.69071147989583	3.1351686886123105	2.56683967824553	1.3229714978674099	1.5726898289896598	2.16899985689207	1.83687147559663	1.8663665637985802	2.48450211859031	2.11232602364676	2.51862204772764	2.2842166995918	2.48441884732619	2.68427846361997	1.74185282250148	1.94038321342546	3.2313133527061497	1.16857501428229	2.7093454645736097	1.94230627971715	2.81953885319375	2.7925128266115404	2.55810446187777	3.900216088445	1.80135694188622	2.25656038574575	2.59198749872191	1.87714465987421	1.3805704045467702	2.99502160831829	1.98871915134575	2.35032449565085	1.7952892961408502	0.90593342234991	1.92801581310103	2.01355131362922	3.17123084552068	1.29248351246039	2.22216866888694	2.4500752687162097	3.99490293831671	2.7338257797612	1.22024149684331	3.42703178219428	1.71989748868005	1.9893448530413798	5.10983272784578	1.95806389616889	3.70970318908769	1.87337133134543	1.68027965415805	2.9581032004618995	2.06771605662273	2.3165105457914703	2.79714409833718	2.29956986659317	3.25875866197288	3.44381163995835	3.12824573576868	3.16914108364218	1.93208525859481	2.68751904076742	3.3269839297029797	3.6003917389878897	1.88203852128647	2.04794927933089	1.4631014496116799	2.2537873966859303	2.08514913898092	4.51237595063353	3.14731050286291	2.8105271608486198	1.86202305767674	4.21087792585032	0.6402820098420849	3.9907941921577996	2.4573547566745297	2.75091632731042	1.49601991666549	3.34864548583242	1.22203118406435	3.9750356262228705	1.1466725090352499	2.8117243333374704	2.3187876175407203	2.1717668767907803	2.5726557527226697	4.12083070157291	3.4112004542664303	4.08941561743604	2.0271736759376298	1.76259998677165	2.5329455381924904	3.74712683486116	4.08388037202945	3.9925795233401202	2.16300610550182
hsa-miR-21-3p|0|+1	9.44328813851454	9.607113329888179	8.57945531437448	9.55169079587218	9.180703086942609	9.559144549483909	8.776686138203651	10.042560347452401	9.89011894990598	10.8411785218345	9.75384448471303	10.6956548515651	10.3331232984854	10.1195609171592	10.5146186963873	8.96633197303652	11.2954012526442	7.8787747346408405	10.6538837222289	8.85321742702145	10.1442346474022	9.01493857407198	10.303745389123801	10.6693600960314	9.934171084261619	10.750269084275699	10.543163028912	9.47516913200471	11.858701511666698	8.97088780686735	9.50887710989091	10.941555080555501	10.925623780241802	8.57872640866068	11.077373810878502	10.6362546064455	9.9008362020499	9.976955296513	9.02803773158547	8.6153578978734	9.50853963539202	8.566383559102519	8.26603446827985	9.45594880025447	8.79039632296775	10.3750221368904	8.83163762199253	8.61078073669759	8.769302734247571	9.68844977293769	10.068582297782301	9.139820999468382	9.18979510085899	9.99566773701087	6.9843784376502	9.48691306165843	9.58487218569792	10.171498425177198	10.3904260627239	11.251534759125303	10.7500866426233	7.98692492660749	10.5703302956538	9.66766337205231	9.085129592710881	9.12457550495218	8.535420928324111	9.13661663010839	10.3887496871048	9.009020925464561	9.495989872180381	8.43818987243343	10.0841127452708	9.35299496095907	10.0197473023087	9.16914951708646	8.5464811168828	9.92222260965671	10.4872331004081	9.2386202049737	10.6699516660382	9.992893095044609	9.56669741312282	11.1208007397519	9.96845050919179	11.670626324473501	9.6352562569639	10.038796646780302	8.97546307545054	10.9022635512278	10.185635590429198	9.772962391484471	9.6430819045517	9.478630163006141	10.807521299015999	10.920956742755498	9.826832222560249	10.2701063045616	9.813168562571688	9.63258199175345	9.80113668512398	8.96023589802495	8.99377208375507	9.903148370142029	9.00259700353583	11.2653219250615	10.619531249217	9.19641158229748	10.0966151316581	8.759618392703361	9.36659575908254	7.95479160144101	10.6181092704075	10.182648556218	10.4001336231792	9.51656687989893	10.630034524568	8.37368468606636	10.0482770146778	8.041508772820551	9.65215733095038	8.92012411384104	6.92370227323029	8.744703755740499	10.141741028894401	9.84070752902288	9.06686352028404	9.45391937072026	8.85273002054422	9.30082986227484	9.01484325800101	9.65991081393583	10.0750001394397	8.73819299623505
hsa-miR-21-3p|0|+2	3.27473278167162	3.9271541402153702	2.62197091886812	2.9045344671028297	4.38533128838154	4.3468435828878995	3.3715497395977096	4.72922114997893	4.65715551155946	4.77485559794569	4.84933703051833	5.039623571255	4.70149948413482	4.94741265275184	5.12046217577833	3.72792673463413	5.8453126330435	3.84891009908644	4.75497015971479	4.23939249291915	5.778981902178169	4.06114807049687	4.818698347478139	4.94066190467288	5.36983155960825	5.891162492546309	5.11663593209701	4.17627133153497	6.793531921378929	4.92433953923638	4.33749928615189	5.79924304588292	5.52135901270651	3.42492051122054	5.410588931904741	5.0418617237735	5.163318963050419	4.77899026427728	4.67554045707809	4.49488377967726	4.0016299857050095	3.7250474067803996	4.16731658432342	5.048176060109309	3.9132511085170196	4.458794098855639	4.75913788010456	4.09666186840639	3.3962423535188995	4.32850946964687	4.6291069462914	3.37553681528243	4.05392953258166	4.9653260077019805	3.15434642539203	4.000436334247641	4.4573687365507695	4.816057973709481	5.208633575784289	5.893059749155481	6.59352589147781	2.5527204648390898	4.83436401813983	4.064952026823581	3.81458244618279	4.14766773732155	4.20407056663558	3.21920964654965	3.9270636227566005	3.85323810386077	3.9867621604604797	3.87044509522537	4.66117917205634	4.58235708118467	3.78699984061334	4.304584209617	4.27916223557218	5.978592218276111	5.44973667571951	4.21021628712542	5.76901448621346	3.8427441033027594	3.83687105048241	7.36808523080186	4.36602378246542	6.8422846935489705	3.59279642345303	4.73508727538353	4.8987608560479	5.66268486921499	4.69896044781959	4.59484464543807	4.7397489211294905	4.99953087186889	5.30902710635674	5.92734642797939	5.00414621689241	4.34412907275545	4.91891088737943	5.36438464490651	5.57219339104824	3.73935060512245	4.13517799583485	4.51012970693157	3.9198165089849	5.773279158279831	6.392615034180349	5.11087491108724	5.50637781142109	3.5128839714651203	5.83067362588331	2.63550262063346	6.1789275616830395	5.68750839832084	5.0942574296902805	3.30386766415241	5.880624690488111	3.60428180767902	5.60586791617187	3.2840685538498198	5.572862538127611	4.13319302172195	3.7126803481457697	4.580256937331161	5.97904858401628	5.68329690695065	6.24589132644239	4.749005003245269	4.1196439376443195	4.58736169637973	5.22260587788239	6.311095330145401	6.258973096952981	4.18798235293651
hsa-miR-21-3p|0|-1	6.43568879516611	6.435490167901599	6.07337699739601	6.86854951189028	5.77653953481403	6.2320634805187	4.63225852396706	6.08746801747739	5.66377616288758	5.520767894945611	3.37887934335704	6.1435504127666	7.74684771506908	6.0868491439405	6.351991434652799	3.71335543025441	7.5998927888902	3.7585814194581904	7.78186367626388	4.08618560642951	5.467199886841541	3.7360132611692705	4.73924019226872	5.77975284376966	5.311368419010219	4.679279637454219	6.91243899734116	5.62887072326512	6.23844516630216	5.2404741647896795	4.83950490866646	6.05534804261769	7.142200573269559	3.5444366925783397	7.14233934422189	5.79253524099921	6.17251352634299	4.38136324290017	5.997406753806359	3.08929112094639	4.28705169752411	3.35258110138725	4.228404813808471	5.18332370146538	5.688041488285741	6.4522948721598	4.58565166516504	4.0858406720285805	6.42398375865141	7.44197844726651	6.51506703814104	4.97638090807896	5.8696502345871195	6.123356838602871	5.928346334056259	6.6509602498480795	6.55634733061105	5.727737500753241	6.5294842065897	5.857004097375469	5.4728824574865	2.78722613060646	6.73874403595711	5.06380557615547	5.2302592791786	5.52772922217066	5.59433941428314	7.16793426628659	7.034383987155139	4.81656680653412	6.454839249187031	4.02048903135098	6.16938125187188	5.449895868030679	6.236633002362571	4.68924468732218	3.04522014183	5.38127376591819	6.34671700670001	4.64024080273456	5.46025807820516	6.29997473399051	5.79202942715289	5.94866577039222	6.09029639406443	7.36100674464507	6.831718045126459	7.317206707954099	4.86130792667806	6.7752565616090195	6.06332489561514	5.01081636865976	5.533990340300259	6.10671200823453	5.918045851122839	6.460487475641901	6.68375838967409	7.723832854996929	5.975063277610349	3.3921036978413	5.41382419466398	4.43244655210622	4.93358423212416	7.105331571295039	7.620364359573911	6.537457158058539	5.937138952842269	3.72171313077777	5.77343007057736	5.5562069152444895	4.42209768925175	5.63770738317408	5.977858750543599	4.90743881299762	5.07101838668152	6.4243695596940995	6.177220799163259	5.014337674359799	5.89845877891456	4.047847168273241	4.96720051185421	5.98187192313853	2.79241862174715	4.07801270825705	5.32345349872174	5.561712982765171	7.00664321008515	6.04679312329976	5.6534752426097405	6.47039824085335	6.08443010849657	5.6938891206068005	6.6026622956036904	6.54322193676367
