	TCGA	miRNA	5shift	3shift	5frac	3frac
1555	TCGA-LGG	hsa-miR-181a-2-3p	0	0	0.9739887578529703	0.6835126112759576
1553	TCGA-LGG	hsa-miR-181a-3p	0	0	0.9950389794472007	0.7137709137709138
1515	TCGA-LGG	hsa-miR-181a-5p	0	-1	0.993186276196703	0.5307667372194517
1567	TCGA-LGG	hsa-miR-181b-5p	0	-1	0.977947137992541	0.2992231449236541
1506	TCGA-LGG	hsa-miR-181c-3p	+1	+1	1.0	0.7415094339622642
1516	TCGA-LGG	hsa-miR-181c-5p	0	0	1.0	0.5937599490608088
1557	TCGA-LGG	hsa-miR-182-5p	0	-2	1.0	0.33283314495069377
1514	TCGA-LGG	hsa-miR-183-5p	0	+1	0.6376569037656911	0.38713939660867686
1546	TCGA-LGG	hsa-miR-191-5p	0	-1	1.0	0.4542711234911801
1577	TCGA-LGG	hsa-miR-192-5p	0	0	0.6565656565656567	0.4483714483714488
1548	TCGA-LGG	hsa-miR-197-3p	0	0	1.0	0.9244963283750709
1545	TCGA-LGG	hsa-miR-20a-5p	0	0	1.0	0.9608457321848082
1544	TCGA-LGG	hsa-miR-21-5p	0	0	0.9992283770196647	0.7278117775057862
1519	TCGA-LGG	hsa-miR-219a-2-3p	0	0	0.9715349507566662	0.8345210921573054
1517	TCGA-LGG	hsa-miR-22-3p	0	0	0.9909228654002642	0.9907397161747212
1562	TCGA-LGG	hsa-miR-23a-3p	0	0	0.993397573162027	0.43489361702127727
1574	TCGA-LGG	hsa-miR-23b-3p	0	0	0.960506134969325	0.4551306323362354
1581	TCGA-LGG	hsa-miR-24-3p	0	0	1.0	0.7075425790754256
1570	TCGA-LGG	hsa-miR-25-3p	0	0	0.9991048211773733	0.9202233988982632
1578	TCGA-LGG	hsa-miR-26a-5p	0	0	1.0	0.627663290254977
1512	TCGA-LGG	hsa-miR-26b-5p	0	+1	1.0	0.8057040998217475
1569	TCGA-LGG	hsa-miR-27a-3p	0	0	1.0	0.7069083447332417
1525	TCGA-LGG	hsa-miR-27b-3p	0	0	0.9875527002609917	0.7191157347204165
1505	TCGA-LGG	hsa-miR-28-3p	0	0	0.9386678390855134	0.728566858605246
1554	TCGA-LGG	hsa-miR-29a-3p	0	-1	0.8670723767257088	0.6870520272438712
1568	TCGA-LGG	hsa-miR-29b-3p	0	0	0.941474834178697	0.7494824016563142
1560	TCGA-LGG	hsa-miR-29c-3p	0	-1	0.9967772029514036	0.5668474416411216
1499	TCGA-LGG	hsa-miR-3065-3p	0	-1	1.0	0.7367149758454105
1500	TCGA-LGG	hsa-miR-30a-3p	0	0	0.8380250714757004	0.5983886630939049
1558	TCGA-LGG	hsa-miR-30a-5p	0	0	0.9953409935402733	0.6611357975772651
1543	TCGA-LGG	hsa-miR-30b-5p	0	0	1.0	0.839575181665735
1510	TCGA-LGG	hsa-miR-30c-5p	0	0	1.0	0.5182227682227685
1495	TCGA-LGG	hsa-miR-30d-5p	0	0	1.0	0.6931625300240124
1537	TCGA-LGG	hsa-miR-30e-3p	0	0	0.991348039215686	0.5381181318681354
1538	TCGA-LGG	hsa-miR-30e-5p	0	+1	0.8209169582029098	0.41457496018806883
1509	TCGA-LGG	hsa-miR-320a	0	0	0.9241740826526882	0.6550141242937844
1541	TCGA-LGG	hsa-miR-328-3p	0	0	1.0	0.9078099838969402
1518	TCGA-LGG	hsa-miR-338-3p	0	+1	0.9935649168801765	0.4906405456690153
1531	TCGA-LGG	hsa-miR-361-5p	0	0	1.0	0.7712527964205821
1521	TCGA-LGG	hsa-miR-374a-3p	0	0	1.0	0.8628571428571424
1522	TCGA-LGG	hsa-miR-379-5p	0	0	1.0	0.7399468171704586
1527	TCGA-LGG	hsa-miR-451a	0	-1	1.0	0.46820603907637565
1579	TCGA-LGG	hsa-miR-500a-3p	0	+1	0.9751552795031055	0.7669082125603868
1513	TCGA-LGG	hsa-miR-532-5p	0	0	0.9725463280713795	0.954120943264067
1564	TCGA-LGG	hsa-miR-584-5p	0	-1	1.0	0.9011627906976744
1528	TCGA-LGG	hsa-miR-598-3p	0	0	1.0	0.875507442489851
1580	TCGA-LGG	hsa-miR-708-3p	+1	+1	0.5261070720423007	0.7941176470588234
1524	TCGA-LGG	hsa-miR-9-3p	0	0	0.5054226475279127	0.41347992351816476
1496	TCGA-LGG	hsa-miR-9-5p	0	0	0.9642185060276378	0.6128917702214318
1532	TCGA-LGG	hsa-miR-92a-3p	0	0	0.9905770513675785	0.9434949267192783
1566	TCGA-LGG	hsa-miR-92b-3p	0	0	0.9964906832298135	0.8550693240901238
1540	TCGA-LGG	hsa-miR-93-5p	0	0	0.9945417618684945	0.9606700655498916
1530	TCGA-LGG	hsa-miR-99a-5p	0	-1	0.9778264725830853	0.8427690012882189
1552	TCGA-LGG	hsa-miR-99b-5p	0	0	0.9982507903055847	0.6470658239229945
1874	TCGA-LIHC	hsa-let-7a-5p	0	0	0.9981827647550842	0.613229627911978
1877	TCGA-LIHC	hsa-let-7b-5p	0	0	1.0	0.3796523175187476
1847	TCGA-LIHC	hsa-let-7c-5p	0	0	0.9885322523979496	0.6453830843175983
1861	TCGA-LIHC	hsa-let-7e-5p	0	0	1.0	0.6605737512333032
1873	TCGA-LIHC	hsa-let-7f-5p	0	0	1.0	0.7194877526061072
1814	TCGA-LIHC	hsa-let-7g-5p	0	0	0.9922510987641127	0.7588053465646214
1855	TCGA-LIHC	hsa-miR-100-5p	0	-1	0.9964496418042572	0.8626131151362624
1812	TCGA-LIHC	hsa-miR-101-3p	0	-1	0.697678899723555	0.8041925399528209
1825	TCGA-LIHC	hsa-miR-103a-3p	0	0	0.9828942040226296	0.9031901524386612
1819	TCGA-LIHC	hsa-miR-10a-5p	0	-1	0.8045153867145262	0.8519947932381564
1822	TCGA-LIHC	hsa-miR-10b-5p	0	-1	0.8987244583299512	0.745493903152357
1836	TCGA-LIHC	hsa-miR-122-5p	0	0	0.9984527111349939	0.5286794335235097
1811	TCGA-LIHC	hsa-miR-125b-5p	0	0	1.0	0.8468010219596045
1884	TCGA-LIHC	hsa-miR-126-3p	0	0	0.8443202550844016	0.9377064087549265
1820	TCGA-LIHC	hsa-miR-126-5p	0	0	1.0	0.8885509262488779
1842	TCGA-LIHC	hsa-miR-1307-3p	0	+1	0.6785887132553012	0.8173798169978264
1875	TCGA-LIHC	hsa-miR-1307-5p	0	0	1.0	0.6963160094932067
1841	TCGA-LIHC	hsa-miR-140-3p	+1	+2	0.5699187990931425	0.4530569832633544
1845	TCGA-LIHC	hsa-miR-142-3p	+1	-1	0.8217593592270402	0.6463737666435928
1815	TCGA-LIHC	hsa-miR-143-3p	0	-1	0.9911694729307681	0.6620280084925766
1813	TCGA-LIHC	hsa-miR-145-5p	0	0	1.0	0.47976874361741995
1840	TCGA-LIHC	hsa-miR-146b-5p	0	+2	1.0	0.4926454808385844
1807	TCGA-LIHC	hsa-miR-148a-3p	0	0	0.9995333134762714	0.7300346430213775
1852	TCGA-LIHC	hsa-miR-151a-3p	0	0	0.8143931065022529	0.5231351031758349
1868	TCGA-LIHC	hsa-miR-152-3p	0	0	1.0	0.8263012527340721
1854	TCGA-LIHC	hsa-miR-16-5p	0	0	1.0	0.8402788337439087
1809	TCGA-LIHC	hsa-miR-17-3p	0	0	0.9069493436089672	0.9744165771684881
1879	TCGA-LIHC	hsa-miR-17-5p	0	0	1.0	0.9186748144230958
1860	TCGA-LIHC	hsa-miR-181a-2-3p	0	0	0.9894527855430264	0.5513716933727197
1831	TCGA-LIHC	hsa-miR-181a-5p	0	-1	1.0	0.5338976145857712
1862	TCGA-LIHC	hsa-miR-182-5p	0	-2	1.0	0.39070849610115177
1830	TCGA-LIHC	hsa-miR-183-5p	0	+1	0.6970522436779338	0.3594383433384155
1851	TCGA-LIHC	hsa-miR-191-5p	0	-1	0.993223198730769	0.4193426006490694
1880	TCGA-LIHC	hsa-miR-192-5p	0	0	0.5865748317277766	0.38704182608385074
1872	TCGA-LIHC	hsa-miR-193a-5p	0	0	1.0	0.7811654099850143
1865	TCGA-LIHC	hsa-miR-194-5p	0	0	0.9955701434960307	0.7788842350053671
1853	TCGA-LIHC	hsa-miR-197-3p	0	0	1.0	0.877167508929043
1828	TCGA-LIHC	hsa-miR-199a-3p	0	-1	0.642726778062439	0.6096573424758018
1818	TCGA-LIHC	hsa-miR-199a-5p	0	0	1.0	0.8642699135019953
1859	TCGA-LIHC	hsa-miR-199b-3p	0	-1	0.642726778062439	0.6096573424758018
1827	TCGA-LIHC	hsa-miR-203a-3p	0	0	0.6487437447873262	0.8227317461867061
1850	TCGA-LIHC	hsa-miR-20a-5p	0	0	1.0	0.9628477344727407
1876	TCGA-LIHC	hsa-miR-21-3p	0	+1	0.992742703077562	0.6365574582645473
1849	TCGA-LIHC	hsa-miR-21-5p	0	0	0.9984792246693459	0.7448795630040965
1867	TCGA-LIHC	hsa-miR-210-3p	0	0	1.0	0.862057308503311
1832	TCGA-LIHC	hsa-miR-22-3p	0	0	0.9905539241531809	0.9818403411542951
1866	TCGA-LIHC	hsa-miR-23a-3p	0	0	0.9870061821770658	0.3747117399851858
1878	TCGA-LIHC	hsa-miR-23b-3p	0	0	0.9660708009081915	0.4703787880721394
1883	TCGA-LIHC	hsa-miR-24-3p	0	0	1.0	0.7130073673242048
1871	TCGA-LIHC	hsa-miR-25-3p	0	0	0.9988517942870883	0.9111250087851852
1881	TCGA-LIHC	hsa-miR-26a-5p	0	0	0.9979580522848797	0.402737819731426
1826	TCGA-LIHC	hsa-miR-26b-5p	0	+1	1.0	0.7488561160138905
1870	TCGA-LIHC	hsa-miR-27a-3p	0	-1	1.0	0.5167997750851765
1835	TCGA-LIHC	hsa-miR-27b-3p	0	0	0.9927199201286242	0.5946016861021075
1817	TCGA-LIHC	hsa-miR-28-3p	0	0	0.9165173489142382	0.6924157786183296
1858	TCGA-LIHC	hsa-miR-29a-3p	0	-1	0.8635915268611907	0.6889792018710328
1869	TCGA-LIHC	hsa-miR-29b-3p	0	0	0.9545465678988254	0.7345824571080544
1864	TCGA-LIHC	hsa-miR-29c-3p	0	-1	0.996861954476475	0.5372590768559662
1810	TCGA-LIHC	hsa-miR-30a-3p	0	0	0.7860644005531776	0.5082578627051095
1863	TCGA-LIHC	hsa-miR-30a-5p	0	0	0.9954375971023186	0.7085635523879998
1848	TCGA-LIHC	hsa-miR-30b-5p	0	0	1.0	0.7543545798932192
1824	TCGA-LIHC	hsa-miR-30c-5p	0	0	1.0	0.47471823522807555
1806	TCGA-LIHC	hsa-miR-30d-5p	0	0	1.0	0.8026594423647215
1843	TCGA-LIHC	hsa-miR-30e-3p	0	0	0.9777535502923679	0.4723195772588864
1844	TCGA-LIHC	hsa-miR-30e-5p	0	+1	0.8544939053273681	0.33726427700052997
1823	TCGA-LIHC	hsa-miR-320a	0	0	0.9268851933622961	0.6436684136311648
1838	TCGA-LIHC	hsa-miR-361-5p	0	0	1.0	0.6452205198709612
1833	TCGA-LIHC	hsa-miR-374a-3p	0	0	1.0	0.8249181790388
1816	TCGA-LIHC	hsa-miR-375	0	0	0.9674708569211505	0.933861535899555
1857	TCGA-LIHC	hsa-miR-378a-3p	0	0	0.9358249294911793	0.7834121810911743
1834	TCGA-LIHC	hsa-miR-379-5p	0	0	1.0	0.7461725219999877
1808	TCGA-LIHC	hsa-miR-455-3p	0	+1	0.9913323480254238	0.36274608011808335
1882	TCGA-LIHC	hsa-miR-500a-3p	0	+1	0.9847656226754185	0.7683954389836745
1829	TCGA-LIHC	hsa-miR-532-5p	0	0	0.9730796633723432	0.9160832088265712
1821	TCGA-LIHC	hsa-miR-885-5p	0	0	1.0	0.9199166666666665
1839	TCGA-LIHC	hsa-miR-92a-3p	0	0	0.9892809264089069	0.9242383941312695
1846	TCGA-LIHC	hsa-miR-93-5p	0	0	0.9953052238342457	0.958964285684438
1837	TCGA-LIHC	hsa-miR-99a-5p	0	-1	0.982085099217398	0.8574453330251706
1856	TCGA-LIHC	hsa-miR-99b-5p	0	0	0.9977580723923174	0.6451258314243944
1485	TCGA-LUAD	hsa-let-7a-5p	0	0	0.9975863492580755	0.5161058271971121
1489	TCGA-LUAD	hsa-let-7b-5p	0	-2	1.0	0.4951843347555615
1460	TCGA-LUAD	hsa-let-7c-5p	0	0	0.9959753208513149	0.5442292359467714
1474	TCGA-LUAD	hsa-let-7e-5p	0	0	1.0	0.5726124268678598
1484	TCGA-LUAD	hsa-let-7f-5p	0	0	1.0	0.640330429191068
1427	TCGA-LUAD	hsa-let-7g-5p	0	0	1.0	0.6946148602590314
1468	TCGA-LUAD	hsa-miR-100-5p	0	-1	0.992968382804575	0.8508269527354183
1425	TCGA-LUAD	hsa-miR-101-3p	0	-1	0.706826823119693	0.8058373498381759
1435	TCGA-LUAD	hsa-miR-103a-3p	0	0	0.9755587263211456	0.8504188257563646
1459	TCGA-LUAD	hsa-miR-106b-3p	0	-1	0.9161982902802257	0.8187722265591119
1432	TCGA-LUAD	hsa-miR-10a-5p	0	-1	0.7840104360943514	0.8627407541575238
1433	TCGA-LUAD	hsa-miR-10b-5p	0	-1	0.881940421956829	0.7202980941683661
1449	TCGA-LUAD	hsa-miR-125a-5p	0	-2	1.0	0.5444665754600568
1424	TCGA-LUAD	hsa-miR-125b-5p	0	0	1.0	0.6870851280633108
1494	TCGA-LUAD	hsa-miR-126-3p	0	0	0.8150232590317428	0.9206016243937704
1454	TCGA-LUAD	hsa-miR-1307-3p	0	+1	0.6045441576025692	0.814335884783525
1486	TCGA-LUAD	hsa-miR-1307-5p	0	0	1.0	0.6951825677522481
1453	TCGA-LUAD	hsa-miR-140-3p	+1	+2	0.5689178609557969	0.4017993291050098
1466	TCGA-LUAD	hsa-miR-141-3p	0	+1	1.0	0.4596799026045215
1463	TCGA-LUAD	hsa-miR-141-5p	0	-1	1.0	0.7510071693669562
1457	TCGA-LUAD	hsa-miR-142-3p	+1	-1	0.8615440952958386	0.6758938129202985
1428	TCGA-LUAD	hsa-miR-143-3p	0	-1	0.9917659904910067	0.6887317983798628
1426	TCGA-LUAD	hsa-miR-145-5p	0	0	1.0	0.3843101172929566
1452	TCGA-LUAD	hsa-miR-146b-5p	0	+2	1.0	0.3584944751381215
1420	TCGA-LUAD	hsa-miR-148a-3p	0	-1	0.9985398551554281	0.5673521440264866
1423	TCGA-LUAD	hsa-miR-150-5p	0	0	0.9705334737160126	0.3424303167786639
1464	TCGA-LUAD	hsa-miR-151a-3p	0	0	0.8718532689669933	0.5320203888112659
1467	TCGA-LUAD	hsa-miR-16-5p	0	0	0.9858595803593981	0.8148511942287948
1421	TCGA-LUAD	hsa-miR-17-3p	0	0	0.8677872898005448	0.9848170501697473
1491	TCGA-LUAD	hsa-miR-17-5p	0	0	1.0	0.9014599317988065
1473	TCGA-LUAD	hsa-miR-181a-2-3p	0	0	0.975946086687659	0.4630411806867289
1470	TCGA-LUAD	hsa-miR-181a-3p	0	0	1.0	0.581883314921799
1441	TCGA-LUAD	hsa-miR-181a-5p	0	-1	0.9909863559895467	0.6006586882958679
1480	TCGA-LUAD	hsa-miR-181b-5p	0	-2	0.9592431631979653	0.37964997938731504
1475	TCGA-LUAD	hsa-miR-182-5p	0	-2	0.9960602138789705	0.4083777507205856
1440	TCGA-LUAD	hsa-miR-183-5p	0	+1	0.6010523584895379	0.3858032727963594
1465	TCGA-LUAD	hsa-miR-197-3p	0	0	1.0	0.8278755010745206
1438	TCGA-LUAD	hsa-miR-199a-3p	0	-1	0.6058632266207279	0.5854035162472428
1431	TCGA-LUAD	hsa-miR-199a-5p	0	0	1.0	0.7370368336530531
1472	TCGA-LUAD	hsa-miR-199b-3p	0	-1	0.6058632266207279	0.5854035162472428
1444	TCGA-LUAD	hsa-miR-200a-5p	0	0	0.9493938572807925	0.722910923652433
1447	TCGA-LUAD	hsa-miR-200b-3p	0	0	1.0	0.46061246585441445
1487	TCGA-LUAD	hsa-miR-200c-3p	0	0	0.9960303445851618	0.5325450039434708
1437	TCGA-LUAD	hsa-miR-203a-3p	0	0	0.6821905408442153	0.8030740090531332
1488	TCGA-LUAD	hsa-miR-21-3p	0	+1	0.9910373944606925	0.5654476922774647
1462	TCGA-LUAD	hsa-miR-21-5p	0	0	0.9979790020814137	0.7285273330881594
1479	TCGA-LUAD	hsa-miR-210-3p	0	0	1.0	0.8342588066199548
1442	TCGA-LUAD	hsa-miR-22-3p	0	0	0.9854419884088639	0.9825780729923606
1478	TCGA-LUAD	hsa-miR-23a-3p	0	0	0.976719259639891	0.3687480576726889
1490	TCGA-LUAD	hsa-miR-23b-3p	0	0	0.9618330831056972	0.45321464127847494
1493	TCGA-LUAD	hsa-miR-24-3p	0	0	0.9976118451870373	0.6187067923942168
1483	TCGA-LUAD	hsa-miR-25-3p	0	0	0.9988631584074398	0.8866006349341621
1492	TCGA-LUAD	hsa-miR-26a-5p	0	-2	1.0	0.5004617738944418
1436	TCGA-LUAD	hsa-miR-26b-5p	0	+1	1.0	0.6746513547851278
1482	TCGA-LUAD	hsa-miR-27a-3p	0	-1	1.0	0.5390999428689833
1448	TCGA-LUAD	hsa-miR-27b-3p	0	0	0.9914666779504027	0.5488040446200408
1430	TCGA-LUAD	hsa-miR-28-3p	0	0	0.925293303057216	0.6650668740553276
1471	TCGA-LUAD	hsa-miR-29a-3p	0	-1	0.852642418517439	0.6683753925779281
1481	TCGA-LUAD	hsa-miR-29b-3p	0	0	0.9221837754709726	0.4911706011961362
1477	TCGA-LUAD	hsa-miR-29c-3p	0	-1	0.9978354666962992	0.4146295405134499
1422	TCGA-LUAD	hsa-miR-30a-3p	0	0	0.7950050109023555	0.4446165617687225
1476	TCGA-LUAD	hsa-miR-30a-5p	0	0	0.9945920301496238	0.7378270294955133
1461	TCGA-LUAD	hsa-miR-30b-5p	0	0	1.0	0.7165400598404258
1418	TCGA-LUAD	hsa-miR-30d-5p	0	0	1.0	0.8131774980924191
1455	TCGA-LUAD	hsa-miR-30e-3p	0	-1	0.9821522454606293	0.4024941028905237
1456	TCGA-LUAD	hsa-miR-30e-5p	0	-3	0.8706084571840211	0.37878009120818334
1434	TCGA-LUAD	hsa-miR-320a	0	0	0.9225564733450143	0.6426834430449734
1443	TCGA-LUAD	hsa-miR-338-3p	0	0	1.0	0.4818337985105348
1445	TCGA-LUAD	hsa-miR-374a-3p	0	0	1.0	0.7817108067544716
1429	TCGA-LUAD	hsa-miR-375	0	0	0.9542953040582818	0.8498615930721953
1446	TCGA-LUAD	hsa-miR-379-5p	0	0	1.0	0.7173871793599308
1439	TCGA-LUAD	hsa-miR-532-5p	0	0	0.9695905060309332	0.9038512418346432
1419	TCGA-LUAD	hsa-miR-9-5p	0	0	0.9760047213265777	0.5405904415267613
1451	TCGA-LUAD	hsa-miR-92a-3p	0	0	0.9860463053799787	0.9396499070037855
1458	TCGA-LUAD	hsa-miR-93-5p	0	0	0.9942816247278691	0.9439253893560342
1450	TCGA-LUAD	hsa-miR-99a-5p	0	-1	1.0	0.8084072214506994
1469	TCGA-LUAD	hsa-miR-99b-5p	0	0	0.9956610091968405	0.5755224879291578
2104	TCGA-LUSC	hsa-let-7a-5p	0	0	0.9966910068324167	0.5993400529428853
2108	TCGA-LUSC	hsa-let-7b-5p	0	-2	1.0	0.4254856114413221
2075	TCGA-LUSC	hsa-let-7c-5p	0	0	1.0	0.629695282264789
2094	TCGA-LUSC	hsa-let-7d-3p	0	0	0.9538072686762056	0.6988226648988011
2091	TCGA-LUSC	hsa-let-7e-5p	0	0	1.0	0.6474344144038187
2103	TCGA-LUSC	hsa-let-7f-5p	0	0	1.0	0.6979487150688803
2042	TCGA-LUSC	hsa-let-7g-5p	0	0	1.0	0.7615921034966504
2085	TCGA-LUSC	hsa-miR-100-5p	0	-1	0.9912540694353318	0.8554803938793933
2040	TCGA-LUSC	hsa-miR-101-3p	0	-1	0.6817702510536602	0.8003310139930919
2051	TCGA-LUSC	hsa-miR-103a-3p	0	0	0.9758602598349105	0.8813411680687915
2073	TCGA-LUSC	hsa-miR-106b-3p	0	-1	0.9495210919867932	0.8940141991989576
2047	TCGA-LUSC	hsa-miR-10a-5p	0	-1	0.7929373092573414	0.8748614255338916
2048	TCGA-LUSC	hsa-miR-10b-5p	0	-1	0.8855235469988337	0.7146123405141354
2039	TCGA-LUSC	hsa-miR-125b-5p	0	0	1.0	0.7487154844617218
2113	TCGA-LUSC	hsa-miR-126-3p	0	0	0.8402509512964464	0.9368679039705098
2065	TCGA-LUSC	hsa-miR-127-3p	0	0	1.0	0.5304644901712754
2069	TCGA-LUSC	hsa-miR-1307-3p	0	+1	0.6231694394833528	0.8492046072567391
2105	TCGA-LUSC	hsa-miR-1307-5p	0	0	1.0	0.6599136912534662
2082	TCGA-LUSC	hsa-miR-141-3p	0	+1	1.0	0.6988062832861954
2078	TCGA-LUSC	hsa-miR-141-5p	0	-1	1.0	0.7527019089574155
2072	TCGA-LUSC	hsa-miR-142-3p	+1	-1	0.8200936130188816	0.666848612348574
2043	TCGA-LUSC	hsa-miR-143-3p	0	-1	0.9911490954290588	0.7325088925276085
2041	TCGA-LUSC	hsa-miR-145-5p	0	0	1.0	0.3897110881771576
2068	TCGA-LUSC	hsa-miR-146b-5p	0	+2	1.0	0.4006363781849225
2035	TCGA-LUSC	hsa-miR-148a-3p	0	-1	0.9990589405585005	0.5897067939342095
2038	TCGA-LUSC	hsa-miR-150-5p	0	0	0.9581588823479888	0.3930888200123056
2080	TCGA-LUSC	hsa-miR-151a-3p	0	0	0.8828782857785946	0.5759370475540295
2098	TCGA-LUSC	hsa-miR-152-3p	0	0	1.0	0.8228173020355065
2083	TCGA-LUSC	hsa-miR-16-5p	0	0	0.9813170387161418	0.8583974241591895
2036	TCGA-LUSC	hsa-miR-17-3p	0	0	0.875082309981098	0.9660440447365386
2110	TCGA-LUSC	hsa-miR-17-5p	0	0	1.0	0.9108075666694835
2090	TCGA-LUSC	hsa-miR-181a-2-3p	0	0	0.9830362890461511	0.5294635916040425
2057	TCGA-LUSC	hsa-miR-181a-5p	0	-1	0.9902478287716038	0.5839721707938006
2092	TCGA-LUSC	hsa-miR-182-5p	0	-2	0.9974518366781877	0.32402906562650424
2056	TCGA-LUSC	hsa-miR-183-5p	0	+1	0.5322335256600239	0.5654790625537772
2099	TCGA-LUSC	hsa-miR-196b-5p	0	-1	1.0	0.7539524457276103
2081	TCGA-LUSC	hsa-miR-197-3p	0	0	1.0	0.8658844275637547
2054	TCGA-LUSC	hsa-miR-199a-3p	0	-1	0.6119179659809135	0.6058966391468841
2046	TCGA-LUSC	hsa-miR-199a-5p	0	0	1.0	0.7753880238477524
2089	TCGA-LUSC	hsa-miR-199b-3p	0	-1	0.6119179659809135	0.6058966391468841
2060	TCGA-LUSC	hsa-miR-200a-5p	0	0	0.9620549687745712	0.7411669622054464
2063	TCGA-LUSC	hsa-miR-200b-3p	0	0	1.0	0.4745940968678304
2106	TCGA-LUSC	hsa-miR-200c-3p	0	0	0.9934865214076027	0.616098538794763
2053	TCGA-LUSC	hsa-miR-203a-3p	0	0	0.6258455621783221	0.8843072122279043
2084	TCGA-LUSC	hsa-miR-205-5p	0	0	1.0	0.5514056215809213
2079	TCGA-LUSC	hsa-miR-20a-5p	0	0	1.0	0.9825944896225269
2107	TCGA-LUSC	hsa-miR-21-3p	0	+1	0.9927528701663662	0.634762684633287
2077	TCGA-LUSC	hsa-miR-21-5p	0	0	0.9976203023621082	0.7186652764112209
2097	TCGA-LUSC	hsa-miR-210-3p	0	0	0.9942239722488218	0.8414964120497388
2058	TCGA-LUSC	hsa-miR-22-3p	0	0	0.9861267414640438	0.9831722979360509
2096	TCGA-LUSC	hsa-miR-23a-3p	0	0	0.974077222701063	0.3685029777783394
2109	TCGA-LUSC	hsa-miR-23b-3p	0	0	0.9542516607124927	0.402495685227043
2112	TCGA-LUSC	hsa-miR-24-3p	0	0	0.9951031996798199	0.701049787813284
2102	TCGA-LUSC	hsa-miR-25-3p	0	0	0.9986707091337372	0.9005207053376356
2111	TCGA-LUSC	hsa-miR-26a-5p	0	-2	1.0	0.41752209734705603
2052	TCGA-LUSC	hsa-miR-26b-5p	0	+1	1.0	0.7461286445499383
2101	TCGA-LUSC	hsa-miR-27a-3p	0	0	1.0	0.5097911378246364
2064	TCGA-LUSC	hsa-miR-27b-3p	0	0	0.9921778866397768	0.6379754649668745
2045	TCGA-LUSC	hsa-miR-28-3p	0	0	0.9280903364687136	0.6758464430031659
2088	TCGA-LUSC	hsa-miR-29a-3p	0	-1	0.8386836943553239	0.6383509555758669
2100	TCGA-LUSC	hsa-miR-29b-3p	0	0	0.9372820300469019	0.5030310928967383
2095	TCGA-LUSC	hsa-miR-29c-3p	0	-1	1.0	0.40817679476583574
2037	TCGA-LUSC	hsa-miR-30a-3p	0	0	0.7736472799858596	0.45371141183037716
2093	TCGA-LUSC	hsa-miR-30a-5p	0	0	0.9948502173099691	0.7201009072988194
2076	TCGA-LUSC	hsa-miR-30b-5p	0	0	1.0	0.7680560526717748
2050	TCGA-LUSC	hsa-miR-30c-5p	0	0	1.0	0.4643639189093738
2033	TCGA-LUSC	hsa-miR-30d-5p	0	0	1.0	0.7787317538211392
2070	TCGA-LUSC	hsa-miR-30e-3p	0	-1	0.9811330162753357	0.4121700853403214
2071	TCGA-LUSC	hsa-miR-30e-5p	0	+1	0.8208486934843163	0.29735025296827733
2049	TCGA-LUSC	hsa-miR-320a	0	0	0.9163834524786125	0.6469665667577518
2059	TCGA-LUSC	hsa-miR-338-3p	0	+1	1.0	0.5838573520544412
2061	TCGA-LUSC	hsa-miR-374a-3p	0	0	1.0	0.8348290861049084
2044	TCGA-LUSC	hsa-miR-375	0	0	0.9632611971756524	0.8896674420655742
2087	TCGA-LUSC	hsa-miR-378a-3p	0	0	0.8836344559629283	0.7762958690793742
2062	TCGA-LUSC	hsa-miR-379-5p	0	0	1.0	0.7559081786703854
2055	TCGA-LUSC	hsa-miR-532-5p	0	0	0.973646229892507	0.9177623832642461
2034	TCGA-LUSC	hsa-miR-9-5p	0	0	0.9946100501387388	0.584042789823291
2067	TCGA-LUSC	hsa-miR-92a-3p	0	0	0.9867214669086551	0.9536537077832441
2074	TCGA-LUSC	hsa-miR-93-5p	0	0	0.9954538845945828	0.9567484459717807
2066	TCGA-LUSC	hsa-miR-99a-5p	0	-1	0.9825341633854374	0.8218297105704
2086	TCGA-LUSC	hsa-miR-99b-5p	0	0	0.9961629773468932	0.6362784120138159
2182	TCGA-MESO	hsa-let-7a-5p	0	0	0.9981187034504068	0.6721748028579101
2184	TCGA-MESO	hsa-let-7b-5p	0	0	1.0	0.48633704856968973
2153	TCGA-MESO	hsa-let-7c-5p	0	0	0.9868852459016395	0.7251998815516725
2171	TCGA-MESO	hsa-let-7d-3p	0	0	0.9571286141575273	0.7362893815635934
2168	TCGA-MESO	hsa-let-7e-5p	0	0	1.0	0.6711629786804143
2181	TCGA-MESO	hsa-let-7f-5p	0	0	0.9997042131144511	0.761312891317307
2123	TCGA-MESO	hsa-let-7g-5p	0	0	0.9894091415830546	0.7702702702702702
2145	TCGA-MESO	hsa-let-7i-5p	0	+1	1.0	0.5946385052802597
2162	TCGA-MESO	hsa-miR-100-5p	0	-1	0.9972112361829428	0.826508172964868
2121	TCGA-MESO	hsa-miR-101-3p	0	-1	0.6437941473259398	0.733095702178526
2131	TCGA-MESO	hsa-miR-103a-3p	0	0	0.9912073651247428	0.9259825155548581
2127	TCGA-MESO	hsa-miR-10a-5p	0	-1	0.8070904638962407	0.8498287053198946
2128	TCGA-MESO	hsa-miR-10b-5p	0	-1	0.9031399440584662	0.7792337492729234
2141	TCGA-MESO	hsa-miR-125a-5p	0	-2	1.0	0.5262576008844672
2120	TCGA-MESO	hsa-miR-125b-5p	0	0	1.0	0.8740263228579132
